DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name	ADOG_overlap_DOG
1913605	1913605	0	False	False	200	1913405	1913405	0	ADOG	II	.	.	1916376	pseudogene	gene_id "WBGene00018664"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00018664	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	764.0	2771	0.0	WormBase	1913605	-	gene	False	N2HS_J2B_sp	False
448346	448346	0	False	False	200	448146	448146	0	ADOG	II	.	.	453156	pseudogene	gene_id "WBGene00021130"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00021130	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	12940.0	4810	0.0	WormBase	448346	-	gene	False	N2HS_J2B_sp	False
1088444	1088444	0	False	False	200	1088244	1088244	0	ADOG	II	.	.	1088516	pseudogene	gene_id "WBGene00023316"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00023316	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	12939.0	72	0.0	WormBase	1088444	-	gene	False	N2HS_J2B_sp	False
16815550	16815550	0	False	False	200	16815350	16815350	0	ADOG	X	.	.	16815605	ncRNA	gene_id "WBGene00200028"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200028	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1877.0	55	0.0	WormBase	16815550	-	gene	False	N2HS_J2B_spl	False
1787222	1787222	0	False	False	200	1787022	1787022	0	ADOG	II	.	.	1788187	protein_coding	gene_id "WBGene00015610"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015610	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	913.0	965	0.0	WormBase	1787222	-	gene	False	N2HS_J2B_sp	False
15546688	15546688	0	False	False	200	15546488	15546488	0	ADOG	X	.	.	15552233	protein_coding	gene_id "WBGene00007261"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007261	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4275.0	5545	0.0	WormBase	15546688	-	gene	False	N2WT_INP_split	False
1420422	1420422	0	False	False	200	1420222	1420222	0	ADOG	II	.	.	1423668	protein_coding	gene_id "WBGene00021788"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021788	0	0	0	['WBGene00199962', 'WBGene00199232', 'WBGene00202193', 'WBGene00198866', 'WBGene00196114']	0	0	0	0.0	0	0	0	0	0	0	['WBGene00202362', 'WBGene00200052', 'WBGene00201728', 'WBGene00197947', 'WBGene00196299']	0	0	0	0	0	0	5381.0	3246	0.0	WormBase	1420422	-	gene	False	N2HS_J2B_sp	False
1606595	1606595	0	False	False	200	1606395	1606395	0	ADOG	II	.	.	1607603	pseudogene	gene_id "WBGene00015596"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00015596	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	452.0	1008	0.0	WormBase	1606595	-	gene	False	N2HS_J2B_sp	False
14269182	14269182	0	False	False	200	14268982	14268982	0	ADOG	V	.	.	14270636	protein_coding	gene_id "WBGene00009600"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009600	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	543.0	1454	0.0	WormBase	14269182	-	gene	False	N2HS_J2B_spl	False
13734042	13734042	0	False	False	200	13733842	13733842	0	ADOG	V	.	.	13734156	ncRNA	gene_id "WBGene00235181"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00235181	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	655.0	114	0.0	WormBase	13734042	-	gene	False	N2HS_J2B_spl	False
525234	525234	0	False	False	200	525034	525034	0	ADOG	III	.	.	526924	protein_coding	gene_id "WBGene00020703"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020703	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1190.0	1690	0.0	WormBase	525234	-	gene	False	N2WT_INP_split	False
13645973	13645973	0	False	False	200	13645773	13645773	0	ADOG	V	.	.	13646042	ncRNA	gene_id "WBGene00199075"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199075	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	11753.0	69	0.0	WormBase	13645973	-	gene	False	N2HS_J2B_spl	False
15237334	15237334	0	False	False	200	15237134	15237134	0	ADOG	V	.	.	15238650	protein_coding	gene_id "WBGene00005759"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005759	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1573.0	1316	0.0	WormBase	15237334	-	gene	False	N2HS_J2B_spl	False
537303	537303	0	False	False	200	537103	537103	0	ADOG	X	.	.	538910	protein_coding	gene_id "WBGene00017899"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017899	0	0	0	['WBGene00219922']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1469.0	1607	0.0	WormBase	537303	-	gene	False	N2HS_J2B_spl	False
14881223	14881223	0	False	False	200	14881023	14881023	0	ADOG	X	.	.	14881439	ncRNA	gene_id "WBGene00198613"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198613	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4911.0	216	0.0	WormBase	14881223	-	gene	False	N2HS_J2B_spl	False
501965	501965	0	False	False	200	501765	501765	0	ADOG	X	.	.	506943	protein_coding	gene_id "WBGene00015138"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015138	0	0	0	['WBGene00200480']	0	0	0	0.0	0	0	0	0	0	0	['WBGene00201813', 'WBGene00201176']	0	0	0	0	0	0	2988.0	4978	0.0	WormBase	501965	-	gene	False	N2HS_J2B_spl	False
13814756	13814756	0	False	False	200	13814556	13814556	0	ADOG	I	.	.	13827988	protein_coding	gene_id "WBGene00012369"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012369	0	0	0	['WBGene00201665', 'WBGene00196468']	['WBGene00172654']	0	0	0.0	0	0	0	0	0	0	['WBGene00199061', 'WBGene00197271']	0	0	0	0	0	0	401.0	13232	0.0	WormBase	13814756	-	gene	False	N2HS_J2B_spl	False
384382	384382	0	False	False	200	384182	384182	0	ADOG	X	.	.	388797	protein_coding	gene_id "WBGene00019864"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019864	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1673.0	4415	0.0	WormBase	384382	-	gene	False	N2HS_J2B_spl	False
13198230	13198230	0	False	False	200	13198030	13198030	0	ADOG	V	.	.	13199315	protein_coding	gene_id "WBGene00000732"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000732	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	307.0	1085	0.0	WormBase	13198230	-	gene	False	N2HS_J2B_spl	False
13427062	13427062	0	False	False	200	13426862	13426862	0	ADOG	X	.	.	13428842	protein_coding	gene_id "WBGene00001436"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001436	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3635.0	1780	0.0	WormBase	13427062	-	gene	False	N2HS_J2B_spl	False
14707664	14707664	0	False	False	200	14707464	14707464	0	ADOG	X	.	.	14707737	ncRNA	gene_id "WBGene00199335"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199335	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	805.0	73	0.0	WormBase	14707664	-	gene	False	N2HS_J2B_spl	False
14213449	14213449	0	False	False	200	14213249	14213249	0	ADOG	I	.	.	14213515	ncRNA	gene_id "WBGene00196897"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196897	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	948.0	66	0.0	WormBase	14213449	-	gene	False	N2HS_J2B_spl	False
14465380	14465380	0	False	False	200	14465180	14465180	0	ADOG	I	.	.	14468214	protein_coding	gene_id "WBGene00013674"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013674	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00220225']	0	0	0	0	0	0	235.0	2834	0.0	WormBase	14465380	-	gene	False	N2HS_J2B_spl	False
14621173	14621173	0	False	False	200	14620973	14620973	0	ADOG	I	.	.	14631254	protein_coding	gene_id "WBGene00002978"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002978	0	0	0	['WBGene00202346']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	541.0	10081	0.0	WormBase	14621173	-	gene	False	N2HS_J2B_spl	False
171386	171386	0	False	False	200	171186	171186	0	ADOG	II	.	.	173779	protein_coding	gene_id "WBGene00044428"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044428	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	15343.0	2393	0.0	WormBase	171386	-	gene	False	N2HS_J2B_sp	False
14857303	14857303	0	False	False	200	14857103	14857103	0	ADOG	X	.	.	14861801	protein_coding	gene_id "WBGene00007776"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007776	0	0	0	['WBGene00200952']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3541.0	4498	0.0	WormBase	14857303	-	gene	False	N2HS_J2B_spl	False
15947299	15947299	0	False	False	200	15947099	15947099	0	ADOG	V	.	.	15948461	pseudogene	gene_id "WBGene00005805"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00005805	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	576.0	1162	0.0	WormBase	15947299	-	gene	False	N2HS_J2B_spl	False
10011505	10011505	0	False	False	200	10011305	10011305	0	ADOG	I	.	.	10011836	ncRNA	gene_id "WBGene00200507"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200507	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	10046.0	331	0.0	WormBase	10011505	-	gene	False	N2HS_J2B_spl	False
146486	146486	0	False	False	200	146286	146286	0	ADOG	I	.	.	154850	protein_coding	gene_id "WBGene00000253"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000253	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	30810.0	8364	0.0	WormBase	146486	-	gene	False	N2HS_J2B_spl	False
8541146	8541146	0	True	False	200	8540946	8540946	0	ADOG	X	.	.	8541496	protein_coding	gene_id "WBGene00044357"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044357	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2772.0	350	0.0	WormBase	8541146	-	gene	False	N2HS_J2B_spl	False
801555	801555	0	False	False	200	801355	801355	0	ADOG	I	.	.	801698	ncRNA	gene_id "WBGene00199422"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199422	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4260.0	143	0.0	WormBase	801555	-	gene	False	N2HS_J2B_spl	False
8397151	8397151	0	False	False	200	8396951	8396951	0	ADOG	X	.	.	8397413	ncRNA	gene_id "WBGene00195712"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195712	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4567.0	262	0.0	WormBase	8397151	-	gene	False	N2HS_J2B_spl	False
8357321	8357321	0	False	False	200	8357121	8357121	0	ADOG	X	.	.	8357526	ncRNA	gene_id "WBGene00197407"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197407	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1669.0	205	0.0	WormBase	8357321	-	gene	False	N2HS_J2B_spl	False
3917911	3917911	0	False	False	200	3917711	3917711	0	ADOG	I	.	.	3920172	protein_coding	gene_id "WBGene00020627"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020627	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2453.0	2261	0.0	WormBase	3917911	-	gene	False	N2HS_J2B_spl	False
5014351	5014351	0	False	False	200	5014151	5014151	0	ADOG	I	.	.	5016260	protein_coding	gene_id "WBGene00018791"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018791	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8294.0	1909	0.0	WormBase	5014351	-	gene	False	N2HS_J2B_spl	False
7896221	7896221	0	False	False	200	7896021	7896021	0	ADOG	X	.	.	7897773	protein_coding	gene_id "WBGene00016533"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016533	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3825.0	1552	0.0	WormBase	7896221	-	gene	False	N2HS_J2B_spl	False
11962413	11962413	0	False	False	200	11962213	11962213	0	ADOG	X	.	.	11962646	pseudogene	gene_id "WBGene00045316"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00045316	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	636.0	233	0.0	WormBase	11962413	-	gene	False	N2HS_J2B_spl	False
5433907	5433907	0	False	False	200	5433707	5433707	0	ADOG	I	.	.	5443026	protein_coding	gene_id "WBGene00017858"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017858	0	0	0	0	0	['WBGene00017851']	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	853.0	9119	0.0	WormBase	5433907	-	gene	False	N2HS_J2B_spl	False
5455730	5455730	0	False	False	200	5455530	5455530	0	ADOG	I	.	.	5459550	protein_coding	gene_id "WBGene00020262"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020262	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2252.0	3820	0.0	WormBase	5455730	-	gene	False	N2HS_J2B_spl	False
16948355	16948355	0	True	False	200	16948155	16948155	0	ADOG	X	.	.	16952113	protein_coding	gene_id "WBGene00018712"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018712	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	329.0	3758	0.0	WormBase	16948355	-	gene	False	N2HS_J2A_split	False
10934722	10934722	0	True	False	200	10934522	10934522	0	ADOG	X	.	.	10934870	ncRNA	gene_id "WBGene00195572"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195572	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	856.0	148	0.0	WormBase	10934722	-	gene	False	N2HS_J2B_spl	False
10597663	10597663	0	False	False	200	10597463	10597463	0	ADOG	X	.	.	10597790	ncRNA	gene_id "WBGene00198706"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198706	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2579.0	127	0.0	WormBase	10597663	-	gene	False	N2HS_J2B_spl	False
10239805	10239805	0	False	False	200	10239605	10239605	0	ADOG	X	.	.	10241039	protein_coding	gene_id "WBGene00006135"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006135	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2861.0	1234	0.0	WormBase	10239805	-	gene	False	N2HS_J2B_spl	False
13704775	13704775	0	False	False	200	13704575	13704575	0	ADOG	IV	.	.	13704795	piRNA	gene_id "WBGene00047438"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047438	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	693.0	20	0.0	WormBase	13704775	-	gene	False	N2HS_J2A_split	False
9872884	9872884	0	False	False	200	9872684	9872684	0	ADOG	X	.	.	9882212	protein_coding	gene_id "WBGene00011083"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011083	0	0	0	['WBGene00196952']	0	['WBGene00011081']	0	0.0	0	0	0	0	0	0	0	['WBGene00174434']	0	0	0	0	0	230.0	9328	0.0	WormBase	9872884	-	gene	False	N2HS_J2B_spl	False
7283076	7283076	0	False	False	200	7282876	7282876	0	ADOG	X	.	.	7283219	ncRNA	gene_id "WBGene00198393"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198393	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2754.0	143	0.0	WormBase	7283076	-	gene	False	N2HS_J2B_spl	False
6831251	6831251	0	False	False	200	6831051	6831051	0	ADOG	X	.	.	6835266	protein_coding	gene_id "WBGene00018258"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018258	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5389.0	4015	0.0	WormBase	6831251	-	gene	False	N2HS_J2B_spl	False
9762403	9762403	0	False	False	200	9762203	9762203	0	ADOG	I	.	.	9767873	protein_coding	gene_id "WBGene00009158"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009158	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1616.0	5470	0.0	WormBase	9762403	-	gene	False	N2HS_J2B_spl	False
12502802	12502802	0	False	False	200	12502602	12502602	0	ADOG	X	.	.	12503338	protein_coding	gene_id "WBGene00009728"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009728	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	25361.0	536	0.0	WormBase	12502802	-	gene	False	N2HS_J2B_spl	False
10497962	10497962	0	False	False	200	10497762	10497762	0	ADOG	I	.	.	10498106	ncRNA	gene_id "WBGene00195776"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195776	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3414.0	144	0.0	WormBase	10497962	-	gene	False	N2-J2-2__split	False
4647526	4647526	0	False	False	200	4647326	4647326	0	ADOG	X	.	.	4649197	protein_coding	gene_id "WBGene00017532"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017532	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	334.0	1671	0.0	WormBase	4647526	-	gene	False	N2HS_J2B_spl	False
12936170	12936170	0	False	False	200	12935970	12935970	0	ADOG	X	.	.	12936222	ncRNA	gene_id "WBGene00201510"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201510	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1192.0	52	0.0	WormBase	12936170	-	gene	False	N2HS_J2B_spl	False
9605751	9605751	0	False	False	200	9605551	9605551	0	ADOG	I	.	.	9605844	ncRNA	gene_id "WBGene00199280"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199280	0	0	0	0	0	0	0	0.0	0	0	['WBGene00014424']	0	0	0	0	0	0	0	0	0	0	4736.0	93	0.0	WormBase	9605751	-	gene	False	N2HS_J2B_spl	False
13109160	13109160	0	False	False	200	13108960	13108960	0	ADOG	X	.	.	13109180	piRNA	gene_id "WBGene00168788"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00168788	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4667.0	20	0.0	WormBase	13109160	-	gene	False	N2HS_J2B_spl	False
13194725	13194725	0	False	False	200	13194525	13194525	0	ADOG	X	.	.	13194834	ncRNA	gene_id "WBGene00200731"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200731	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4764.0	109	0.0	WormBase	13194725	-	gene	False	N2HS_J2B_spl	False
9893698	9893698	0	True	False	200	9893498	9893498	0	ADOG	I	.	.	9895596	protein_coding	gene_id "WBGene00000640"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000640	0	0	0	['WBGene00201926', 'WBGene00199039']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1475.0	1898	0.0	WormBase	9893698	-	gene	False	N2HS_J2B_spl	False
3588858	3588858	0	False	False	200	3588658	3588658	0	ADOG	X	.	.	3596497	protein_coding	gene_id "WBGene00020846"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020846	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	15296.0	7639	0.0	WormBase	3588858	-	gene	False	N2HS_J2B_spl	False
10264314	10264314	0	False	False	200	10264114	10264114	0	ADOG	I	.	.	10279234	protein_coding	gene_id "WBGene00013859"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013859	0	0	0	['WBGene00198011']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2064.0	14920	0.0	WormBase	10264314	-	gene	False	N2HS_J2B_spl	False
13198230	13198230	0	False	False	200	13198030	13198030	0	ADOG	X	.	.	13198348	ncRNA	gene_id "WBGene00197532"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197532	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	871.0	118	0.0	WormBase	13198230	-	gene	False	N2HS_J2B_spl	False
10924240	10924240	0	True	False	200	10924040	10924040	0	ADOG	I	.	.	10925753	protein_coding	gene_id "WBGene00000780"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000780	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.0	1513	0.0	WormBase	10924240	-	gene	False	N2HS_J2B_spl	False
8623017	8623017	0	False	False	200	8622817	8622817	0	ADOG	I	.	.	8631184	protein_coding	gene_id "WBGene00001414"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001414	0	0	0	['WBGene00197738', 'WBGene00199884']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6203.0	8167	0.0	WormBase	8623017	-	gene	False	N2HS_J2B_spl	False
12318240	12318240	0	False	False	200	12318040	12318040	0	ADOG	X	.	.	12320777	protein_coding	gene_id "WBGene00000461"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000461	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	15423.0	2537	0.0	WormBase	12318240	-	gene	False	N2HS_J2B_spl	False
12273638	12273638	0	False	False	200	12273438	12273438	0	ADOG	X	.	.	12274691	protein_coding	gene_id "WBGene00010404"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010404	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2697.0	1053	0.0	WormBase	12273638	-	gene	False	N2HS_J2B_spl	False
12407428	12407428	0	False	False	200	12407228	12407228	0	ADOG	V	.	.	12408592	protein_coding	gene_id "WBGene00010470"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010470	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2777.0	1164	0.0	WormBase	12407428	-	gene	False	N2HS_J2B_spl	False
6470366	6470366	0	False	False	200	6470166	6470166	0	ADOG	X	.	.	6473748	protein_coding	gene_id "WBGene00015786"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015786	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2804.0	3382	0.0	WormBase	6470366	-	gene	False	N2HS_J2B_spl	False
6420074	6420074	0	False	False	200	6419874	6419874	0	ADOG	X	.	.	6420781	protein_coding	gene_id "WBGene00206386"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00206386	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3674.0	707	0.0	WormBase	6420074	-	gene	False	N2HS_J2B_spl	False
5949529	5949529	0	False	False	200	5949329	5949329	0	ADOG	X	.	.	5953174	protein_coding	gene_id "WBGene00019938"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019938	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	660.0	3645	0.0	WormBase	5949529	-	gene	False	N2HS_J2B_spl	False
6900947	6900947	0	False	False	200	6900747	6900747	0	ADOG	I	.	.	6913579	protein_coding	gene_id "WBGene00004879"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004879	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	328.0	12632	0.0	WormBase	6900947	-	gene	False	N2HS_J2B_spl	False
7002870	7002870	0	False	False	200	7002670	7002670	0	ADOG	I	.	.	7003481	pseudogene	gene_id "WBGene00010371"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00010371	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3164.0	611	0.0	WormBase	7002870	-	gene	False	N2HS_J2B_spl	False
12536533	12536533	0	False	False	200	12536333	12536333	0	ADOG	V	.	.	12536644	ncRNA	gene_id "WBGene00200921"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200921	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	9422.0	111	0.0	WormBase	12536533	-	gene	False	N2HS_J2B_spl	False
5620016	5620016	0	False	False	200	5619816	5619816	0	ADOG	IV	.	.	5620036	piRNA	gene_id "WBGene00045856"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00045856	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	331.0	20	0.0	WormBase	5620016	-	gene	False	N2HS_J2B_sp	False
2111227	2111227	0	False	False	200	2111027	2111027	0	ADOG	II	.	.	2113048	protein_coding	gene_id "WBGene00020078"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020078	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1184.0	1821	0.0	WormBase	2111227	-	gene	False	N2HS_J2B_sp	False
10450802	10450802	0	False	False	200	10450602	10450602	0	ADOG	IV	.	.	10453098	protein_coding	gene_id "WBGene00008490"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008490	0	0	0	0	['WBGene00173075']	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	903.0	2296	0.0	WormBase	10450802	-	gene	False	N2HS_J2B_sp	False
