DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name
323421	323421		False	False	1700	321721	321721		ADOG	III	.	.	321721	protein_coding	gene_id "WBGene00021758"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		6261	30501.0	WormBase	315460	+	gene	False	N2HS_J2B_s
503389	503389		False	False	500	502889	502889		ADOG	III	.	.	502889	snoRNA	gene_id "WBGene00023020"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00023020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		85	32493.0	WormBase	502804	+	gene	False	N2HS_J2B_s
763692	763692		False	False	1300	762392	762392		ADOG	III	.	.	762392	protein_coding	gene_id "WBGene00018363"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		613	1418.0	WormBase	761779	+	gene	False	N2HS_J2B_s
865599	865599		False	False	200	865399	865399		ADOG	III	.	.	865399	protein_coding	gene_id "WBGene00021170"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3093	8911.0	WormBase	862306	+	gene	False	N2HS_J2B_s
939837	939837		False	False	400	939437	939437		ADOG	III	.	.	939437	protein_coding	gene_id "WBGene00020452"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		568	11432.0	WormBase	938869	+	gene	False	N2HS_J2B_s
1006898	1006898		False	False	600	1006298	1006298		ADOG	III	.	.	1006298	protein_coding	gene_id "WBGene00019914"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019914	0	0	0	['WBGene00202141']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3591	2138.0	WormBase	1002707	+	gene	False	N2HS_J2B_s
1012785	1012785		False	False	1400	1011385	1011385		ADOG	III	.	.	1011385	protein_coding	gene_id "WBGene00021337"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		850	9569.0	WormBase	1010535	+	gene	False	N2HS_J2B_s
1642035	1642035		False	False	300	1641735	1641735		ADOG	III	.	.	1641735	protein_coding	gene_id "WBGene00021243"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		272	8567.0	WormBase	1641463	+	gene	False	N2HS_J2B_s
1734572	1734572		False	False	500	1734072	1734072		ADOG	III	.	.	1734072	ncRNA	gene_id "WBGene00198479"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		52	24649.0	WormBase	1734020	+	gene	False	N2HS_J2B_s
1992666	1992666		True	False	5200	1987466	1987466		ADOG	III	.	.	1987466	protein_coding	gene_id "WBGene00021438"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2357	10375.0	WormBase	1985109	+	gene	False	N2HS_J2B_s
2229528	2229528		False	False	300	2229228	2229228		ADOG	III	.	.	2229228	protein_coding	gene_id "WBGene00016521"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1521	4660.0	WormBase	2227707	+	gene	False	N2HS_J2B_s
2429630	2429630		False	False	200	2429430	2429430		ADOG	III	.	.	2429430	pseudogene	gene_id "WBGene00021018"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00021018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1226	6675.0	WormBase	2428204	+	gene	False	N2HS_J2B_s
2793173	2793173		True	False	200	2792973	2792973		ADOG	III	.	.	2792973	protein_coding	gene_id "WBGene00044609"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		4532	9477.0	WormBase	2788441	+	gene	False	N2HS_J2B_s
2881305	2881305		False	False	600	2880705	2880705		ADOG	III	.	.	2880705	protein_coding	gene_id "WBGene00018990"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018990	0	0	0	['WBGene00202462']	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00023300']	0.0	0	0	0		5887	1599.0	WormBase	2874818	+	gene	False	N2HS_J2B_s
3085468	3085468		False	False	200	3085268	3085268		ADOG	III	.	.	3085268	protein_coding	gene_id "WBGene00019168"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		14745	1425.0	WormBase	3070523	+	gene	False	N2HS_J2B_s
3151752	3151752		False	False	400	3151352	3151352		ADOG	III	.	.	3151352	lincRNA	gene_id "WBGene00219660"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1130	457.0	WormBase	3150222	+	gene	False	N2HS_J2B_s
4376323	4376323		False	False	1000	4375323	4375323		ADOG	III	.	.	4375323	pseudogene	gene_id "WBGene00045188"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00045188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2144	1180.0	WormBase	4373179	+	gene	False	N2HS_J2B_s
4451101	4451101		False	False	700	4450401	4450401		ADOG	III	.	.	4450401	ncRNA	gene_id "WBGene00199943"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199943	0	0	0	0	0	0	0	0	0	['WBGene00014267']	0	0	0	0	0	0	0	0.0	0	0	0		89	4494.0	WormBase	4450312	+	gene	False	N2HS_J2B_s
4458506	4458506		False	False	200	4458306	4458306		ADOG	III	.	.	4458306	ncRNA	gene_id "WBGene00194748"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00194748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		196	2140.0	WormBase	4458110	+	gene	False	N2HS_J2B_s
4518835	4518835		False	False	400	4518435	4518435		ADOG	III	.	.	4518435	ncRNA	gene_id "WBGene00199401"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		192	1928.0	WormBase	4518243	+	gene	False	N2HS_J2B_s
4708682	4708682		True	False	300	4708382	4708382		ADOG	III	.	.	4708382	protein_coding	gene_id "WBGene00011414"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1404	866.0	WormBase	4706978	+	gene	False	N2HS_J2B_s
4870606	4870606		False	False	500	4870106	4870106		ADOG	III	.	.	4870106	protein_coding	gene_id "WBGene00016441"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1185	656.0	WormBase	4868921	+	gene	False	N2HS_J2B_s
4957739	4957739		True	False	200	4957539	4957539		ADOG	III	.	.	4957539	protein_coding	gene_id "WBGene00016137"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		648	8032.0	WormBase	4956891	+	gene	False	N2HS_J2B_s
5040613	5040613		False	False	200	5040413	5040413		ADOG	III	.	.	5040413	protein_coding	gene_id "WBGene00016677"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		4032	1999.0	WormBase	5036381	+	gene	False	N2HS_J2B_s
5097558	5097558		True	False	11000	5086558	5086558		ADOG	III	.	.	5086558	ncRNA	gene_id "WBGene00199278"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		81	16433.0	WormBase	5086477	+	gene	False	N2HS_J2B_s
5181041	5181041		False	False	200	5180841	5180841		ADOG	III	.	.	5180841	snoRNA	gene_id "WBGene00220017"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		176	5079.0	WormBase	5180665	+	gene	False	N2HS_J2B_s
5281544	5281544		False	False	2200	5279344	5279344		ADOG	III	.	.	5279344	protein_coding	gene_id "WBGene00000536"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1450	8836.0	WormBase	5277894	+	gene	False	N2HS_J2B_s
5478205	5478205		False	False	200	5478005	5478005		ADOG	III	.	.	5478005	protein_coding	gene_id "WBGene00003055"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3527	1313.0	WormBase	5474478	+	gene	False	N2HS_J2B_s
5814367	5814367		False	False	1400	5812967	5812967		ADOG	III	.	.	5812967	ncRNA	gene_id "WBGene00200251"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		125	1553.0	WormBase	5812842	+	gene	False	N2HS_J2B_s
5917138	5917138		True	False	200	5916938	5916938		ADOG	III	.	.	5916938	ncRNA	gene_id "WBGene00219838"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00219838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		670	6249.0	WormBase	5916268	+	gene	False	N2HS_J2B_s
6489575	6489575		False	False	700	6488875	6488875		ADOG	III	.	.	6488875	protein_coding	gene_id "WBGene00017754"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		5657	918.0	WormBase	6483218	+	gene	False	N2HS_J2B_s
6509699	6509699		False	False	200	6509499	6509499		ADOG	III	.	.	6509499	protein_coding	gene_id "WBGene00017756"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1367	4424.0	WormBase	6508132	+	gene	False	N2HS_J2B_s
6713391	6713391		True	False	200	6713191	6713191		ADOG	III	.	.	6713191	protein_coding	gene_id "WBGene00018135"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1322	392.0	WormBase	6711869	+	gene	False	N2HS_J2B_s
7070080	7070080		False	False	500	7069580	7069580		ADOG	III	.	.	7069580	protein_coding	gene_id "WBGene00045190"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00045190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		477	701.0	WormBase	7069103	+	gene	False	N2HS_J2B_s
7391335	7391335		False	False	200	7391135	7391135		ADOG	III	.	.	7391135	protein_coding	gene_id "WBGene00020600"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020600	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00220074']	0	0	0	0.0	0	0	0		4906	62877.0	WormBase	7386229	+	gene	False	N2HS_J2B_s
7538588	7538588		False	False	1700	7536888	7536888		ADOG	III	.	.	7536888	ncRNA	gene_id "WBGene00199415"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		152	18729.0	WormBase	7536736	+	gene	False	N2HS_J2B_s
7650505	7650505		False	False	500	7650005	7650005		ADOG	III	.	.	7650005	protein_coding	gene_id "WBGene00044448"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1217	6714.0	WormBase	7648788	+	gene	False	N2HS_J2B_s
7836303	7836303		False	False	3800	7832503	7832503		ADOG	III	.	.	7832503	protein_coding	gene_id "WBGene00022785"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3092	7091.0	WormBase	7829411	+	gene	False	N2HS_J2B_s
8491297	8491297		True	False	200	8491097	8491097		ADOG	III	.	.	8491097	protein_coding	gene_id "WBGene00018366"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		473	2781.0	WormBase	8490624	+	gene	False	N2HS_J2B_s
8531423	8531423		False	False	300	8531123	8531123		ADOG	III	.	.	8531123	protein_coding	gene_id "WBGene00044443"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1046	1423.0	WormBase	8530077	+	gene	False	N2HS_J2B_s
8554339	8554339		False	False	500	8553839	8553839		ADOG	III	.	.	8553839	protein_coding	gene_id "WBGene00043097"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00043097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1284	933.0	WormBase	8552555	+	gene	False	N2HS_J2B_s
8894991	8894991		True	False	300	8894691	8894691		ADOG	III	.	.	8894691	protein_coding	gene_id "WBGene00014024"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00168562']	0	0	0.0	0	0	0		482	391.0	WormBase	8894209	+	gene	False	N2HS_J2B_s
9103395	9103395		False	False	300	9103095	9103095		ADOG	III	.	.	9103095	protein_coding	gene_id "WBGene00013979"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1728	848.0	WormBase	9101367	+	gene	False	N2HS_J2B_s
9279041	9279041		False	False	2800	9276241	9276241		ADOG	III	.	.	9276241	ncRNA	gene_id "WBGene00200279"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		141	5544.0	WormBase	9276100	+	gene	False	N2HS_J2B_s
9317865	9317865		False	False	500	9317365	9317365		ADOG	III	.	.	9317365	protein_coding	gene_id "WBGene00008043"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2651	679.0	WormBase	9314714	+	gene	False	N2HS_J2B_s
9421874	9421874		False	False	300	9421574	9421574		ADOG	III	.	.	9421574	protein_coding	gene_id "WBGene00012061"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1043	12483.0	WormBase	9420531	+	gene	False	N2HS_J2B_s
9638958	9638958		False	False	1300	9637658	9637658		ADOG	III	.	.	9637658	ncRNA	gene_id "WBGene00198379"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		144	1841.0	WormBase	9637514	+	gene	False	N2HS_J2B_s
9765448	9765448		False	False	300	9765148	9765148		ADOG	III	.	.	9765148	ncRNA	gene_id "WBGene00200960"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		143	1368.0	WormBase	9765005	+	gene	False	N2HS_J2B_s
10038447	10038447		True	False	200	10038247	10038247		ADOG	III	.	.	10038247	protein_coding	gene_id "WBGene00010865"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		797	13804.0	WormBase	10037450	+	gene	False	N2HS_J2B_s
10062282	10062282		False	False	300	10061982	10061982		ADOG	III	.	.	10061982	protein_coding	gene_id "WBGene00011809"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2680	1314.0	WormBase	10059302	+	gene	False	N2HS_J2B_s
10198852	10198852		False	False	500	10198352	10198352		ADOG	III	.	.	10198352	protein_coding	gene_id "WBGene00011869"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		636	985.0	WormBase	10197716	+	gene	False	N2HS_J2B_s
10224762	10224762		True	False	600	10224162	10224162		ADOG	III	.	.	10224162	pseudogene	gene_id "WBGene00014946"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00014946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		638	14510.0	WormBase	10223524	+	gene	False	N2HS_J2B_s
10678221	10678221		False	False	700	10677521	10677521		ADOG	III	.	.	10677521	protein_coding	gene_id "WBGene00000566"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	['WBGene00220144']	0		22503	1953.0	WormBase	10655018	+	gene	False	N2HS_J2B_s
10791652	10791652		False	False	400	10791252	10791252		ADOG	III	.	.	10791252	protein_coding	gene_id "WBGene00004233"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004233	0	0	0	['WBGene00202219', 'WBGene00197639']	0	0	0	0	0	0	0	0	0	['WBGene00199604', 'WBGene00200222']	0	0	0	0.0	0	0	0		9399	3097.0	WormBase	10781853	+	gene	False	N2HS_J2B_s
11073281	11073281		False	False	300	11072981	11072981		ADOG	III	.	.	11072981	protein_coding	gene_id "WBGene00012356"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		4123	1555.0	WormBase	11068858	+	gene	False	N2HS_J2B_s
11085013	11085013		True	False	4600	11080413	11080413		ADOG	III	.	.	11080413	protein_coding	gene_id "WBGene00012357"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		668	8074.0	WormBase	11079745	+	gene	False	N2HS_J2B_s
11405297	11405297		False	False	1100	11404197	11404197		ADOG	III	.	.	11404197	protein_coding	gene_id "WBGene00185055"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00185055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1180	1164.0	WormBase	11403017	+	gene	False	N2HS_J2B_s
11546969	11546969		True	False	300	11546669	11546669		ADOG	III	.	.	11546669	protein_coding	gene_id "WBGene00013440"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		11995	1708.0	WormBase	11534674	+	gene	False	N2HS_J2B_s
11609482	11609482		True	False	400	11609082	11609082		ADOG	III	.	.	11609082	protein_coding	gene_id "WBGene00013427"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		912	786.0	WormBase	11608170	+	gene	False	N2HS_J2B_s
12113871	12113871		False	False	400	12113471	12113471		ADOG	III	.	.	12113471	protein_coding	gene_id "WBGene00013541"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		5697	3188.0	WormBase	12107774	+	gene	False	N2HS_J2B_s
12145815	12145815		False	False	1800	12144015	12144015		ADOG	III	.	.	12144015	ncRNA	gene_id "WBGene00201271"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		87	8884.0	WormBase	12143928	+	gene	False	N2HS_J2B_s
12652157	12652157		False	False	400	12651757	12651757		ADOG	III	.	.	12651757	protein_coding	gene_id "WBGene00004161"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004161	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00195422']	0	0	0	0.0	0	0	0		25189	21876.0	WormBase	12626568	+	gene	False	N2HS_J2B_s
12941769	12941769		False	False	700	12941069	12941069		ADOG	III	.	.	12941069	protein_coding	gene_id "WBGene00012559"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		6352	1548.0	WormBase	12934717	+	gene	False	N2HS_J2B_s
13471548	13471548		False	False	200	13471348	13471348		ADOG	III	.	.	13471348	protein_coding	gene_id "WBGene00002185"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		6519	360.0	WormBase	13464829	+	gene	False	N2HS_J2B_s
13694711	13694711		False	False	900	13693811	13693811		ADOG	III	.	.	13693811	protein_coding	gene_id "WBGene00000878"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1143	8182.0	WormBase	13692668	+	gene	False	N2HS_J2B_s
13781333	13781333		False	False	200	13781133	13781133		ADOG	III	.	.	13781133	protein_coding	gene_id "WBGene00007065"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		913	1454.0	WormBase	13780220	+	gene	False	N2HS_J2B_s
23698	23698		False	False	500	23198	23198		ADOG	IV	.	.	23198	protein_coding	gene_id "WBGene00021405"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1705	3784.0	WormBase	21493	+	gene	False	N2HS_J2B_sp
127840	127840		False	False	200	127640	127640		ADOG	IV	.	.	127640	protein_coding	gene_id "WBGene00017926"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		909	4776.0	WormBase	126731	+	gene	False	N2HS_J2B_sp
183561	183561		False	False	300	183261	183261		ADOG	IV	.	.	183261	protein_coding	gene_id "WBGene00006561"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		4253	1293.0	WormBase	179008	+	gene	False	N2HS_J2B_sp
635554	635554		False	False	1600	633954	633954		ADOG	IV	.	.	633954	protein_coding	gene_id "WBGene00015497"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		6417	15711.0	WormBase	627537	+	gene	False	N2HS_J2B_sp
759284	759284		False	False	200	759084	759084		ADOG	IV	.	.	759084	protein_coding	gene_id "WBGene00021947"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2363	1526.0	WormBase	756721	+	gene	False	N2HS_J2B_sp
1057920	1057920		False	False	300	1057620	1057620		ADOG	IV	.	.	1057620	protein_coding	gene_id "WBGene00021920"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		730	36467.0	WormBase	1056890	+	gene	False	N2HS_J2B_sp
1142584	1142584		False	False	500	1142084	1142084		ADOG	IV	.	.	1142084	ncRNA	gene_id "WBGene00200465"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		111	21342.0	WormBase	1141973	+	gene	False	N2HS_J2B_sp
1970680	1970680		True	False	400	1970280	1970280		ADOG	IV	.	.	1970280	protein_coding	gene_id "WBGene00044466"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		543	3422.0	WormBase	1969737	+	gene	False	N2HS_J2B_sp
1978777	1978777		False	False	3100	1975677	1975677		ADOG	IV	.	.	1975677	protein_coding	gene_id "WBGene00022297"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1975	4311.0	WormBase	1973702	+	gene	False	N2HS_J2B_sp
2045196	2045196		True	False	400	2044796	2044796		ADOG	IV	.	.	2044796	ncRNA	gene_id "WBGene00201141"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		117	6704.0	WormBase	2044679	+	gene	False	N2HS_J2B_sp
2573383	2573383		True	False	700	2572683	2572683		ADOG	IV	.	.	2572683	protein_coding	gene_id "WBGene00235343"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00235343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		276	12094.0	WormBase	2572407	+	gene	False	N2HS_J2B_sp
2600570	2600570		True	False	2600	2597970	2597970		ADOG	IV	.	.	2597970	protein_coding	gene_id "WBGene00235294"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		396	3171.0	WormBase	2597574	+	gene	False	N2HS_J2B_sp
2784962	2784962		False	False	1500	2783462	2783462		ADOG	IV	.	.	2783462	piRNA	gene_id "WBGene00169683"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00169683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		20	5230.0	WormBase	2783442	+	gene	False	N2HS_J2B_sp
