DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	sample_name	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_meta:antisense	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:tRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_meta:snRNA
6691986	6692141	0	False	True	300	6691841	6691841	0	DOG	II	.	.	6691841	protein_coding	gene_id "WBGene00016002"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016002	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00197105']	0	0	0	0.0	0	0	0	0	7605	145.0	WormBase	6684236	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00219826']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14066770	14066770	0	False	False	600	14066170	14066170	0	DOG	II	.	.	14066170	protein_coding	gene_id "WBGene00002275"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2720	2737.0	WormBase	14063450	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14719870	14719870	0	False	False	200	14719670	14719670	0	DOG	II	.	.	14719670	pseudogene	gene_id "WBGene00007481"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00007481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1308	5151.0	WormBase	14718362	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15109242	15109242	0	False	False	200	15109042	15109042	0	DOG	II	.	.	15109042	protein_coding	gene_id "WBGene00013167"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	18870	1102.0	WormBase	15090172	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
134265	134265	0	False	False	200	134065	134065	0	DOG	I	.	.	134065	protein_coding	gene_id "WBGene00003229"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	6768	272.0	WormBase	127297	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1490694	1490694	0	False	False	200	1490494	1490494	0	DOG	I	.	.	1490494	protein_coding	gene_id "WBGene00001115"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001115	0	0	0	0	['WBGene00170789']	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	7411	24261.0	WormBase	1483083	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884139	1884139	0	False	False	500	1883639	1883639	0	DOG	I	.	.	1883639	protein_coding	gene_id "WBGene00022139"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	9606	11522.0	WormBase	1874033	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2728245	2728245	0	False	False	700	2727545	2727545	0	DOG	I	.	.	2727545	protein_coding	gene_id "WBGene00004920"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	531	2459.0	WormBase	2727014	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3256078	3256078	0	False	False	400	3255678	3255678	0	DOG	I	.	.	3255678	protein_coding	gene_id "WBGene00003258"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003258	0	0	0	['WBGene00200442']	0	['WBGene00021834']	0	0	0	0	0	0	0	['WBGene00198001', 'WBGene00199669', 'WBGene00201300', 'WBGene00220179']	0	0	0	0.0	0	0	0	0	22287	1011.0	WormBase	3233391	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4254380	4254439	0	False	True	300	4254139	4254139	0	DOG	I	.	.	4254139	protein_coding	gene_id "WBGene00016609"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	897	241.0	WormBase	4253242	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00016603']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9122524	9123198	0	False	True	800	9122398	9122398	0	DOG	I	.	.	9122398	protein_coding	gene_id "WBGene00014115"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4283	126.0	WormBase	9118115	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00014116']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00220246']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9123193	9123193	0	True	False	500	9122693	9122693	0	DOG	I	.	.	9122693	snoRNA	gene_id "WBGene00220246"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	169	1971.0	WormBase	9122524	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00014116']	['WBGene00014116']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10820863	10820863	0	False	False	900	10819963	10819963	0	DOG	I	.	.	10819963	protein_coding	gene_id "WBGene00016458"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2611	3400.0	WormBase	10817352	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12486435	12486435	0	False	False	200	12486235	12486235	0	DOG	I	.	.	12486235	protein_coding	gene_id "WBGene00012104"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2426	637.0	WormBase	12483809	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12528206	12528206	0	False	False	300	12527906	12527906	0	DOG	I	.	.	12527906	protein_coding	gene_id "WBGene00010770"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010770	0	0	0	['WBGene00199394']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	9119	4763.0	WormBase	12518787	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13772373	13772373	0	False	False	600	13771773	13771773	0	DOG	I	.	.	13771773	protein_coding	gene_id "WBGene00012389"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	15043	1294.0	WormBase	13756730	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14546834	14546834	0	False	False	200	14546634	14546634	0	DOG	I	.	.	14546634	protein_coding	gene_id "WBGene00013683"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013683	0	0	0	['WBGene00197112', 'WBGene00200093']	0	0	0	0	0	0	0	0	0	['WBGene00196075']	0	0	0	0.0	0	0	0	0	17103	43122.0	WormBase	14529531	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15064301	15072536	0	False	True	8700	15063836	15063836	0	DOG	I	.	.	15063836	rRNA	gene_id "WBGene00004512"; gene_source "WormBase"; gene_biotype "rRNA";	WBGene00004512	0	0	0	['WBGene00198814']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1753	465.0	WormBase	15062083	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00004567', 'WBGene00004622', 'WBGene00004513']	NA	['WBGene00198657']	NA	['WBGene00196396', 'WBGene00195813', 'WBGene00201669']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15064838	15072453	0	True	True	8000	15064453	15064453	0	DOG	I	.	.	15064453	rRNA	gene_id "WBGene00004567"; gene_source "WormBase"; gene_biotype "rRNA";	WBGene00004567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	152	385.0	WormBase	15064301	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00004622', 'WBGene00004513']	NA	['WBGene00198657']	NA	['WBGene00196396', 'WBGene00195813', 'WBGene00201669']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15071333	15071333	0	False	False	300	15071033	15071033	0	DOG	I	.	.	15071033	rRNA	gene_id "WBGene00004513"; gene_source "WormBase"; gene_biotype "rRNA";	WBGene00004513	0	0	0	['WBGene00195813']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1753	1233.0	WormBase	15069280	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
970470	970470	0	False	False	300	970170	970170	0	DOG	V	.	.	970170	ncRNA	gene_id "WBGene00197318"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	57	9733.0	WormBase	970113	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2423195	2423195	0	False	False	300	2422895	2422895	0	DOG	V	.	.	2422895	protein_coding	gene_id "WBGene00015731"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1028	8910.0	WormBase	2421867	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2531474	2531474	0	False	False	300	2531174	2531174	0	DOG	V	.	.	2531174	protein_coding	gene_id "WBGene00044131"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1028	8910.0	WormBase	2530146	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2646920	2646920	0	False	False	300	2646620	2646620	0	DOG	V	.	.	2646620	protein_coding	gene_id "WBGene00020957"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020957	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00220114', 'WBGene00220115']	0	0	0	0.0	0	0	0	0	7777	6459.0	WormBase	2638843	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5951291	5951291	0	False	False	300	5950991	5950991	0	DOG	V	.	.	5950991	protein_coding	gene_id "WBGene00004206"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004206	['WBGene00219717']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	7517	442.0	WormBase	5943474	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6040782	6040782	0	False	False	200	6040582	6040582	0	DOG	V	.	.	6040582	protein_coding	gene_id "WBGene00017930"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1488	2210.0	WormBase	6039094	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9339558	9339558	0	False	False	700	9338858	9338858	0	DOG	V	.	.	9338858	protein_coding	gene_id "WBGene00000766"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2096	6914.0	WormBase	9336762	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00019466']	['WBGene00019466']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16929167	16929499	0	False	True	500	16928999	16928999	0	DOG	V	.	.	16928999	pseudogene	gene_id "WBGene00014954"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00014954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	671	168.0	WormBase	16928328	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	['WBGene00014955']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18052623	18052623	0	False	False	300	18052323	18052323	0	DOG	V	.	.	18052323	protein_coding	gene_id "WBGene00013344"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	8752	3646.0	WormBase	18043571	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18061008	18061008	0	False	False	300	18060708	18060708	0	DOG	V	.	.	18060708	protein_coding	gene_id "WBGene00007062"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4739	16209.0	WormBase	18055969	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10694661	10694661	0	False	False	200	10694461	10694461	0	DOG	X	.	.	10694461	protein_coding	gene_id "WBGene00008748"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2518	851.0	WormBase	10691943	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11440852	11440852	0	False	False	200	11440652	11440652	0	DOG	X	.	.	11440652	protein_coding	gene_id "WBGene00164974"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00164974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	612	7437.0	WormBase	11440040	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11484826	11485900	0	False	True	1300	11484600	11484600	0	DOG	X	.	.	11484600	snoRNA	gene_id "WBGene00220093"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	107	226.0	WormBase	11484493	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00220094']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11485924	11485924	0	True	False	1000	11484924	11484924	0	DOG	X	.	.	11484924	snoRNA	gene_id "WBGene00220094"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	98	2864.0	WormBase	11484826	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15716644	15716644	0	False	False	200	15716444	15716444	0	DOG	X	.	.	15716444	protein_coding	gene_id "WBGene00003638"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	8249	2181.0	WormBase	15708195	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16185619	16185619	0	False	False	200	16185419	16185419	0	DOG	X	.	.	16185419	protein_coding	gene_id "WBGene00011227"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1049	4437.0	WormBase	16184370	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16223919	16223919	0	False	False	400	16223519	16223519	0	DOG	X	.	.	16223519	protein_coding	gene_id "WBGene00009068"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3509	5944.0	WormBase	16220010	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16943323	16945019	0	False	True	13400	16931619	16931619	0	DOG	X	.	.	16931619	ncRNA	gene_id "WBGene00022951"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00022951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1705	11704.0	WormBase	16929914	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00018711']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00219964']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17009262	17009262	0	False	False	800	17008462	17008462	0	DOG	X	.	.	17008462	protein_coding	gene_id "WBGene00019347"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019347	0	0	0	['WBGene00196109', 'WBGene00201081']	0	0	0	0	0	0	0	0	0	['WBGene00201892', 'WBGene00199833']	0	0	0	0.0	0	0	0	0	21833	5000.0	WormBase	16986629	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
355602	355602	0	False	False	200	355402	355402	0	DOG	III	.	.	355402	lincRNA	gene_id "WBGene00219745"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3180	10547.0	WormBase	352222	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00001561']	['WBGene00001561']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
850986	850986	0	False	False	400	850586	850586	0	DOG	III	.	.	850586	protein_coding	gene_id "WBGene00019326"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4744	3633.0	WormBase	845842	+	gene	N2-J2-2__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
