GeneID	Length	BAMS.N2WT_INP_.bam	BAMS.OK803.INP__.bam	BAMS.N2.J2.1_.bam	BAMS.N2.J2.2_.bam	BAMS.N2.J2.3_.bam	BAMS.OK803.J2.1_.bam	BAMS.OK803.J2.2_.bam	BAMS.OK803.J2.3_.bam
WBGene00170207	21	2	0	0	0	0	0	0	0
WBGene00050178	21	2	0	0	0	0	0	0	0
WBGene00050217	21	0	0	0	0	0	0	0	0
WBGene00171006	21	0	0	1	0	0	0	0	0
WBGene00013639	33067	695	911	613	553	586	356	298	203
WBGene00048676	21	1	1	1	0	0	0	0	0
WBGene00169699	21	0	0	0	0	0	0	0	0
WBGene00169652	21	0	0	0	0	0	0	0	0
WBGene00168015	21	0	0	0	0	0	0	0	0
WBGene00013640	3564	49	8	124	186	90	1	0	0
WBGene00046068	21	0	0	0	0	0	0	0	0
WBGene00047170	21	0	0	0	0	0	0	0	0
WBGene00172107	21	0	0	0	0	0	0	0	0
WBGene00048612	21	0	0	0	0	0	0	0	0
WBGene00171220	21	1	0	0	0	0	0	0	0
WBGene00173658	21	0	0	0	0	0	0	0	0
WBGene00048684	21	0	1	0	0	0	0	0	0
WBGene00171866	21	0	0	0	0	0	0	0	0
WBGene00170511	21	0	0	0	0	0	0	0	0
WBGene00165977	21	0	0	0	0	0	0	0	0
WBGene00170292	21	0	0	0	0	0	0	0	0
WBGene00049958	21	0	0	0	0	0	0	0	0
WBGene00167720	21	0	0	0	0	0	0	0	0
WBGene00046325	21	0	0	0	0	0	0	0	0
WBGene00172891	21	0	0	0	0	0	0	0	0
WBGene00048720	21	0	0	0	0	0	0	0	0
WBGene00045861	21	1	0	0	0	0	0	0	0
WBGene00014962	1951	2	1	4	7	4	0	0	1
WBGene00046939	21	0	0	0	0	0	0	0	0
WBGene00047715	21	0	0	0	0	0	0	0	0
WBGene00045524	21	0	0	0	0	0	0	0	0
WBGene00047533	21	0	0	0	0	0	0	0	0
WBGene00045746	21	0	0	0	0	0	0	0	0
WBGene00048400	21	0	0	0	0	0	0	0	0
WBGene00049310	21	0	0	0	0	0	0	0	0
WBGene00169110	21	0	0	0	0	0	0	0	0
WBGene00050741	21	0	0	0	0	0	0	0	0
WBGene00165592	21	0	0	0	0	0	0	0	0
WBGene00046283	21	0	0	0	0	0	0	0	0
WBGene00166363	21	0	0	0	0	0	0	0	0
WBGene00170701	21	0	0	0	0	0	0	0	0
WBGene00174838	21	0	0	0	0	0	0	0	0
WBGene00174292	21	0	0	0	0	0	0	0	0
WBGene00171914	21	0	0	0	0	0	0	0	0
WBGene00174657	21	0	0	0	0	0	0	0	0
WBGene00168087	21	0	0	0	0	0	0	0	0
WBGene00046010	21	0	0	0	0	0	0	0	0
WBGene00050220	21	0	0	0	0	0	0	0	0
WBGene00170729	21	0	0	0	0	0	0	0	0
WBGene00166165	21	0	0	0	0	0	0	0	0
WBGene00048427	21	0	0	0	0	0	0	0	0
WBGene00050614	21	0	0	0	0	0	0	0	0
WBGene00173226	21	0	0	0	0	0	0	0	0
WBGene00165035	21	0	0	0	0	0	0	1	0
WBGene00050214	21	0	0	0	0	0	0	0	0
WBGene00045712	21	0	0	0	0	0	0	0	0
WBGene00171404	21	0	0	0	0	0	0	0	0
WBGene00169575	21	0	0	0	0	0	0	0	0
WBGene00046160	21	0	0	0	0	0	0	0	0
WBGene00220254	224	0	2	0	0	0	0	0	0
WBGene00165553	21	0	0	0	0	0	0	0	0
WBGene00165078	21	0	0	0	0	0	0	0	0
WBGene00173747	21	0	0	0	0	0	0	0	0
WBGene00170116	21	0	0	0	0	0	0	0	0
WBGene00169773	21	0	0	0	0	0	0	0	0
WBGene00165186	21	0	0	0	0	0	0	0	0
WBGene00170850	21	0	0	0	0	0	0	0	0
WBGene00050485	21	0	0	0	0	0	0	0	0
WBGene00046221	21	0	0	0	0	0	0	0	0
WBGene00047309	21	0	0	0	0	0	0	0	0
WBGene00049194	21	0	0	0	0	0	0	0	0
WBGene00167621	21	0	0	0	0	0	0	0	0
WBGene00047513	21	0	0	0	0	0	0	0	0
WBGene00049121	21	0	0	0	0	0	0	0	0
WBGene00171561	21	0	0	0	0	0	0	0	0
WBGene00047373	21	0	0	0	0	0	0	0	0
WBGene00165278	21	0	0	0	0	0	0	0	0
WBGene00170714	21	0	0	0	0	0	0	0	0
WBGene00168835	21	0	0	0	0	0	0	0	0
WBGene00166947	21	0	0	0	0	0	0	0	0
WBGene00049924	21	0	0	0	0	0	0	0	0
WBGene00169716	21	0	0	0	0	0	0	0	0
WBGene00167401	21	0	0	0	0	0	0	0	0
WBGene00169692	21	0	0	0	0	0	0	0	0
WBGene00050727	21	0	0	0	0	0	0	0	0
WBGene00045860	21	0	0	0	0	0	0	0	0
WBGene00047643	21	0	0	0	0	0	0	0	0
WBGene00050656	21	0	0	0	0	0	0	0	0
WBGene00172563	21	0	0	0	0	0	0	0	0
WBGene00047790	21	1	0	0	0	0	0	0	0
WBGene00174255	21	0	0	0	0	0	0	0	0
WBGene00050005	21	0	0	0	0	0	0	0	0
WBGene00174307	21	0	0	0	0	0	0	0	0
WBGene00169549	21	0	0	0	0	0	0	0	0
WBGene00170523	21	0	0	0	0	0	0	0	0
WBGene00050622	21	0	0	0	0	0	0	0	0
WBGene00166074	21	0	0	0	0	0	0	0	0
WBGene00172228	21	0	0	0	0	0	0	0	0
WBGene00167749	21	0	0	0	0	0	0	0	0
WBGene00167272	21	0	0	0	0	0	0	0	0
WBGene00173408	21	2	0	0	0	0	0	0	0
WBGene00166031	21	2	0	0	0	0	0	0	0
WBGene00170290	21	2	0	0	0	0	0	0	0
WBGene00167641	21	0	0	0	0	0	0	0	0
WBGene00168469	21	0	0	0	0	0	0	0	0
WBGene00170905	21	0	0	0	0	0	0	0	0
WBGene00171043	21	0	0	0	0	0	0	0	0
WBGene00165666	21	0	0	0	0	1	0	0	0
WBGene00047334	21	0	0	0	0	0	0	0	0
WBGene00166352	21	0	0	0	0	0	0	0	0
WBGene00049055	21	0	0	0	0	0	0	0	0
WBGene00047768	21	0	0	0	0	0	0	0	0
WBGene00169535	21	0	0	0	0	0	0	0	0
WBGene00171216	21	0	0	0	0	0	0	0	0
WBGene00169482	21	0	0	0	0	0	0	0	0
WBGene00170719	21	0	0	0	0	0	0	0	0
WBGene00167458	21	0	0	0	0	0	0	0	0
WBGene00169774	21	0	0	0	0	0	0	0	0
WBGene00171569	21	0	0	0	0	0	0	0	0
WBGene00171821	21	0	0	0	0	0	0	0	0
WBGene00171000	21	0	0	0	0	0	0	0	0
WBGene00173794	21	0	0	0	0	0	0	0	0
WBGene00048225	21	0	0	0	0	0	0	0	0
WBGene00046660	21	0	0	0	0	0	0	0	0
WBGene00050673	21	0	0	0	0	0	0	0	0
WBGene00048686	21	0	0	0	0	0	0	0	0
WBGene00168423	21	0	0	0	0	0	0	0	0
WBGene00174747	21	0	0	0	0	0	0	0	0
WBGene00045531	21	0	0	0	0	0	0	0	0
WBGene00170058	21	0	0	0	0	0	0	0	0
WBGene00048200	21	0	0	0	0	0	0	0	0
WBGene00173759	21	0	0	0	0	0	0	0	0
WBGene00048689	21	0	0	0	0	0	0	0	0
WBGene00173187	21	0	0	0	0	0	0	0	0
WBGene00169380	21	0	1	0	0	0	0	0	0
WBGene00049912	21	0	0	0	0	0	0	0	0
WBGene00168511	21	0	0	0	0	0	0	0	0
WBGene00049413	21	0	0	0	0	0	0	0	0
WBGene00047473	21	0	0	0	0	0	0	0	0
WBGene00171875	21	1	0	0	0	0	0	0	0
WBGene00046190	21	0	0	0	0	0	0	0	0
WBGene00046988	21	0	0	0	0	0	0	0	0
WBGene00045567	21	0	0	0	0	0	0	0	0
WBGene00050480	21	0	0	0	0	0	0	0	0
WBGene00174545	21	0	0	0	0	0	0	0	0
WBGene00050018	21	0	0	0	0	0	0	0	0
WBGene00167256	21	0	0	0	0	0	0	0	0
WBGene00168621	21	0	0	0	0	0	0	0	0
WBGene00165436	21	1	0	0	0	0	0	0	0
WBGene00045586	21	1	0	0	0	0	0	0	0
WBGene00173359	21	0	0	0	0	0	0	0	0
WBGene00167959	21	0	0	0	0	0	0	0	0
WBGene00045691	21	0	0	0	0	0	0	0	0
WBGene00168017	21	0	0	0	0	0	0	0	0
WBGene00048737	21	0	0	0	0	0	0	0	0
WBGene00171459	21	0	0	0	0	0	0	0	0
WBGene00045879	21	0	0	0	0	1	0	0	0
WBGene00172366	21	0	0	0	0	1	0	0	0
WBGene00168688	21	0	0	0	0	0	0	0	0
WBGene00170866	21	0	0	0	0	0	0	0	0
WBGene00173482	21	0	0	1	0	0	0	0	0
WBGene00048057	21	0	0	1	0	0	0	0	0
WBGene00050501	21	0	0	1	0	0	0	0	0
WBGene00174755	21	0	0	0	0	0	0	0	0
WBGene00046971	21	0	0	0	1	0	0	0	0
WBGene00166936	21	0	0	0	1	0	0	0	0
WBGene00174926	21	0	0	0	0	0	0	0	0
WBGene00048444	21	0	0	0	0	0	0	0	0
WBGene00172479	21	0	0	0	0	0	0	0	0
WBGene00046931	21	0	0	0	0	0	0	0	0
WBGene00166022	21	0	0	0	0	0	0	0	0
WBGene00049044	21	2	0	1	0	0	0	0	0
WBGene00173539	21	0	0	0	0	0	0	0	0
WBGene00171641	21	0	0	0	0	0	0	0	0
WBGene00174563	21	0	0	0	0	0	0	0	0
WBGene00172057	21	0	0	0	0	0	0	0	0
WBGene00169201	21	0	0	0	0	0	0	0	0
WBGene00194931	198	0	2	0	0	0	0	0	0
WBGene00047972	21	0	0	0	0	0	0	0	0
WBGene00174301	21	0	0	0	0	0	0	0	0
WBGene00173858	21	0	0	0	0	0	0	0	0
WBGene00174673	21	0	0	0	0	0	0	0	0
WBGene00049604	21	0	0	0	0	0	0	0	0
WBGene00046544	21	0	0	0	0	0	0	0	0
WBGene00046458	21	1	3	0	1	0	0	0	1
WBGene00014606	73	1	3	0	1	0	0	0	0
WBGene00174107	21	0	0	0	1	0	0	0	0
WBGene00048355	21	0	1	0	0	0	0	0	0
WBGene00045694	21	0	2	0	3	1	1	0	0
WBGene00167264	21	1	0	0	0	0	0	0	0
WBGene00166563	21	0	0	1	0	0	0	0	1
WBGene00172359	21	0	0	1	0	0	0	0	1
WBGene00172039	21	0	0	0	0	0	0	1	0
WBGene00168209	21	0	1	1	0	0	0	0	0
WBGene00169235	21	0	0	0	0	0	0	0	0
WBGene00166656	21	0	0	0	0	0	0	0	0
WBGene00166237	21	0	0	2	1	0	0	0	0
WBGene00047933	21	0	0	0	0	0	0	0	0
WBGene00170974	21	0	0	0	0	0	0	0	0
WBGene00049445	21	0	1	0	1	0	0	0	0
WBGene00166215	21	0	0	0	0	0	0	0	0
WBGene00173928	21	0	0	0	0	0	0	0	0
WBGene00170678	21	0	0	0	0	0	0	0	0
WBGene00045907	21	0	0	0	0	0	0	0	0
WBGene00168897	21	0	0	3	0	0	1	0	0
WBGene00048605	21	0	0	3	0	0	1	0	0
WBGene00048382	21	0	0	0	0	0	0	0	0
WBGene00173061	21	0	1	1	0	0	0	1	0
WBGene00166513	21	1	0	0	1	0	0	0	0
WBGene00049366	21	0	0	0	0	0	0	0	0
WBGene00167395	21	0	0	0	0	0	0	0	0
WBGene00165989	21	0	0	0	0	0	0	0	0
WBGene00168903	21	0	0	0	0	0	0	0	0
WBGene00171107	21	0	0	0	0	0	0	0	0
WBGene00170952	21	0	1	0	0	0	0	0	0
WBGene00049622	21	0	0	0	0	0	0	0	0
WBGene00049883	21	0	0	0	0	0	0	0	0
WBGene00048958	21	0	0	0	0	0	0	0	0
WBGene00173384	21	0	0	0	1	0	0	0	0
WBGene00173644	21	0	0	0	0	0	0	0	0
WBGene00049231	21	0	0	0	0	0	0	0	0
WBGene00167788	21	0	0	0	0	0	0	0	0
WBGene00047255	21	0	1	0	0	0	0	0	0
WBGene00167882	21	0	1	0	0	0	0	0	0
WBGene00172984	21	0	0	0	0	0	0	0	0
WBGene00173878	21	0	0	0	0	0	0	0	0
WBGene00169928	21	0	0	0	0	0	0	0	0
WBGene00167895	21	0	0	0	0	0	0	0	0
WBGene00049136	21	0	0	0	0	0	0	0	0
WBGene00169998	21	0	0	0	0	0	0	0	0
WBGene00172677	21	0	0	0	0	0	0	0	0
WBGene00166885	21	0	3	0	0	1	0	0	0
WBGene00172498	21	0	1	0	0	0	0	0	0
WBGene00166192	21	0	1	0	0	0	0	0	0
WBGene00050860	21	0	0	0	0	0	0	0	0
WBGene00168721	21	0	0	0	0	0	0	0	0
WBGene00173545	21	0	0	0	0	1	0	0	1
WBGene00165835	21	0	0	0	0	0	0	0	0
WBGene00173669	21	1	0	0	0	2	0	0	0
WBGene00170282	21	1	0	0	0	2	0	0	0
WBGene00046330	21	0	0	1	1	1	0	0	0
WBGene00173897	21	0	0	0	1	2	1	0	0
WBGene00165753	21	0	0	0	1	2	1	0	0
WBGene00050498	21	0	2	0	0	0	0	0	1
WBGene00166437	21	0	0	0	0	0	0	0	0
WBGene00173599	21	1	0	1	0	0	0	0	0
WBGene00169788	21	1	0	1	0	0	0	0	0
WBGene00046345	21	0	0	0	0	0	0	0	0
WBGene00170978	21	1	1	0	0	0	0	0	0
WBGene00166449	21	0	0	0	0	0	0	0	0
WBGene00165801	21	0	0	0	0	0	0	0	0
WBGene00165733	21	0	0	0	0	0	0	0	0
WBGene00171355	21	0	0	0	0	0	0	0	0
WBGene00047750	21	0	0	0	0	0	0	0	0
WBGene00167664	21	0	0	0	0	0	0	0	0
WBGene00046800	21	0	0	0	1	0	0	0	0
WBGene00049261	21	0	0	0	1	0	0	0	0
WBGene00174177	21	1	1	0	0	0	0	0	0
WBGene00168185	21	1	1	0	0	0	0	0	0
WBGene00013642	5559	34	32	16	13	13	6	6	7
WBGene00166129	21	0	0	0	0	0	0	0	0
WBGene00047570	21	0	0	0	0	0	0	0	0
WBGene00174389	21	0	0	0	0	0	0	0	0
WBGene00047565	21	0	0	0	0	0	0	0	0
WBGene00170125	21	0	0	0	0	0	0	0	0
WBGene00166819	21	0	0	0	0	0	0	0	0
WBGene00050475	21	0	0	0	0	0	0	0	0
WBGene00166880	21	0	0	0	0	0	0	0	0
WBGene00049746	21	0	0	0	0	0	0	0	0
WBGene00049965	21	0	0	0	0	0	0	0	0
WBGene00168617	21	0	0	0	0	0	0	0	0
WBGene00173206	21	0	0	0	0	0	0	0	0
WBGene00168984	21	0	0	0	0	0	0	0	0
WBGene00048904	21	0	0	0	0	0	0	0	0
WBGene00167548	21	0	0	0	0	0	0	0	0
WBGene00166270	21	0	0	0	0	0	0	0	0
WBGene00048856	21	0	0	0	0	0	0	0	0
WBGene00050589	21	0	0	0	0	0	0	0	0
WBGene00168521	21	0	0	0	0	0	0	0	0
WBGene00049441	21	0	0	0	0	0	0	0	0
WBGene00049161	21	0	0	0	0	0	0	0	0
WBGene00169202	21	0	0	0	0	0	0	0	0
WBGene00174822	21	0	0	0	0	0	0	0	0
WBGene00171843	21	0	0	0	0	0	0	0	0
WBGene00168468	21	0	0	0	0	0	0	0	0
WBGene00167422	21	0	0	0	0	0	0	0	0
WBGene00045519	21	0	0	0	0	0	0	0	0
WBGene00170961	21	0	0	0	0	0	0	0	0
WBGene00167066	21	0	0	0	0	0	0	0	0
WBGene00048042	21	0	0	0	0	0	0	0	0
WBGene00174330	21	0	0	0	0	0	0	0	0
WBGene00165935	21	0	0	0	0	0	0	0	0
WBGene00047711	21	3	0	0	0	0	0	0	0
WBGene00170124	21	0	0	0	0	0	0	0	0
WBGene00048593	21	0	0	0	0	0	0	0	0
WBGene00173793	21	0	0	0	0	0	0	0	0
WBGene00174603	21	0	0	0	0	0	0	0	0
WBGene00172887	21	0	0	0	0	0	0	0	0
WBGene00166177	21	0	0	0	0	0	0	0	0
WBGene00171118	21	0	0	0	0	0	0	0	0
WBGene00045613	21	0	0	0	0	0	0	0	0
WBGene00172247	21	1	0	0	0	0	0	0	0
WBGene00050055	21	1	0	0	0	0	0	0	0
WBGene00172209	21	0	0	0	0	0	0	0	0
WBGene00169847	21	0	0	0	0	0	0	0	0
WBGene00169632	21	0	0	0	0	0	0	0	0
WBGene00169140	21	0	0	0	0	0	0	0	0
WBGene00047628	21	0	0	0	0	0	0	0	0
WBGene00170222	21	0	0	0	0	0	0	0	0
WBGene00047100	21	0	0	0	0	0	0	0	0
WBGene00168073	21	0	0	0	0	0	0	0	0
WBGene00168384	21	0	0	0	0	0	0	0	0
WBGene00165846	21	0	0	0	0	0	0	0	0
WBGene00048418	21	0	0	0	0	0	0	0	0
WBGene00168581	21	0	0	0	0	0	0	0	0
WBGene00164994	21	0	0	0	0	0	0	0	0
WBGene00166045	21	0	0	0	0	0	0	0	0
WBGene00165389	21	0	0	0	0	0	0	0	0
WBGene00168069	21	0	0	0	0	1	0	0	0
WBGene00046864	21	0	0	0	0	1	0	0	0
WBGene00046574	21	0	0	0	0	1	0	0	0
WBGene00174714	21	0	0	0	0	0	0	0	0
WBGene00194645	691	0	0	0	0	0	0	0	0
WBGene00168483	21	0	0	0	0	0	0	0	0
WBGene00046991	21	0	0	0	0	0	0	0	0
WBGene00165335	21	0	0	0	0	0	0	0	0
WBGene00169811	21	0	0	0	0	0	0	0	0
WBGene00165630	21	0	0	0	0	0	0	0	0
WBGene00170210	21	0	0	0	0	0	0	0	0
WBGene00169193	21	0	0	0	0	0	0	0	0
WBGene00166860	21	0	0	0	0	0	0	0	0
WBGene00170271	21	0	0	0	0	0	0	0	0
WBGene00165692	21	0	0	0	0	0	0	0	0
WBGene00173722	21	0	0	0	0	0	0	0	0
WBGene00013643	3031	185	199	86	76	59	80	55	41
WBGene00173700	21	0	0	1	0	1	0	0	0
WBGene00172971	21	0	0	0	0	0	0	0	0
WBGene00168869	21	0	0	0	0	0	0	0	0
WBGene00047201	21	0	0	0	0	0	0	0	0
WBGene00174425	21	0	0	0	0	0	0	0	0
WBGene00172980	21	0	0	0	0	0	0	0	0
WBGene00045791	21	0	0	0	0	0	0	0	0
WBGene00046534	21	0	0	0	0	0	0	0	0
WBGene00174645	21	0	0	0	0	0	0	0	0
WBGene00167994	21	0	0	0	0	0	0	0	0
WBGene00050248	21	0	0	0	0	0	0	0	0
WBGene00167111	21	0	0	0	0	0	1	0	0
WBGene00166741	21	0	0	0	0	0	0	0	0
WBGene00047291	21	0	0	0	0	0	0	0	0
WBGene00050369	21	0	0	0	0	0	0	0	0
WBGene00172395	21	0	0	0	0	0	0	0	0
WBGene00171004	21	0	0	0	0	0	0	0	0
WBGene00172890	21	0	0	0	0	0	0	0	0
WBGene00046173	21	0	0	0	0	0	0	0	0
WBGene00171344	21	0	0	0	0	0	0	0	0
WBGene00046254	21	9	0	2	0	0	0	0	0
WBGene00168986	21	0	0	0	0	0	0	0	0
WBGene00049647	21	0	0	0	0	0	0	0	0
WBGene00001549	9445	14	4	6	4	8	2	0	2
WBGene00047778	21	3	0	0	0	0	0	0	0
WBGene00170552	21	0	0	0	0	0	0	0	0
WBGene00048118	21	0	0	0	0	0	0	0	0
WBGene00048027	21	0	0	0	0	0	0	0	0
WBGene00049311	21	0	0	0	0	0	0	0	0
WBGene00168764	21	1	0	0	0	0	0	0	0
WBGene00165124	21	0	0	0	0	0	0	0	0
WBGene00046206	21	0	0	0	0	0	0	0	0
WBGene00013646	4198	8	9	2	1	4	0	1	0
WBGene00174495	21	0	0	0	0	0	0	0	0
WBGene00047271	21	0	0	0	0	0	0	0	0
WBGene00172425	21	0	0	0	0	0	0	0	0
WBGene00174024	21	0	0	0	0	0	0	0	0
WBGene00170686	21	0	0	0	0	0	0	0	0
WBGene00047443	21	0	0	0	0	0	0	0	0
WBGene00173873	21	0	0	0	0	0	0	0	0
WBGene00048272	21	0	0	0	0	0	0	0	0
WBGene00047037	21	0	0	0	0	0	0	0	0
WBGene00049522	21	0	0	0	0	0	0	0	0
WBGene00174229	21	0	0	0	0	0	0	0	0
WBGene00048224	21	0	0	0	0	0	0	0	0
WBGene00173092	21	0	0	0	0	0	0	0	0
WBGene00046015	21	0	0	0	0	0	0	0	0
WBGene00174053	21	0	0	0	0	0	0	0	0
WBGene00169636	21	0	0	0	0	0	0	0	0
WBGene00050690	21	0	0	0	0	0	0	0	0
WBGene00174449	21	0	0	0	0	0	0	0	0
WBGene00169183	21	0	0	0	0	0	0	0	0
WBGene00168549	21	0	0	0	0	0	0	0	0
WBGene00168585	21	0	0	0	0	0	0	0	0
WBGene00167724	21	0	0	0	0	0	0	0	0
WBGene00046872	21	1	0	0	0	0	0	0	0
WBGene00174999	21	0	0	0	0	0	0	0	0
WBGene00170685	21	0	0	0	0	0	0	0	0
WBGene00167875	21	0	3	0	0	0	0	0	0
WBGene00050309	21	2	0	0	0	0	0	0	0
WBGene00166241	21	0	1	0	0	0	0	0	0
WBGene00170784	21	0	0	0	0	0	0	0	0
WBGene00168993	21	0	0	0	0	0	0	0	0
WBGene00172045	21	0	0	0	0	0	0	0	0
WBGene00165072	21	0	0	0	0	0	0	0	0
WBGene00167600	21	0	0	0	0	0	0	0	0
WBGene00050529	21	0	0	0	0	0	0	0	0
WBGene00168021	21	1	0	0	0	0	0	0	0
WBGene00048592	21	0	0	0	0	0	0	0	0
WBGene00169957	21	0	0	0	0	0	0	0	0
WBGene00045702	21	0	0	0	0	0	0	0	0
WBGene00171440	21	0	0	0	0	0	0	0	0
WBGene00172219	21	0	0	0	0	0	0	0	0
WBGene00046347	21	0	0	0	0	0	0	0	0
WBGene00050026	21	0	1	0	0	0	0	0	0
WBGene00049521	21	1	0	0	0	0	0	0	0
WBGene00174225	21	0	0	0	0	0	0	0	0
WBGene00048515	21	0	0	0	0	0	0	0	0
WBGene00048100	21	0	0	0	0	0	0	0	0
WBGene00166086	21	0	0	0	0	0	0	0	0
WBGene00049031	21	0	0	0	0	0	0	0	0
WBGene00173200	21	0	0	0	0	0	0	0	0
WBGene00170607	21	0	0	0	0	0	0	0	0
WBGene00047851	21	0	2	0	0	0	0	0	0
WBGene00050202	21	0	3	0	0	0	0	0	0
WBGene00005726	3510	14	16	1	5	4	2	2	0
WBGene00167915	21	0	0	0	0	0	0	0	0
WBGene00049535	21	0	0	0	0	0	0	0	0
WBGene00171228	21	0	0	0	0	0	0	0	0
WBGene00166295	21	0	0	0	0	0	0	0	0
WBGene00048173	21	0	0	0	0	0	0	0	0
WBGene00170402	21	0	0	0	0	0	0	0	0
WBGene00050176	21	0	0	0	0	0	0	0	0
WBGene00169418	21	0	0	0	0	0	0	0	0
WBGene00049314	21	0	0	0	0	0	0	0	0
WBGene00168051	21	0	0	0	0	0	0	0	0
WBGene00047894	21	0	0	0	0	0	0	0	0
WBGene00171879	21	0	0	0	0	0	0	0	0
WBGene00165785	21	0	0	0	0	0	0	0	0
WBGene00171490	21	0	0	0	0	0	0	0	0
WBGene00169529	21	0	0	0	0	0	0	0	0
WBGene00171851	21	0	0	0	0	0	0	0	0
WBGene00172386	21	0	0	0	0	0	0	0	0
WBGene00047524	21	0	0	0	0	0	0	0	0
WBGene00046397	21	0	0	0	0	0	0	0	0
WBGene00167876	21	0	0	0	0	0	0	0	0
WBGene00172815	21	0	0	0	0	0	0	0	0
WBGene00165981	21	0	0	0	0	0	0	0	0
WBGene00174464	21	0	0	0	0	0	0	0	0
WBGene00167248	21	0	0	0	0	0	0	0	0
WBGene00166320	21	0	0	0	0	0	0	0	0
WBGene00168427	21	0	0	0	0	0	0	0	0
WBGene00170107	21	0	0	0	0	0	0	0	0
WBGene00166256	21	0	0	0	0	0	0	0	0
WBGene00173441	21	0	0	0	0	0	0	0	0
WBGene00045846	21	0	0	0	0	0	0	0	0
WBGene00046653	21	0	0	0	0	0	0	0	0
WBGene00167371	21	0	0	0	0	0	0	0	0
WBGene00174180	21	0	0	0	0	0	0	0	0
WBGene00046022	21	0	0	0	0	0	0	0	0
WBGene00173732	21	0	0	0	0	0	0	0	0
WBGene00047794	21	0	0	0	0	0	0	0	0
WBGene00172197	21	0	0	0	0	0	0	0	0
WBGene00165527	21	0	0	0	0	0	0	0	0
WBGene00046518	21	0	0	0	0	0	0	0	0
WBGene00050505	21	0	0	0	0	0	0	0	0
WBGene00165328	21	0	0	0	0	0	0	0	0
WBGene00167731	21	0	0	0	0	0	0	0	0
WBGene00170827	21	0	0	0	0	0	0	0	0
WBGene00168812	21	0	0	0	0	0	0	0	0
WBGene00049407	21	0	0	0	0	0	0	0	0
WBGene00047051	21	0	0	0	0	0	0	0	0
WBGene00167267	21	0	0	0	0	0	0	0	0
WBGene00170586	21	0	0	0	0	0	0	0	0
WBGene00169720	21	0	0	0	0	0	0	0	0
WBGene00048276	21	0	0	0	0	0	0	0	0
WBGene00166426	21	0	0	0	0	0	0	0	0
WBGene00046655	21	0	0	0	0	0	0	0	0
WBGene00050331	21	0	0	0	0	0	0	0	0
WBGene00174009	21	0	0	0	0	0	0	0	0
WBGene00013650	1233	120	83	56	60	42	23	7	13
WBGene00014608	72	3	9	0	0	0	0	0	0
WBGene00166004	21	0	0	1	0	2	0	0	0
WBGene00014609	72	96	19	1	0	0	0	0	0
WBGene00046647	21	0	0	0	0	0	0	0	0
WBGene00167378	21	0	0	0	0	0	0	0	0
WBGene00167951	21	0	0	0	0	0	0	0	0
WBGene00166354	21	0	0	0	0	0	0	0	0
WBGene00046120	21	0	1	0	0	0	0	0	0
WBGene00165786	21	0	0	0	0	0	0	0	0
WBGene00050438	21	0	0	0	0	0	0	0	0
WBGene00165334	21	0	0	0	0	0	0	0	0
WBGene00170165	21	1	0	0	0	0	0	0	0
WBGene00167746	21	1	0	0	0	0	0	0	0
WBGene00046263	21	0	1	0	0	0	0	0	1
WBGene00165672	21	0	0	0	0	0	0	0	0
WBGene00050626	21	0	0	0	0	0	0	0	0
WBGene00004816	655	92	128	45	32	38	20	15	12
WBGene00047539	21	0	0	0	0	0	0	0	0
WBGene00046151	21	0	0	0	0	0	0	0	0
WBGene00049636	21	0	0	0	0	0	0	0	0
WBGene00050774	21	0	0	0	0	0	0	0	0
WBGene00169130	21	0	0	0	0	0	0	0	0
WBGene00174132	21	1	0	0	0	0	0	0	0
WBGene00169191	21	0	0	0	0	0	0	0	0
WBGene00170862	21	0	0	0	0	0	0	0	0
WBGene00165657	21	0	0	0	0	0	0	0	0
WBGene00013654	2928	196	612	66	67	56	164	111	84
WBGene00047799	21	0	0	0	0	0	0	0	0
WBGene00166533	21	0	0	0	0	0	0	0	0
WBGene00049303	21	0	0	0	0	0	0	0	0
WBGene00047900	21	0	0	0	0	0	0	0	0
WBGene00046727	21	0	0	0	0	0	0	0	0
WBGene00050546	21	0	0	0	0	0	0	0	0
WBGene00167975	21	0	0	0	0	0	0	0	0
WBGene00169291	21	0	0	0	0	0	0	0	0
WBGene00174100	21	0	0	0	0	0	0	0	0
WBGene00168203	21	0	0	0	0	0	0	0	0
WBGene00174141	21	0	0	0	0	0	0	0	0
WBGene00046371	21	0	0	0	0	0	0	0	0
WBGene00047828	21	0	0	0	0	0	0	0	0
WBGene00170666	21	0	0	0	0	0	0	0	0
WBGene00174199	21	0	0	0	0	0	0	0	0
WBGene00050324	21	0	0	0	0	0	0	0	0
WBGene00013656	1302	9	2	1	5	0	0	2	1
WBGene00173929	21	0	0	0	0	0	0	0	0
WBGene00174950	21	0	0	0	0	0	0	0	0
WBGene00172310	21	0	0	0	0	0	0	0	0
WBGene00013657	1040	22	11	5	2	2	0	1	0
WBGene00174493	21	0	0	0	0	0	0	0	0
WBGene00170231	21	0	0	0	0	0	0	0	0
WBGene00172744	21	0	0	0	0	0	0	0	0
WBGene00046228	21	0	0	0	0	0	0	0	0
WBGene00167982	21	0	0	0	0	0	0	0	0
WBGene00167390	21	0	0	0	0	0	0	0	0
WBGene00168584	21	0	0	0	0	0	0	0	0
WBGene00045594	21	0	0	0	0	0	0	0	0
