DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	sample_name	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:tRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_meta:antisense	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_meta:antisense
1818268	1818268	0	True	False	8800	1809468	1809468	0	DOG	V	.	.	1809468	protein_coding	gene_id "WBGene00021599"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2018	12111.0	WormBase	1807450	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00021600', 'WBGene00021601', 'WBGene00001632']	['WBGene00021600', 'WBGene00021601', 'WBGene00001632']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2331130	2331130	0	False	False	200	2330930	2330930	0	DOG	V	.	.	2330930	protein_coding	gene_id "WBGene00017499"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	501	986.0	WormBase	2330429	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2423195	2423195	0	False	False	300	2422895	2422895	0	DOG	V	.	.	2422895	protein_coding	gene_id "WBGene00015731"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1028	8910.0	WormBase	2421867	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2531474	2531474	0	False	False	300	2531174	2531174	0	DOG	V	.	.	2531174	protein_coding	gene_id "WBGene00044131"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1028	8910.0	WormBase	2530146	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2663055	2663055	0	False	False	400	2662655	2662655	0	DOG	V	.	.	2662655	protein_coding	gene_id "WBGene00020955"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020955	0	0	0	['WBGene00201661']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	9576	1999.0	WormBase	2653079	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00003579']	['WBGene00003579']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3988512	3988512	0	False	False	200	3988312	3988312	0	DOG	V	.	.	3988312	protein_coding	gene_id "WBGene00003766"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	412	1065.0	WormBase	3987900	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4209803	4209803	0	False	False	500	4209303	4209303	0	DOG	V	.	.	4209303	protein_coding	gene_id "WBGene00019274"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4582	6844.0	WormBase	4204721	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5183917	5183917	0	False	False	200	5183717	5183717	0	DOG	V	.	.	5183717	protein_coding	gene_id "WBGene00015366"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1805	20764.0	WormBase	5181912	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00000031']	['WBGene00000031']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5587618	5587618	0	False	False	200	5587418	5587418	0	DOG	V	.	.	5587418	ncRNA	gene_id "WBGene00235160"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00235160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	133	661.0	WormBase	5587285	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5588377	5588377	0	False	False	200	5588177	5588177	0	DOG	V	.	.	5588177	ncRNA	gene_id "WBGene00235159"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00235159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	98	1475.0	WormBase	5588079	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5951291	5951291	0	False	False	300	5950991	5950991	0	DOG	V	.	.	5950991	protein_coding	gene_id "WBGene00004206"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004206	['WBGene00219717']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	7517	442.0	WormBase	5943474	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6040782	6040782	0	False	False	200	6040582	6040582	0	DOG	V	.	.	6040582	protein_coding	gene_id "WBGene00017930"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1488	2210.0	WormBase	6039094	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6228697	6228697	0	False	False	800	6227897	6227897	0	DOG	V	.	.	6227897	ncRNA	gene_id "WBGene00199488"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	367	7279.0	WormBase	6227530	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00200573']	['WBGene00200573']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6278355	6283260	0	False	True	5100	6278160	6278160	0	DOG	V	.	.	6278160	protein_coding	gene_id "WBGene00017964"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1721	195.0	WormBase	6276439	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00019668', 'WBGene00019667']	NA	['WBGene00019669']	NA	['WBGene00165826']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6279005	6283275	0	True	True	4900	6278375	6278375	0	DOG	V	.	.	6278375	piRNA	gene_id "WBGene00165826"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00165826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	20	630.0	WormBase	6278355	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00019668', 'WBGene00019667']	NA	['WBGene00019669']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6281359	6282546	0	True	True	2400	6280146	6280146	0	DOG	V	.	.	6280146	protein_coding	gene_id "WBGene00019668"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1141	1213.0	WormBase	6279005	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00019667']	['WBGene00019669']	['WBGene00019669']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7416116	7420144	0	False	True	4800	7415344	7415344	0	DOG	V	.	.	7415344	protein_coding	gene_id "WBGene00045275"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00045275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	403	772.0	WormBase	7414941	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00045276', 'WBGene00005814']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7417660	7419028	0	True	True	2400	7416628	7416628	0	DOG	V	.	.	7416628	protein_coding	gene_id "WBGene00045276"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00045276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	512	1032.0	WormBase	7416116	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00005814']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7420128	7420128	0	True	False	300	7419828	7419828	0	DOG	V	.	.	7419828	protein_coding	gene_id "WBGene00005814"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2168	634.0	WormBase	7417660	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7927056	7927056	0	False	False	300	7926756	7926756	0	DOG	V	.	.	7926756	protein_coding	gene_id "WBGene00022406"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	973	328.0	WormBase	7925783	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8040006	8040006	0	False	False	500	8039506	8039506	0	DOG	V	.	.	8039506	protein_coding	gene_id "WBGene00022629"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022629	0	0	0	0	0	['WBGene00194928']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4395	2165.0	WormBase	8035111	+	gene	N2HS_J2A_split	NA	NA	NA	NA	['WBGene00023209']	['WBGene00023209']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8536262	8536262	0	False	False	600	8535662	8535662	0	DOG	V	.	.	8535662	protein_coding	gene_id "WBGene00001879"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	485	652.0	WormBase	8535177	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9090077	9104817	0	False	True	16200	9088617	9088617	0	DOG	V	.	.	9088617	protein_coding	gene_id "WBGene00002019"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	486	1460.0	WormBase	9088131	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	['WBGene00196816']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00044923']	NA	['WBGene00220104', 'WBGene00194994']	NA	['WBGene00002017', 'WBGene00020861', 'WBGene00017659']	['WBGene00002020']	['WBGene00002020', 'WBGene00017658', 'WBGene00017661']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9091451	9103704	0	True	True	13100	9090604	9090604	0	DOG	V	.	.	9090604	protein_coding	gene_id "WBGene00002017"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	527	272.0	WormBase	9090077	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	['WBGene00196816']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00044923']	['WBGene00044923']	NA	['WBGene00220104', 'WBGene00194994']	NA	['WBGene00020861', 'WBGene00017659']	NA	['WBGene00017658', 'WBGene00017661']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9092345	9103127	0	True	True	11500	9091627	9091627	0	DOG	V	.	.	9091627	ncRNA	gene_id "WBGene00196816"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196816	0	0	0	0	0	0	0	['WBGene00220104', 'WBGene00194994']	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	176	718.0	WormBase	9091451	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00020861', 'WBGene00017659']	NA	['WBGene00017658', 'WBGene00017661']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9096007	9101945	0	True	True	7600	9094345	9094345	0	DOG	V	.	.	9094345	protein_coding	gene_id "WBGene00020861"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2000	1662.0	WormBase	9092345	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00017659']	NA	['WBGene00017658', 'WBGene00017661']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9100533	9100533	0	True	False	3300	9097233	9097233	0	DOG	V	.	.	9097233	protein_coding	gene_id "WBGene00017659"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1226	11352.0	WormBase	9096007	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00017658', 'WBGene00017661']	['WBGene00017658', 'WBGene00017661']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9340158	9340158	0	False	False	1300	9338858	9338858	0	DOG	V	.	.	9338858	protein_coding	gene_id "WBGene00000766"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2096	6914.0	WormBase	9336762	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00019466']	['WBGene00019466']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9547083	9553038	0	False	True	6200	9546838	9546838	0	DOG	V	.	.	9546838	protein_coding	gene_id "WBGene00001910"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	746	245.0	WormBase	9546092	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00195366', 'WBGene00196091']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00001911', 'WBGene00009098']	NA	['WBGene00008237']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9550644	9551707	0	True	True	4100	9547607	9547607	0	DOG	V	.	.	9547607	protein_coding	gene_id "WBGene00001911"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	524	3037.0	WormBase	9547083	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00195366', 'WBGene00196091']	['WBGene00195366', 'WBGene00196091']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00009098']	['WBGene00008237']	['WBGene00008237']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11617129	11617129	0	False	False	300	11616829	11616829	0	DOG	V	.	.	11616829	protein_coding	gene_id "WBGene00003762"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	546	6774.0	WormBase	11616283	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00009387']	['WBGene00009387']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11891812	11896234	0	False	True	6600	11889634	11889634	0	DOG	V	.	.	11889634	protein_coding	gene_id "WBGene00010790"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1398	2178.0	WormBase	11888236	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00005967', 'WBGene00010792']	['WBGene00010791']	['WBGene00010791']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12554837	12554837	0	False	False	200	12554637	12554637	0	DOG	V	.	.	12554637	ncRNA	gene_id "WBGene00201625"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	104	3375.0	WormBase	12554533	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12558491	12558491	0	False	False	300	12558191	12558191	0	DOG	V	.	.	12558191	ncRNA	gene_id "WBGene00200167"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	179	2519.0	WormBase	12558012	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14092792	14093651	0	False	True	1000	14092651	14092651	0	DOG	V	.	.	14092651	snoRNA	gene_id "WBGene00045159"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00045159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	79	141.0	WormBase	14092572	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00008390']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14351207	14351476	0	False	True	700	14350776	14350776	0	DOG	V	.	.	14350776	protein_coding	gene_id "WBGene00013024"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013024	['WBGene00194686']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3045	431.0	WormBase	14347731	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00013025']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14689154	14694659	0	True	True	5700	14688959	14688959	0	DOG	V	.	.	14688959	protein_coding	gene_id "WBGene00044180"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	343	195.0	WormBase	14688616	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	['WBGene00201283']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00008144']	NA	['WBGene00006836']	NA	NA	NA	NA	NA	['WBGene00014287']	NA	NA	NA	NA	NA	NA
14692061	14692061	0	True	False	200	14691861	14691861	0	DOG	V	.	.	14691861	protein_coding	gene_id "WBGene00008144"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008144	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00201283']	0	0	0	0.0	0	0	['WBGene00014287']	0	2707	7096.0	WormBase	14689154	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00006836']	['WBGene00006836']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15191296	15191526	0	False	True	600	15190926	15190926	0	DOG	V	.	.	15190926	protein_coding	gene_id "WBGene00000879"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	999	370.0	WormBase	15189927	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00045129']	['WBGene00045129']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00013573']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
