gene_id_name	annotation	DOG length	tir_repeat_length_in_DOG	tir length / DOG length
WBGene00169330	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00167299	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00046603	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00171375	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00171907	"WS258 
 random intergenic"	7100	18.0	0.0025352112676056337
WBGene00173368	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00173621	"WS258 
 random intergenic"	8100	40.0	0.0049382716049382715
WBGene00171473	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00004487	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00166954	"WS258 
 random intergenic"	400	26.0	0.065
WBGene00050746	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00173222	"WS258 
 random intergenic"	400	25.0	0.0625
WBGene00047140	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00172477	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00046079	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00048527	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00046542	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00046566	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00045852	"WS258 
 random intergenic"	12100	0.0	0.0
WBGene00050190	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00167649	"WS258 
 random intergenic"	300	213.0	0.71
WBGene00174931	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00173983	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00050704	"WS258 
 random intergenic"	600	208.0	0.3466666666666667
WBGene00046487	"WS258 
 random intergenic"	700	181.0	0.25857142857142856
WBGene00049142	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00172046	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00172083	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00173786	"WS258 
 random intergenic"	500	21.0	0.042
WBGene00048618	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00049943	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00173513	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00048008	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00050021	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00168122	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00168958	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00173447	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00013317	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00170973	"WS258 
 random intergenic"	6400	0.0	0.0
WBGene00044741	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00165578	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00046956	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00047453	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00167828	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00168867	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00171745	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00173979	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00173782	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00166286	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00049550	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00013327	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00171659	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00165584	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00048967	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00166282	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00173221	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00045949	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00049255	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00050462	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00167345	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00046268	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00047805	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00167860	"WS258 
 random intergenic"	10300	0.0	0.0
WBGene00170717	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00165137	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00050414	"WS258 
 random intergenic"	600	1.0	0.0016666666666666668
WBGene00167463	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00171746	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00048159	"WS258 
 random intergenic"	1400	0.0	0.0
WBGene00172610	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00169781	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00220186	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00165208	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00046027	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00045583	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00167171	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00174480	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00166438	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00169747	"WS258 
 random intergenic"	12100	0.0	0.0
WBGene00168776	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00001330	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00049797	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00170533	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00168827	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00049784	"WS258 
 random intergenic"	6400	0.0	0.0
WBGene00165744	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00047709	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00168292	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00167550	"WS258 
 random intergenic"	600	39.0	0.065
WBGene00048455	"WS258 
 random intergenic"	700	34.0	0.04857142857142857
WBGene00167534	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00049849	"WS258 
 random intergenic"	12100	0.0	0.0
WBGene00047269	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00050061	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00050358	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00049939	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00047280	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00169297	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00172158	"WS258 
 random intergenic"	7100	0.0	0.0
WBGene00047251	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00047534	"WS258 
 random intergenic"	1300	0.0	0.0
WBGene00045799	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00049306	"WS258 
 random intergenic"	6500	0.0	0.0
WBGene00171817	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00049415	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00166675	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00165121	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00166419	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00050432	"WS258 
 random intergenic"	10800	0.0	0.0
WBGene00196513	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00050544	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00168075	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00173977	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00047958	"WS258 
 random intergenic"	800	0.0	0.0
WBGene00173181	"WS258 
 random intergenic"	12100	0.0	0.0
WBGene00173062	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00045893	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00047772	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00048369	"WS258 
 random intergenic"	900	251.0	0.2788888888888889
WBGene00045601	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00050304	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00166000	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00050701	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00171811	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00171684	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00170987	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00170839	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00167599	"WS258 
 random intergenic"	10800	0.0	0.0
WBGene00169808	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00013319	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00047336	"WS258 
 random intergenic"	7100	0.0	0.0
WBGene00172441	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00168810	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00049821	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00050559	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00165922	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00046834	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00172397	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00170029	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00167043	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00168837	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00171730	"WS258 
 random intergenic"	1300	0.0	0.0
WBGene00049748	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00046128	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00047414	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00049838	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00047940	"WS258 
 random intergenic"	300	136.0	0.4533333333333333
WBGene00173650	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00173011	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00174771	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00168448	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00047954	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00049616	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00014925	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00014924	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00046096	"WS258 
 random intergenic"	6400	0.0	0.0
WBGene00172838	"WS258 
 random intergenic"	800	150.0	0.1875
WBGene00194661	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00194885	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00047767	"WS258 
 random intergenic"	600	36.0	0.06
WBGene00219443	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00014926	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00168409	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00045899	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00050213	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00048783	"WS258 
 random intergenic"	6500	0.0	0.0
WBGene00049474	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00173606	"WS258 
 random intergenic"	5900	36.0	0.006101694915254237
WBGene00049537	"WS258 
 random intergenic"	7100	0.0	0.0
WBGene00168432	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00045901	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00171181	"WS258 
 random intergenic"	200	26.0	0.13
WBGene00048778	"WS258 
 random intergenic"	800	0.0	0.0
WBGene00169058	"WS258 
 random intergenic"	1300	0.0	0.0
WBGene00049029	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00045146	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00165075	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00046499	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00170651	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00169700	"WS258 
 random intergenic"	1300	0.0	0.0
WBGene00047003	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00049104	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00047857	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00173715	"WS258 
 random intergenic"	5900	0.0	0.0
WBGene00171087	"WS258 
 random intergenic"	3000	0.0	0.0
WBGene00169827	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00171309	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00050398	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00048820	"WS258 
 random intergenic"	500	21.0	0.042
WBGene00050523	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00173629	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00167577	"WS258 
 random intergenic"	200	25.0	0.125
WBGene00048548	"WS258 
 random intergenic"	500	97.0	0.194
WBGene00170315	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00048105	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00048470	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00168259	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00173634	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00167515	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00048049	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00169897	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00165133	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00048334	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00046808	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00050825	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00046060	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00049909	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00045980	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00047289	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00167581	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00171543	"WS258 
 random intergenic"	1600	0.0	0.0
WBGene00169134	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00165455	"WS258 
 random intergenic"	700	90.0	0.12857142857142856
WBGene00169270	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00167115	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00167338	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00171836	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00167373	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00165193	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00174094	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00049850	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00167158	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00168540	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00171557	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00047422	"WS258 
 random intergenic"	2300	0.0	0.0
WBGene00169694	"WS258 
 random intergenic"	6500	0.0	0.0
WBGene00170213	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00046021	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00048068	"WS258 
 random intergenic"	8900	0.0	0.0
WBGene00047028	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00048937	"WS258 
 random intergenic"	8900	23.0	0.002584269662921348
WBGene00049154	"WS258 
 random intergenic"	3500	23.0	0.006571428571428572
WBGene00050573	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00049839	"WS258 
 random intergenic"	200	55.0	0.275
WBGene00045000	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00174056	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00169442	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00050686	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00166389	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00046315	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00046374	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00045729	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00050328	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00047217	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00172881	"WS258 
 random intergenic"	900	31.0	0.034444444444444444
WBGene00048674	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00165498	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00165594	"WS258 
 random intergenic"	3000	0.0	0.0
WBGene00045572	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00165493	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00046927	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00171595	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00167614	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00168954	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00050499	"WS258 
 random intergenic"	2300	0.0	0.0
WBGene00171206	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00166979	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00048181	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00172134	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00046149	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00167283	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00012763	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00050624	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00255543	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00046773	"WS258 
 random intergenic"	2300	25.0	0.010869565217391304
WBGene00047575	"WS258 
 random intergenic"	8900	0.0	0.0
WBGene00166919	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00046032	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00166408	"WS258 
 random intergenic"	200	36.0	0.18
WBGene00050653	"WS258 
 random intergenic"	8100	95.0	0.011728395061728396
WBGene00165122	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00048453	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00168394	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00171572	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00048679	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00168995	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00050260	"WS258 
 random intergenic"	6400	60.0	0.009375
WBGene00170986	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00167786	"WS258 
 random intergenic"	3500	21.0	0.006
WBGene00045066	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00168023	"WS258 
 random intergenic"	1000	21.0	0.021
WBGene00012764	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00014886	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00198123	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012765	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00012767	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00012768	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012769	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00165802	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00170158	"WS258 
 random intergenic"	1400	0.0	0.0
WBGene00167601	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00171247	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00168525	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00047892	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00044979	"WS258 
 random intergenic"	1400	0.0	0.0
WBGene00012771	"WS258 
 random intergenic"	900	472.0	0.5244444444444445
WBGene00047349	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00173765	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00047653	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00172735	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00169641	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00168060	"WS258 
 random intergenic"	500	40.0	0.08
WBGene00168289	"WS258 
 random intergenic"	1000	40.0	0.04
WBGene00174050	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00048972	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00050418	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00170616	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00047878	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00047777	"WS258 
 random intergenic"	400	33.0	0.0825
WBGene00174417	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00050127	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00168235	"WS258 
 random intergenic"	200	47.0	0.235
WBGene00048451	"WS258 
 random intergenic"	12100	0.0	0.0
WBGene00047065	"WS258 
 random intergenic"	12100	0.0	0.0
WBGene00168794	"WS258 
 random intergenic"	10800	0.0	0.0
WBGene00048507	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00174549	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00050576	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00169228	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00168550	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00167281	"WS258 
 random intergenic"	1100	174.0	0.15818181818181817
WBGene00171804	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00050552	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00048890	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00049879	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00166071	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00048168	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00166793	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00049664	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00170801	"WS258 
 random intergenic"	6500	16.0	0.0024615384615384616
WBGene00050303	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00171707	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012775	"WS258 
 random intergenic"	800	20.0	0.025
WBGene00171166	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00168285	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00047124	"WS258 
 random intergenic"	5900	0.0	0.0
WBGene00169389	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00046343	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00173649	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00169321	"WS258 
 random intergenic"	800	0.0	0.0
WBGene00046695	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00168949	"WS258 
 random intergenic"	6400	0.0	0.0
WBGene00166459	"WS258 
 random intergenic"	7900	0.0	0.0
WBGene00167315	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00173762	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00169288	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00165583	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00047753	"WS258 
 random intergenic"	10300	0.0	0.0
WBGene00166283	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00166318	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00167706	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00049056	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00169770	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00050569	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00047406	"WS258 
 random intergenic"	900	49.0	0.05444444444444444
WBGene00168496	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00165119	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00050123	"WS258 
 random intergenic"	1300	0.0	0.0
WBGene00046723	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00166958	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00170597	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00166755	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00169753	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00170681	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00171170	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00168389	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00174243	"WS258 
 random intergenic"	800	0.0	0.0
WBGene00170328	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00166328	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00047362	"WS258 
 random intergenic"	200	0.0	0.0
