DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:antisense	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_same_strand_meta:tRNA	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	sample_name	source	start	strand	type
6516419	6516419	0	False	True	1300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00201069']	0	0	0	0	0	0	6515554	6515554	0	DOG	X	.	.	6516669	ncRNA	gene_id "WBGene00201903"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201903	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	865.0	250	0.0	N2HS_J2B_spl	WormBase	6516419	-	gene
11853818	11853818	0	False	False	1300	0.0	0	0	0	0	['WBGene00006965']	0	0	0	0	0	0	0	0	0	0	['WBGene00006965']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	11852518	11852518	0	DOG	X	.	.	11854996	protein_coding	gene_id "WBGene00010068"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010068	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3636.0	1178	0.0	N2HS_J2B_spl	WormBase	11853818	-	gene
15001079	15001079	0	False	True	1300	0.0	0	0	0	['WBGene00050653']	0	0	0	0	0	0	0	0	0	0	['WBGene00046032', 'WBGene00166408', 'WBGene00050653']	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00219444']	0	0	0	0	0	0	15000519	15000519	0	DOG	IV	.	.	15001099	piRNA	gene_id "WBGene00047846"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047846	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	560.0	20	0.0	N2HS_J2B_sp	WormBase	15001079	-	gene
8753195	8753195	0	False	True	1300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00004051']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00219908']	0	0	0	0	0	0	8752860	8752860	0	DOG	IV	.	.	8754823	protein_coding	gene_id "WBGene00008968"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008968	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.0	1628	0.0	N2HS_J2B_sp	WormBase	8753195	-	gene
5755343	5755343	0	False	False	1300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	5754043	5754043	0	DOG	III	.	.	5755431	ncRNA	gene_id "WBGene00200415"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200415	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	24313.0	88	0.0	N2HS_J2B_s	WormBase	5755343	-	gene
14756075	14756075	0	False	False	1300	0.0	0	0	0	0	['WBGene00007350']	0	0	0	0	0	0	0	0	0	0	['WBGene00007350']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14754775	14754775	0	DOG	X	.	.	14760963	protein_coding	gene_id "WBGene00007351"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007351	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4064.0	4888	0.0	N2HS_J2B_spl	WormBase	14756075	-	gene
3584314	3584314	0	False	False	1300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	3583014	3583014	0	DOG	IV	.	.	3593615	protein_coding	gene_id "WBGene00006383"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006383	0	0	0	0	['WBGene00202239', 'WBGene00196540']	0	0	['WBGene00023366']	0.0	0	0	0	0	0	0	['WBGene00195557']	0	0	['WBGene00023367']	0	0	0	1405.0	9301	0.0	N2HS_J2B_sp	WormBase	3584314	-	gene
11625954	11625954	0	False	False	1300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	11624654	11624654	0	DOG	V	.	.	11629322	protein_coding	gene_id "WBGene00009389"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009389	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00199069']	0	0	0	0	0	0	2203.0	3368	0.0	N2HS_J2B_spl	WormBase	11625954	-	gene
10183851	10183851	0	False	False	1300	0.0	0	0	0	0	['WBGene00001794']	0	0	0	0	0	0	0	0	0	0	['WBGene00001794']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	10182551	10182551	0	DOG	IV	.	.	10194424	protein_coding	gene_id "WBGene00010558"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010558	0	0	0	0	['WBGene00198751', 'WBGene00197094', 'WBGene00199665']	0	0	0	0.0	0	0	0	0	0	0	['WBGene00197275', 'WBGene00200145', 'WBGene00200471']	0	0	0	0	0	0	8473.0	10573	0.0	N2HS_J2B_sp	WormBase	10183851	-	gene
4784233	4784233	0	True	False	1300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	4782933	4782933	0	DOG	IV	.	.	4788692	protein_coding	gene_id "WBGene00003694"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003694	0	0	0	0	['WBGene00201848']	['WBGene00172645']	0	0	0.0	0	0	0	0	0	0	0	['WBGene00169034']	0	0	0	0	0	4150.0	4459	0.0	N2HS_J2B_sp	WormBase	4784233	-	gene
7696932	7696932	0	False	False	1300	0.0	0	0	0	0	['WBGene00002173']	0	0	0	0	0	0	0	0	0	0	['WBGene00002173']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	7695632	7695632	0	DOG	IV	.	.	7698420	protein_coding	gene_id "WBGene00001456"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001456	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4026.0	1488	0.0	N2HS_J2B_sp	WormBase	7696932	-	gene
7793446	7793446	0	True	False	1300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	7792146	7792146	0	DOG	III	.	.	7795409	protein_coding	gene_id "WBGene00015591"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015591	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	9992.0	1963	0.0	N2HS_J2B_s	WormBase	7793446	-	gene
11374599	11374599	0	False	False	1300	0.0	0	0	0	0	['WBGene00009632']	0	0	0	0	0	0	0	0	0	0	['WBGene00009632']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	11373299	11373299	0	DOG	X	.	.	11375609	protein_coding	gene_id "WBGene00009633"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009633	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5441.0	1010	0.0	N2HS_J2B_spl	WormBase	11374599	-	gene
4821275	4821275	0	False	True	1300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00165730', 'WBGene00173294', 'WBGene00170539']	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00019164']	0	0	0	0	4821131	4821131	0	DOG	IV	.	.	4821295	piRNA	gene_id "WBGene00165480"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00165480	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.0	20	0.0	N2HS_J2B_sp	WormBase	4821275	-	gene
5598453	5598453	0	False	False	1300	0.0	0	0	0	0	['WBGene00015915']	0	0	0	0	0	0	0	0	0	0	['WBGene00015915']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	5597153	5597153	0	DOG	II	.	.	5599374	protein_coding	gene_id "WBGene00195182"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00195182	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4825.0	921	0.0	N2HS_J2B_sp	WormBase	5598453	-	gene
6402649	6402649	0	False	False	1300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	6401349	6401349	0	DOG	I	.	.	6402806	ncRNA	gene_id "WBGene00197941"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197941	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	10125.0	157	0.0	N2HS_J2B_spl	WormBase	6402649	-	gene
6409050	6409050	0	True	False	1300	0.0	0	0	0	0	['WBGene00004721']	0	0	0	0	0	0	0	0	0	0	['WBGene00004721']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	6407750	6407750	0	DOG	I	.	.	6417010	protein_coding	gene_id "WBGene00022593"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022593	0	0	0	0	0	0	0	0	0.0	0	['WBGene00220039']	0	0	0	0	0	0	0	0	0	0	0	2114.0	7960	0.0	N2HS_J2B_spl	WormBase	6409050	-	gene
10223513	10223513	0	True	False	1300	0.0	0	0	0	0	['WBGene00194780']	0	0	0	0	0	0	0	0	0	0	['WBGene00194780']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	10222213	10222213	0	DOG	V	.	.	10225760	protein_coding	gene_id "WBGene00007536"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007536	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2096.0	2247	0.0	N2HS_J2B_spl	WormBase	10223513	-	gene
5179501	5179501	0	False	True	1300	0.0	0	0	0	0	['WBGene00002247']	0	0	0	0	0	0	0	0	0	0	['WBGene00002247']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00167852', 'WBGene00045625']	0	0	0	0	0	5178823	5178823	0	DOG	IV	.	.	5179521	piRNA	gene_id "WBGene00048194"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00048194	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	678.0	20	0.0	N2HS_J2B_sp	WormBase	5179501	-	gene
2698865	2698865	0	False	True	1300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00005574']	0	0	0	0	2698478	2698478	0	DOG	II	.	.	2700329	protein_coding	gene_id "WBGene00005573"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005573	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	387.0	1464	0.0	N2HS_J2B_sp	WormBase	2698865	-	gene
7225132	7225132	0	False	False	1300	0.0	0	0	0	0	['WBGene00015741']	0	0	0	0	0	0	0	0	0	0	['WBGene00015741']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	7223832	7223832	0	DOG	V	.	.	7225333	ncRNA	gene_id "WBGene00197520"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197520	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1853.0	201	0.0	N2HS_J2B_spl	WormBase	7225132	-	gene
5204915	5204915	0	False	True	1300	0.0	0	0	0	0	['WBGene00006586']	0	0	0	0	0	0	0	0	0	['WBGene00173472']	['WBGene00006586']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00048379']	0	0	0	0	0	5204651	5204651	0	DOG	IV	.	.	5204935	piRNA	gene_id "WBGene00170658"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00170658	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.0	20	0.0	N2HS_J2B_sp	WormBase	5204915	-	gene
14720552	14720552	0	False	False	1300	0.0	0	0	0	0	0	['WBGene00007481']	0	0	0	0	0	0	0	0	0	0	['WBGene00007481']	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	14719252	14719252	0	DOG	II	.	.	14733524	protein_coding	gene_id "WBGene00007480"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007480	0	0	0	0	['WBGene00195525']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2327.0	12972	0.0	N2HS_J2B_sp	WormBase	14720552	-	gene
1913627	1913627	0	False	False	1300	0.0	0	0	0	0	['WBGene00021302']	0	0	0	0	0	0	0	0	0	0	['WBGene00021302']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	1912327	1912327	0	DOG	V	.	.	1917986	pseudogene	gene_id "WBGene00044517"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00044517	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4971.0	4359	0.0	N2HS_J2B_spl	WormBase	1913627	-	gene
5596648	5596648	0	True	True	1300	0.0	0	0	0	0	['WBGene00001439']	0	0	0	0	0	0	0	0	0	0	['WBGene00001439']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00173805', 'WBGene00172216', 'WBGene00171082', 'WBGene00165848']	0	0	0	0	0	5596499	5596499	0	DOG	IV	.	.	5596668	piRNA	gene_id "WBGene00169040"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00169040	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.0	20	0.0	N2HS_J2B_sp	WormBase	5596648	-	gene
11026013	11026013	0	False	False	1200	0.0	0	0	0	0	['WBGene00000109']	0	0	0	0	0	0	0	0	0	0	['WBGene00000109']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	11024813	11024813	0	DOG	IV	.	.	11026112	miRNA	gene_id "WBGene00003279"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00003279	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4111.0	99	0.0	N2HS_J2A_split	WormBase	11026013	-	gene
9972037	9972037	0	False	False	1200	0.0	0	0	0	0	['WBGene00008154']	0	0	0	0	0	0	0	0	0	0	['WBGene00008154']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	9970837	9970837	0	DOG	IV	.	.	9972652	protein_coding	gene_id "WBGene00008155"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008155	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2856.0	615	0.0	N2HS_J2B_sp	WormBase	9972037	-	gene
9994731	9994731	0	False	True	1200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00220086']	0	['WBGene00011945']	0	0	0	['WBGene00220085']	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	['WBGene00220087']	0	9994475	9994475	0	DOG	I	.	.	9999928	protein_coding	gene_id "WBGene00000476"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000476	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	256.0	5197	0.0	N2HS_J2B_spl	WormBase	9994731	-	gene
6889026	6889026	0	False	False	1200	0.0	0	0	0	0	['WBGene00006803']	0	0	0	0	0	0	0	0	0	0	['WBGene00006803']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	6887826	6887826	0	DOG	V	.	.	6889170	ncRNA	gene_id "WBGene00196042"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196042	0	0	0	0	0	0	0	0	0.0	0	['WBGene00045084']	0	0	0	0	0	0	0	0	0	0	0	7705.0	144	0.0	N2HS_J2B_spl	WormBase	6889026	-	gene
4353221	4353221	0	False	False	1200	0.0	0	0	0	0	['WBGene00044310']	0	0	0	0	0	0	0	0	0	0	['WBGene00044310']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	4352021	4352021	0	DOG	II	.	.	4355317	protein_coding	gene_id "WBGene00019222"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019222	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00197336']	0	0	0	0	0	0	33252.0	2096	0.0	N2HS_J2B_sp	WormBase	4353221	-	gene
6408902	6408902	0	False	True	1200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00019017']	0	0	0	0	6408783	6408783	0	DOG	V	.	.	6409045	ncRNA	gene_id "WBGene00196923"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196923	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.0	143	0.0	N2HS_J2B_spl	WormBase	6408902	-	gene
13996015	13996015	0	False	False	1200	0.0	0	0	0	['WBGene00046751', 'WBGene00047398']	['WBGene00001190']	0	0	0	0	0	0	0	0	0	['WBGene00046751', 'WBGene00047398']	['WBGene00001190']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	13994815	13994815	0	DOG	IV	.	.	13996035	piRNA	gene_id "WBGene00169875"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00169875	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2414.0	20	0.0	N2HS_J2B_sp	WormBase	13996015	-	gene
4352745	4352745	0	False	True	1200	0.0	0	0	0	0	['WBGene00000140']	0	0	0	0	0	0	0	0	0	0	['WBGene00000140']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00199607']	0	0	0	0	0	0	4352594	4352594	0	DOG	I	.	.	4352894	ncRNA	gene_id "WBGene00202259"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00202259	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.0	149	0.0	N2HS_J2A_split	WormBase	4352745	-	gene
2582867	2582867	0	False	False	1200	0.0	0	0	0	0	['WBGene00016231']	0	0	0	0	0	0	0	0	0	0	['WBGene00016231']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	2581667	2581667	0	DOG	V	.	.	2585908	protein_coding	gene_id "WBGene00016234"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016234	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	9659.0	3041	0.0	N2HS_J2B_spl	WormBase	2582867	-	gene
12015478	12015478	0	False	False	1200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	12014278	12014278	0	DOG	III	.	.	12015552	ncRNA	gene_id "WBGene00196031"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196031	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	12528.0	74	0.0	N2HS_J2B_s	WormBase	12015478	-	gene
9779182	9779182	0	True	False	1200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	9777982	9777982	0	DOG	II	.	.	9781950	protein_coding	gene_id "WBGene00011677"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011677	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3299.0	2768	0.0	N2HS_J2B_sp	WormBase	9779182	-	gene
6624702	6624702	0	False	False	1200	0.0	0	0	0	0	['WBGene00018412']	0	0	0	0	0	0	0	0	0	0	['WBGene00018412']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	6623502	6623502	0	DOG	V	.	.	6626344	protein_coding	gene_id "WBGene00004092"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004092	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1247.0	1642	0.0	N2HS_J2B_spl	WormBase	6624702	-	gene
4349858	4349858	0	False	True	1200	0.0	0	0	0	0	['WBGene00000140']	0	0	0	0	0	0	0	0	0	0	['WBGene00000140']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00199757']	0	0	0	0	0	0	4349707	4349707	0	DOG	I	.	.	4350007	ncRNA	gene_id "WBGene00199244"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199244	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.0	149	0.0	N2HS_J2A_split	WormBase	4349858	-	gene
4776833	4776833	0	False	True	1200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00235374']	0	0	0	0	4776096	4776096	0	DOG	IV	.	.	4780083	protein_coding	gene_id "WBGene00020006"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020006	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	737.0	3250	0.0	N2HS_J2B_sp	WormBase	4776833	-	gene
13693337	13693337	0	False	True	1200	0.0	0	0	0	['WBGene00048990']	0	0	0	0	0	0	0	0	0	0	['WBGene00047474', 'WBGene00048133', 'WBGene00048990']	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00047552']	0	0	0	0	0	13692895	13692895	0	DOG	IV	.	.	13693357	piRNA	gene_id "WBGene00049047"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00049047	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	442.0	20	0.0	N2HS_J2B_sp	WormBase	13693337	-	gene
6564321	6564321	0	False	True	1200	0.0	0	0	0	0	['WBGene00016613']	0	0	0	0	0	0	0	0	0	0	['WBGene00016613']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00172992']	0	0	0	0	0	6563665	6563665	0	DOG	IV	.	.	6564470	ncRNA	gene_id "WBGene00198834"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198834	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	['WBGene00166541']	0	0	0	0	0	656.0	149	0.0	N2HS_J2B_sp	WormBase	6564321	-	gene
6868632	6868632	0	False	False	1200	0.0	0	0	0	0	0	0	0	0	['WBGene00045176']	0	0	0	0	0	0	0	0	0	0	['WBGene00045176']	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	6867432	6867432	0	DOG	X	.	.	6868769	protein_coding	gene_id "WBGene00016895"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016895	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2693.0	137	0.0	N2HS_J2B_spl	WormBase	6868632	-	gene
