gene_id_name	strand	gene_biotype_name	overlapped_gene	overlapped_biotype	same_or_opposite_strand
WBGene00044529	+	protein_coding	WBGene00017982	protein_coding	opposite
WBGene00235179	+	snRNA	WBGene00017983	protein_coding	opposite
WBGene00235179	+	snRNA	WBGene00001722	protein_coding	opposite
WBGene00235179	+	snRNA	WBGene00044530	protein_coding	opposite
WBGene00235179	+	snRNA	WBGene00017984	protein_coding	opposite
WBGene00201536	+	ncRNA	WBGene00044531	protein_coding	opposite
WBGene00201536	+	ncRNA	WBGene00017412	protein_coding	opposite
WBGene00201536	+	ncRNA	WBGene00017413	protein_coding	opposite
WBGene00201536	+	ncRNA	WBGene00017414	protein_coding	opposite
WBGene00021616	+	protein_coding	WBGene00004820	protein_coding	opposite
WBGene00197125	+	ncRNA	WBGene00004947	protein_coding	opposite
WBGene00022016	+	protein_coding	WBGene00022019	protein_coding	opposite
WBGene00018811	+	protein_coding	WBGene00018813	protein_coding	opposite
WBGene00005246	+	protein_coding	WBGene00006238	protein_coding	opposite
WBGene00195625	+	ncRNA	WBGene00021978	protein_coding	opposite
WBGene00195625	+	ncRNA	WBGene00021979	protein_coding	opposite
WBGene00005887	+	protein_coding	WBGene00000031	protein_coding	opposite
WBGene00005887	+	protein_coding	WBGene00015367	protein_coding	opposite
WBGene00005887	+	protein_coding	WBGene00015368	protein_coding	opposite
WBGene00015366	+	protein_coding	WBGene00000031	protein_coding	opposite
WBGene00165546	+	piRNA	WBGene00015069	protein_coding	opposite
WBGene00172308	+	piRNA	WBGene00015071	protein_coding	opposite
WBGene00172308	+	piRNA	WBGene00015072	protein_coding	opposite
WBGene00015074	+	protein_coding	WBGene00015073	protein_coding	opposite
WBGene00015681	+	protein_coding	WBGene00000455	protein_coding	opposite
WBGene00022588	+	protein_coding	WBGene00005224	protein_coding	opposite
WBGene00020254	+	protein_coding	WBGene00001037	protein_coding	opposite
WBGene00000477	+	protein_coding	WBGene00015965	protein_coding	opposite
WBGene00000477	+	protein_coding	WBGene00015966	protein_coding	opposite
WBGene00019753	+	protein_coding	WBGene00000071	protein_coding	opposite
WBGene00015766	+	protein_coding	WBGene00015769	protein_coding	opposite
WBGene00015766	+	protein_coding	WBGene00004104	protein_coding	opposite
WBGene00006015	+	pseudogene	WBGene00202500	protein_coding	opposite
WBGene00019599	+	protein_coding	WBGene00019604	protein_coding	opposite
WBGene00197775	+	ncRNA	WBGene00017834	protein_coding	opposite
WBGene00198767	+	ncRNA	WBGene00017834	protein_coding	opposite
WBGene00021391	+	protein_coding	WBGene00000802	protein_coding	opposite
WBGene00198718	+	ncRNA	WBGene00017966	protein_coding	opposite
WBGene00019668	+	protein_coding	WBGene00019669	protein_coding	opposite
WBGene00017430	+	protein_coding	WBGene00017431	protein_coding	opposite
WBGene00023341	+	pseudogene	WBGene00020273	protein_coding	opposite
WBGene00195803	+	ncRNA	WBGene00001073	protein_coding	opposite
WBGene00195803	+	ncRNA	WBGene00018491	protein_coding	opposite
WBGene00019373	+	protein_coding	WBGene00019379	protein_coding	opposite
WBGene00019373	+	protein_coding	WBGene00001506	protein_coding	opposite
WBGene00202335	+	ncRNA	WBGene00019655	protein_coding	opposite
WBGene00194910	+	protein_coding	WBGene00004984	protein_coding	opposite
WBGene00043952	+	protein_coding	WBGene00022603	protein_coding	opposite
WBGene00022601	+	protein_coding	WBGene00022606	protein_coding	opposite
WBGene00022601	+	protein_coding	WBGene00022604	protein_coding	opposite
WBGene00020529	+	protein_coding	WBGene00020523	protein_coding	opposite
WBGene00020529	+	protein_coding	WBGene00020524	protein_coding	opposite
WBGene00198721	+	ncRNA	WBGene00021963	protein_coding	opposite
WBGene00198721	+	ncRNA	WBGene00202501	protein_coding	opposite
WBGene00017613	+	protein_coding	WBGene00017621	protein_coding	opposite
WBGene00001428	+	protein_coding	WBGene00001563	protein_coding	opposite
WBGene00015395	+	protein_coding	WBGene00015397	protein_coding	opposite
WBGene00005825	+	pseudogene	WBGene00017565	protein_coding	opposite
WBGene00005534	+	pseudogene	WBGene00017601	protein_coding	opposite
WBGene00016816	+	protein_coding	WBGene00016818	protein_coding	opposite
WBGene00016816	+	protein_coding	WBGene00016819	protein_coding	opposite
WBGene00016816	+	protein_coding	WBGene00016820	protein_coding	opposite
WBGene00016816	+	protein_coding	WBGene00016821	protein_coding	opposite
WBGene00016816	+	protein_coding	WBGene00016822	protein_coding	opposite
WBGene00016816	+	protein_coding	WBGene00044738	protein_coding	opposite
WBGene00016815	+	protein_coding	WBGene00044738	protein_coding	opposite
WBGene00005103	+	protein_coding	WBGene00005109	protein_coding	opposite
WBGene00197352	+	ncRNA	WBGene00005109	protein_coding	opposite
WBGene00022654	+	protein_coding	WBGene00022655	protein_coding	opposite
WBGene00197127	+	ncRNA	WBGene00020246	protein_coding	opposite
WBGene00001719	+	protein_coding	WBGene00004453	protein_coding	opposite
WBGene00001697	+	protein_coding	WBGene00016500	protein_coding	opposite
WBGene00200798	+	ncRNA	WBGene00000488	protein_coding	opposite
WBGene00022392	+	protein_coding	WBGene00022395	protein_coding	opposite
WBGene00015659	+	protein_coding	WBGene00015661	protein_coding	opposite
WBGene00015659	+	protein_coding	WBGene00006179	protein_coding	opposite
WBGene00015659	+	protein_coding	WBGene00006178	protein_coding	opposite
WBGene00015659	+	protein_coding	WBGene00006193	protein_coding	opposite
WBGene00015659	+	protein_coding	WBGene00006192	protein_coding	opposite
WBGene00017635	+	protein_coding	WBGene00017637	protein_coding	opposite
WBGene00017635	+	protein_coding	WBGene00017638	protein_coding	opposite
WBGene00017634	+	protein_coding	WBGene00043069	protein_coding	opposite
WBGene00003937	+	protein_coding	WBGene00019482	protein_coding	opposite
WBGene00003937	+	protein_coding	WBGene00004395	protein_coding	opposite
WBGene00015857	+	protein_coding	WBGene00015863	protein_coding	opposite
WBGene00015864	+	protein_coding	WBGene00017679	protein_coding	opposite
WBGene00015864	+	protein_coding	WBGene00000219	protein_coding	opposite
WBGene00005190	+	protein_coding	WBGene00020939	protein_coding	opposite
WBGene00005190	+	protein_coding	WBGene00020940	protein_coding	opposite
WBGene00005190	+	protein_coding	WBGene00020941	protein_coding	opposite
WBGene00005190	+	protein_coding	WBGene00020942	protein_coding	opposite
WBGene00005190	+	protein_coding	WBGene00004766	protein_coding	opposite
WBGene00005190	+	protein_coding	WBGene00020946	protein_coding	opposite
WBGene00005190	+	protein_coding	WBGene00020943	protein_coding	opposite
WBGene00170538	+	piRNA	WBGene00020943	protein_coding	opposite
WBGene00023354	+	pseudogene	WBGene00020944	protein_coding	opposite
WBGene00001664	+	protein_coding	WBGene00018182	protein_coding	opposite
WBGene00198030	+	ncRNA	WBGene00017798	protein_coding	opposite
WBGene00001616	+	protein_coding	WBGene00022551	protein_coding	opposite
WBGene00201855	+	ncRNA	WBGene00015277	protein_coding	opposite
WBGene00199453	+	ncRNA	WBGene00015277	protein_coding	opposite
WBGene00199453	+	ncRNA	WBGene00021108	protein_coding	opposite
WBGene00195802	+	ncRNA	WBGene00019204	protein_coding	opposite
WBGene00023431	+	protein_coding	WBGene00016101	protein_coding	opposite
WBGene00002019	+	protein_coding	WBGene00002020	protein_coding	opposite
WBGene00015053	+	protein_coding	WBGene00015054	protein_coding	opposite
WBGene00200989	+	ncRNA	WBGene00022789	protein_coding	opposite
WBGene00006499	+	protein_coding	WBGene00019465	protein_coding	opposite
WBGene00174321	+	piRNA	WBGene00017095	protein_coding	opposite
WBGene00018087	+	protein_coding	WBGene00018090	protein_coding	opposite
WBGene00197119	+	ncRNA	WBGene00018090	protein_coding	opposite
WBGene00019237	+	protein_coding	WBGene00008556	protein_coding	opposite
WBGene00011536	+	protein_coding	WBGene00011535	protein_coding	opposite
WBGene00011534	+	protein_coding	WBGene00044011	protein_coding	opposite
WBGene00013962	+	protein_coding	WBGene00013963	protein_coding	opposite
WBGene00013968	+	protein_coding	WBGene00013965	protein_coding	opposite
WBGene00201397	+	ncRNA	WBGene00006778	protein_coding	opposite
WBGene00008246	+	protein_coding	WBGene00011576	protein_coding	opposite
WBGene00002263	+	protein_coding	WBGene00011543	protein_coding	opposite
WBGene00014108	+	protein_coding	WBGene00014109	protein_coding	opposite
WBGene00044020	+	protein_coding	WBGene00007540	protein_coding	opposite
WBGene00044020	+	protein_coding	WBGene00044174	protein_coding	opposite
WBGene00012494	+	protein_coding	WBGene00005530	protein_coding	opposite
WBGene00007104	+	protein_coding	WBGene00000722	protein_coding	opposite
WBGene00199149	+	ncRNA	WBGene00007103	protein_coding	opposite
WBGene00007073	+	protein_coding	WBGene00008875	protein_coding	opposite
WBGene00169674	+	piRNA	WBGene00008875	protein_coding	opposite
WBGene00044209	+	pseudogene	WBGene00012530	protein_coding	opposite
WBGene00009108	+	protein_coding	WBGene00009107	protein_coding	opposite
WBGene00009338	+	protein_coding	WBGene00009339	protein_coding	opposite
WBGene00196710	+	ncRNA	WBGene00006934	protein_coding	opposite
WBGene00007862	+	protein_coding	WBGene00007863	protein_coding	opposite
WBGene00009236	+	protein_coding	WBGene00009237	protein_coding	opposite
WBGene00199844	+	ncRNA	WBGene00008376	protein_coding	opposite
WBGene00197869	+	ncRNA	WBGene00008377	protein_coding	opposite
WBGene00198811	+	ncRNA	WBGene00007553	protein_coding	opposite
WBGene00197251	+	ncRNA	WBGene00011428	protein_coding	opposite
WBGene00197251	+	ncRNA	WBGene00011430	protein_coding	opposite
WBGene00197251	+	ncRNA	WBGene00000065	protein_coding	opposite
WBGene00012779	+	protein_coding	WBGene00012780	protein_coding	opposite
WBGene00011838	+	protein_coding	WBGene00005196	protein_coding	opposite
WBGene00050898	+	protein_coding	WBGene00011837	protein_coding	opposite
WBGene00197641	+	ncRNA	WBGene00005269	protein_coding	opposite
WBGene00197641	+	ncRNA	WBGene00005268	protein_coding	opposite
WBGene00197641	+	ncRNA	WBGene00004910	protein_coding	opposite
WBGene00003536	+	protein_coding	WBGene00003538	protein_coding	opposite
WBGene00010191	+	protein_coding	WBGene00010192	protein_coding	opposite
WBGene00005978	+	protein_coding	WBGene00004064	protein_coding	opposite
WBGene00167120	+	piRNA	WBGene00012282	protein_coding	opposite
WBGene00008644	+	protein_coding	WBGene00004032	protein_coding	opposite
WBGene00196303	+	ncRNA	WBGene00004032	protein_coding	opposite
WBGene00195463	+	ncRNA	WBGene00000614	protein_coding	opposite
WBGene00202256	+	ncRNA	WBGene00014122	protein_coding	opposite
WBGene00010098	+	protein_coding	WBGene00010096	protein_coding	opposite
WBGene00010474	+	protein_coding	WBGene00006669	protein_coding	opposite
WBGene00010735	+	protein_coding	WBGene00010734	protein_coding	opposite
WBGene00200686	+	ncRNA	WBGene00006222	protein_coding	opposite
WBGene00045517	+	protein_coding	WBGene00004442	protein_coding	opposite
WBGene00007605	+	protein_coding	WBGene00007609	protein_coding	opposite
WBGene00005113	+	protein_coding	WBGene00011306	protein_coding	opposite
WBGene00196598	+	ncRNA	WBGene00004793	protein_coding	opposite
WBGene00008851	+	protein_coding	WBGene00138724	protein_coding	opposite
WBGene00001389	+	protein_coding	WBGene00001387	protein_coding	opposite
WBGene00198007	+	ncRNA	WBGene00003143	protein_coding	opposite
WBGene00195551	+	ncRNA	WBGene00009337	protein_coding	opposite
WBGene00008217	+	protein_coding	WBGene00008218	protein_coding	opposite
WBGene00009139	+	protein_coding	WBGene00011692	protein_coding	opposite
WBGene00009139	+	protein_coding	WBGene00045340	protein_coding	opposite
WBGene00009139	+	protein_coding	WBGene00011693	protein_coding	opposite
WBGene00050968	+	protein_coding	WBGene00000233	protein_coding	opposite
WBGene00014490	+	tRNA	WBGene00000233	protein_coding	opposite
WBGene00045195	+	protein_coding	WBGene00009986	protein_coding	opposite
WBGene00198303	+	ncRNA	WBGene00009986	protein_coding	opposite
WBGene00009988	+	protein_coding	WBGene00004328	protein_coding	opposite
WBGene00200981	+	ncRNA	WBGene00009426	protein_coding	opposite
WBGene00011932	+	protein_coding	WBGene00007362	protein_coding	opposite
WBGene00002093	+	protein_coding	WBGene00011625	protein_coding	opposite
WBGene00045406	+	protein_coding	WBGene00008392	protein_coding	opposite
WBGene00200638	+	ncRNA	WBGene00003916	protein_coding	opposite
WBGene00007083	+	protein_coding	WBGene00011364	protein_coding	opposite
WBGene00198074	+	ncRNA	WBGene00219324	protein_coding	opposite
WBGene00007614	+	protein_coding	WBGene00003834	protein_coding	opposite
WBGene00010977	+	protein_coding	WBGene00010978	protein_coding	opposite
WBGene00004060	+	protein_coding	WBGene00008320	protein_coding	opposite
WBGene00050964	+	pseudogene	WBGene00013049	protein_coding	opposite
WBGene00011319	+	protein_coding	WBGene00011320	protein_coding	opposite
WBGene00011325	+	protein_coding	WBGene00004485	protein_coding	opposite
WBGene00077582	+	protein_coding	WBGene00000562	protein_coding	opposite
WBGene00007722	+	protein_coding	WBGene00004308	protein_coding	opposite
WBGene00199808	+	ncRNA	WBGene00008997	protein_coding	opposite
WBGene00012402	+	protein_coding	WBGene00050915	protein_coding	opposite
WBGene00007382	+	protein_coding	WBGene00003640	protein_coding	opposite
WBGene00013622	+	protein_coding	WBGene00005416	protein_coding	opposite
WBGene00020306	+	pseudogene	WBGene00020311	protein_coding	opposite
WBGene00020304	+	pseudogene	WBGene00019927	protein_coding	opposite
WBGene00043327	+	protein_coding	WBGene00043328	protein_coding	opposite
WBGene00197478	+	ncRNA	WBGene00000617	protein_coding	opposite
WBGene00198255	+	ncRNA	WBGene00020472	protein_coding	opposite
WBGene00195695	+	ncRNA	WBGene00018819	protein_coding	opposite
WBGene00173988	+	piRNA	WBGene00019417	protein_coding	opposite
WBGene00006464	+	protein_coding	WBGene00015595	protein_coding	opposite
WBGene00020358	+	protein_coding	WBGene00020364	protein_coding	opposite
WBGene00015827	+	protein_coding	WBGene00015832	protein_coding	opposite
WBGene00198765	+	ncRNA	WBGene00018783	protein_coding	opposite
WBGene00044361	+	protein_coding	WBGene00019592	protein_coding	opposite
WBGene00206413	+	protein_coding	WBGene00022872	protein_coding	opposite
WBGene00023278	+	pseudogene	WBGene00018353	protein_coding	opposite
WBGene00255569	+	miRNA	WBGene00006647	protein_coding	opposite
WBGene00017706	+	protein_coding	WBGene00017709	protein_coding	opposite
WBGene00198346	+	ncRNA	WBGene00005574	protein_coding	opposite
WBGene00022711	+	protein_coding	WBGene00044369	protein_coding	opposite
WBGene00021589	+	protein_coding	WBGene00021591	protein_coding	opposite
WBGene00199131	+	ncRNA	WBGene00021116	protein_coding	opposite
WBGene00017402	+	protein_coding	WBGene00044811	protein_coding	opposite
WBGene00044381	+	protein_coding	WBGene00044382	protein_coding	opposite
WBGene00219744	+	antisense	WBGene00021053	protein_coding	opposite
WBGene00219744	+	antisense	WBGene00021054	protein_coding	opposite
WBGene00001673	+	protein_coding	WBGene00015820	protein_coding	opposite
WBGene00001673	+	protein_coding	WBGene00015821	protein_coding	opposite
WBGene00023425	+	protein_coding	WBGene00015116	protein_coding	opposite
WBGene00001948	+	protein_coding	WBGene00015136	protein_coding	opposite
WBGene00006868	+	protein_coding	WBGene00019747	protein_coding	opposite
WBGene00022283	+	protein_coding	WBGene00020222	protein_coding	opposite
WBGene00018274	+	protein_coding	WBGene00017373	protein_coding	opposite
WBGene00199409	+	ncRNA	WBGene00016354	protein_coding	opposite
WBGene00022760	+	pseudogene	WBGene00022766	protein_coding	opposite
WBGene00195246	+	protein_coding	WBGene00007012	protein_coding	opposite
WBGene00206517	+	protein_coding	WBGene00020868	protein_coding	opposite
WBGene00206517	+	protein_coding	WBGene00194986	protein_coding	opposite
WBGene00023025	+	tRNA	WBGene00018015	protein_coding	opposite
WBGene00015458	+	protein_coding	WBGene00015459	protein_coding	opposite
WBGene00019023	+	protein_coding	WBGene00003547	protein_coding	opposite
WBGene00016160	+	protein_coding	WBGene00044389	protein_coding	opposite
WBGene00016160	+	protein_coding	WBGene00016162	protein_coding	opposite
WBGene00202400	+	ncRNA	WBGene00016162	protein_coding	opposite
WBGene00016910	+	protein_coding	WBGene00016911	protein_coding	opposite
WBGene00017287	+	protein_coding	WBGene00017288	protein_coding	opposite
WBGene00196827	+	ncRNA	WBGene00002096	protein_coding	opposite
WBGene00196827	+	ncRNA	WBGene00015894	protein_coding	opposite
WBGene00200765	+	ncRNA	WBGene00016117	protein_coding	opposite
WBGene00015942	+	protein_coding	WBGene00015943	protein_coding	opposite
WBGene00019405	+	protein_coding	WBGene00019411	protein_coding	opposite
WBGene00000650	+	protein_coding	WBGene00022882	protein_coding	opposite
WBGene00000650	+	protein_coding	WBGene00001509	protein_coding	opposite
WBGene00022650	+	protein_coding	WBGene00022652	protein_coding	opposite
WBGene00017685	+	protein_coding	WBGene00004209	protein_coding	opposite
WBGene00004346	+	protein_coding	WBGene00016236	protein_coding	opposite
WBGene00198577	+	ncRNA	WBGene00018252	protein_coding	opposite
WBGene00200080	+	ncRNA	WBGene00016316	protein_coding	opposite
WBGene00198446	+	ncRNA	WBGene00020801	protein_coding	opposite
WBGene00202165	+	ncRNA	WBGene00019904	protein_coding	opposite
WBGene00202165	+	ncRNA	WBGene00206514	protein_coding	opposite
WBGene00197385	+	ncRNA	WBGene00017560	protein_coding	opposite
WBGene00005053	+	protein_coding	WBGene00005054	protein_coding	opposite
WBGene00171858	+	piRNA	WBGene00005055	protein_coding	opposite
WBGene00016962	+	protein_coding	WBGene00016964	protein_coding	opposite
WBGene00201182	+	ncRNA	WBGene00020502	protein_coding	opposite
WBGene00018299	+	protein_coding	WBGene00018304	protein_coding	opposite
