DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name	ADOG_overlap_DOG
3969827	3969827	0	False	False	200	3969627	3969627	0	ADOG	X	.	.	3969627	tRNA	gene_id "WBGene00022927"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00022927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	71	469.0	WormBase	3969556	+	gene	False	N2HS_J2B_spl	False
4821908	4821908	0	False	False	200	4821708	4821708	0	ADOG	X	.	.	4821708	protein_coding	gene_id "WBGene00019959"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3109	953.0	WormBase	4818599	+	gene	False	N2HS_J2B_spl	False
4511160	4511160	0	False	False	200	4510960	4510960	0	ADOG	X	.	.	4510960	protein_coding	gene_id "WBGene00004356"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2451	3139.0	WormBase	4508509	+	gene	False	N2HS_J2B_spl	False
16856352	16856352	0	False	False	200	16856152	16856152	0	ADOG	V	.	.	16856152	protein_coding	gene_id "WBGene00013607"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1506	2277.0	WormBase	16854646	+	gene	False	N2HS_J2B_spl	False
8353676	8353676	0	False	False	200	8353476	8353476	0	ADOG	X	.	.	8353476	ncRNA	gene_id "WBGene00195428"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	67	2118.0	WormBase	8353409	+	gene	False	N2HS_J2B_spl	False
11569731	11569731	0	False	False	200	11569531	11569531	0	ADOG	X	.	.	11569531	protein_coding	gene_id "WBGene00007956"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5608	2321.0	WormBase	11563923	+	gene	False	N2HS_J2B_spl	False
10458075	10458075	0	False	False	200	10457875	10457875	0	ADOG	V	.	.	10457875	ncRNA	gene_id "WBGene00197053"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197053	0	0	0	['WBGene00198100']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	277	4407.0	WormBase	10457598	+	gene	False	N2HS_J2B_spl	False
10540125	10540125	0	False	False	200	10539925	10539925	0	ADOG	V	.	.	10539925	protein_coding	gene_id "WBGene00195256"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00195256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	511	399.0	WormBase	10539414	+	gene	False	N2HS_J2B_spl	False
11049471	11049471	0	False	False	200	11049271	11049271	0	ADOG	X	.	.	11049271	protein_coding	gene_id "WBGene00000522"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1825	1565.0	WormBase	11047446	+	gene	False	N2HS_J2B_spl	False
11428184	11428184	0	False	False	200	11427984	11427984	0	ADOG	V	.	.	11427984	ncRNA	gene_id "WBGene00199177"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	175	956.0	WormBase	11427809	+	gene	False	N2HS_J2B_spl	False
12117643	12117643	0	False	False	200	12117443	12117443	0	ADOG	V	.	.	12117443	protein_coding	gene_id "WBGene00007549"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007549	0	0	0	['WBGene00200875']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2450	575.0	WormBase	12114993	+	gene	False	N2HS_J2B_spl	False
4250964	4250964	0	False	False	200	4250764	4250764	0	ADOG	X	.	.	4250764	protein_coding	gene_id "WBGene00001957"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1515	1592.0	WormBase	4249249	+	gene	False	N2HS_J2B_spl	False
12919102	12919102	0	False	False	200	12918902	12918902	0	ADOG	V	.	.	12918902	pseudogene	gene_id "WBGene00014770"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00014770	0	0	0	['WBGene00202083', 'WBGene00199035']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1452	1050.0	WormBase	12917450	+	gene	False	N2HS_J2B_spl	False
12921892	12921892	0	False	False	200	12921692	12921692	0	ADOG	V	.	.	12921692	protein_coding	gene_id "WBGene00010062"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1740	916.0	WormBase	12919952	+	gene	False	N2HS_J2B_spl	False
12970930	12970930	0	True	False	200	12970730	12970730	0	ADOG	V	.	.	12970730	protein_coding	gene_id "WBGene00003031"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1875	380.0	WormBase	12968855	+	gene	False	N2HS_J2B_spl	False
9638128	9638128	0	True	False	200	9637928	9637928	0	ADOG	X	.	.	9637928	ncRNA	gene_id "WBGene00201311"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201311	0	0	0	0	0	0	0	0	0	['WBGene00014364']	0	0	0	0	0	0	0	0.0	0	0	0	0.0	88	5293.0	WormBase	9637840	+	gene	False	N2HS_J2B_spl	False
9454860	9454860	0	False	False	200	9454660	9454660	0	ADOG	X	.	.	9454660	protein_coding	gene_id "WBGene00014142"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	701	8696.0	WormBase	9453959	+	gene	False	N2HS_J2B_spl	False
14362651	14362651	0	False	False	200	14362451	14362451	0	ADOG	V	.	.	14362451	snoRNA	gene_id "WBGene00045137"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00045137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	75	4160.0	WormBase	14362376	+	gene	False	N2HS_J2B_spl	False
8882672	8882672	0	True	False	200	8882472	8882472	0	ADOG	X	.	.	8882472	ncRNA	gene_id "WBGene00197211"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	91	6613.0	WormBase	8882381	+	gene	False	N2HS_J2B_spl	False
8818850	8818850	0	False	False	200	8818650	8818650	0	ADOG	X	.	.	8818650	ncRNA	gene_id "WBGene00199887"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199887	0	0	0	0	0	0	0	0	0	['WBGene00023121']	0	0	0	0	0	0	0	0.0	0	0	0	0.0	75	1031.0	WormBase	8818575	+	gene	False	N2HS_J2B_spl	False
9010988	9010988	0	False	False	200	9010788	9010788	0	ADOG	V	.	.	9010788	protein_coding	gene_id "WBGene00005893"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1313	456.0	WormBase	9009475	+	gene	False	N2HS_J2B_spl	False
14296255	14296255	0	False	False	200	14296055	14296055	0	ADOG	II	.	.	14296055	protein_coding	gene_id "WBGene00013215"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3231	1250.0	WormBase	14292824	+	gene	False	N2HS_J2B_sp	False
3759452	3759452	0	False	False	200	3759252	3759252	0	ADOG	II	.	.	3759252	protein_coding	gene_id "WBGene00006002"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1453	329.0	WormBase	3757799	+	gene	False	N2HS_J2B_sp	False
3595481	3595481	0	False	False	200	3595281	3595281	0	ADOG	II	.	.	3595281	ncRNA	gene_id "WBGene00201701"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	94	945.0	WormBase	3595187	+	gene	False	N2HS_J2B_sp	False
3328581	3328581	0	False	False	200	3328381	3328381	0	ADOG	II	.	.	3328381	ncRNA	gene_id "WBGene00044751"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00044751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	22	1405.0	WormBase	3328359	+	gene	False	N2HS_J2B_sp	False
2627270	2627270	0	False	False	200	2627070	2627070	0	ADOG	II	.	.	2627070	protein_coding	gene_id "WBGene00044301"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1978	679.0	WormBase	2625092	+	gene	False	N2HS_J2B_sp	False
1855560	1855560	0	False	False	200	1855360	1855360	0	ADOG	II	.	.	1855360	protein_coding	gene_id "WBGene00016880"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	966	7274.0	WormBase	1854394	+	gene	False	N2HS_J2B_sp	False
1830395	1830395	0	False	False	200	1830195	1830195	0	ADOG	II	.	.	1830195	protein_coding	gene_id "WBGene00020360"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5566	437.0	WormBase	1824629	+	gene	False	N2HS_J2B_sp	False
1733491	1733491	0	False	False	200	1733291	1733291	0	ADOG	II	.	.	1733291	protein_coding	gene_id "WBGene00018433"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1015	5785.0	WormBase	1732276	+	gene	False	N2HS_J2B_sp	False
1376108	1376108	0	True	False	200	1375908	1375908	0	ADOG	II	.	.	1375908	ncRNA	gene_id "WBGene00198621"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	55	10980.0	WormBase	1375853	+	gene	False	N2HS_J2B_sp	False
392932	392932	0	False	False	200	392732	392732	0	ADOG	II	.	.	392732	protein_coding	gene_id "WBGene00015404"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3899	2366.0	WormBase	388833	+	gene	False	N2HS_J2B_sp	False
14432006	14432006	0	False	False	200	14431806	14431806	0	ADOG	I	.	.	14431806	protein_coding	gene_id "WBGene00013670"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	13609	987.0	WormBase	14418197	+	gene	False	N2HS_J2B_spl	False
14011721	14011721	0	False	False	200	14011521	14011521	0	ADOG	I	.	.	14011521	protein_coding	gene_id "WBGene00013865"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1650	7264.0	WormBase	14009871	+	gene	False	N2HS_J2B_spl	False
13953394	13953394	0	False	False	200	13953194	13953194	0	ADOG	I	.	.	13953194	protein_coding	gene_id "WBGene00004475"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1035	4005.0	WormBase	13952159	+	gene	False	N2HS_J2B_spl	False
13512226	13512226	0	False	False	200	13512026	13512026	0	ADOG	I	.	.	13512026	protein_coding	gene_id "WBGene00044260"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3241	1929.0	WormBase	13508785	+	gene	False	N2HS_J2B_spl	False
12608908	12608908	0	False	False	200	12608708	12608708	0	ADOG	I	.	.	12608708	miRNA	gene_id "WBGene00077717"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00077717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	89	11131.0	WormBase	12608619	+	gene	False	N2HS_J2B_spl	False
12372847	12372847	0	False	False	200	12372647	12372647	0	ADOG	I	.	.	12372647	protein_coding	gene_id "WBGene00011778"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1297	9161.0	WormBase	12371350	+	gene	False	N2HS_J2B_spl	False
12253754	12253754	0	False	False	200	12253554	12253554	0	ADOG	I	.	.	12253554	protein_coding	gene_id "WBGene00009608"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1648	13491.0	WormBase	12251906	+	gene	False	N2HS_J2B_spl	False
11471784	11471784	0	False	False	200	11471584	11471584	0	ADOG	I	.	.	11471584	protein_coding	gene_id "WBGene00014188"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014188	0	0	0	['WBGene00199182', 'WBGene00200693']	0	0	0	0	0	0	0	0	0	['WBGene00200171']	0	0	0	0.0	0	0	0	0.0	2122	6160.0	WormBase	11469462	+	gene	False	N2HS_J2B_spl	False
11148509	11148509	0	False	False	200	11148309	11148309	0	ADOG	I	.	.	11148309	protein_coding	gene_id "WBGene00013928"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1861	664.0	WormBase	11146448	+	gene	False	N2HS_J2B_spl	False
10850303	10850303	0	False	False	200	10850103	10850103	0	ADOG	I	.	.	10850103	protein_coding	gene_id "WBGene00016453"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3326	354.0	WormBase	10846777	+	gene	False	N2HS_J2B_spl	False
10628587	10628587	0	False	False	200	10628387	10628387	0	ADOG	I	.	.	10628387	protein_coding	gene_id "WBGene00015232"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2999	325.0	WormBase	10625388	+	gene	False	N2HS_J2B_spl	False
10506838	10506838	0	False	False	200	10506638	10506638	0	ADOG	I	.	.	10506638	ncRNA	gene_id "WBGene00195405"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	221	2328.0	WormBase	10506417	+	gene	False	N2HS_J2B_spl	False
10406472	10406472	0	False	False	200	10406272	10406272	0	ADOG	I	.	.	10406272	ncRNA	gene_id "WBGene00199523"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	143	3030.0	WormBase	10406129	+	gene	False	N2HS_J2B_spl	False
9562637	9562637	0	False	False	200	9562437	9562437	0	ADOG	I	.	.	9562437	tRNA	gene_id "WBGene00014280"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00014280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	84	9484.0	WormBase	9562353	+	gene	False	N2HS_J2B_spl	False
4419331	4419331	0	False	False	200	4419131	4419131	0	ADOG	II	.	.	4419131	protein_coding	gene_id "WBGene00007036"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1448	1124.0	WormBase	4417683	+	gene	False	N2HS_J2B_sp	False
9572542	9572542	0	False	False	200	9572342	9572342	0	ADOG	II	.	.	9572342	ncRNA	gene_id "WBGene00197031"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	66	3629.0	WormBase	9572276	+	gene	False	N2HS_J2B_sp	False
13761433	13761433	0	False	False	200	13761233	13761233	0	ADOG	II	.	.	13761233	protein_coding	gene_id "WBGene00011054"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2825	2194.0	WormBase	13758408	+	gene	False	N2HS_J2B_sp	False
13756467	13756467	0	False	False	200	13756267	13756267	0	ADOG	II	.	.	13756267	protein_coding	gene_id "WBGene00011055"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3951	2141.0	WormBase	13752316	+	gene	False	N2HS_J2B_sp	False
13474195	13474195	0	False	False	200	13473995	13473995	0	ADOG	II	.	.	13473995	protein_coding	gene_id "WBGene00008447"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1594	3476.0	WormBase	13472401	+	gene	False	N2HS_J2B_sp	False
12993318	12993318	0	False	False	200	12993118	12993118	0	ADOG	II	.	.	12993118	protein_coding	gene_id "WBGene00000870"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000870	0	0	0	['WBGene00199368']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	12527	27655.0	WormBase	12980591	+	gene	False	N2HS_J2B_sp	False
12907983	12907983	0	False	False	200	12907783	12907783	0	ADOG	II	.	.	12907783	protein_coding	gene_id "WBGene00009398"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	413	1296.0	WormBase	12907370	+	gene	False	N2HS_J2B_sp	False
11258706	11258706	0	False	False	200	11258506	11258506	0	ADOG	II	.	.	11258506	protein_coding	gene_id "WBGene00011465"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1425	9708.0	WormBase	11257081	+	gene	False	N2HS_J2B_sp	False
10445433	10445433	0	False	False	200	10445233	10445233	0	ADOG	II	.	.	10445233	protein_coding	gene_id "WBGene00014057"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1906	3033.0	WormBase	10443327	+	gene	False	N2HS_J2B_sp	False
10351813	10351813	0	False	False	200	10351613	10351613	0	ADOG	II	.	.	10351613	protein_coding	gene_id "WBGene00007419"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	853	650.0	WormBase	10350760	+	gene	False	N2HS_J2B_sp	False
4562818	4562818	0	False	False	200	4562618	4562618	0	ADOG	II	.	.	4562618	protein_coding	gene_id "WBGene00077490"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00077490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2221	235.0	WormBase	4560397	+	gene	False	N2HS_J2B_sp	False
8750835	8750835	0	False	False	200	8750635	8750635	0	ADOG	II	.	.	8750635	ncRNA	gene_id "WBGene00199166"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	303	517.0	WormBase	8750332	+	gene	False	N2HS_J2B_sp	False
8520900	8520900	0	False	False	200	8520700	8520700	0	ADOG	II	.	.	8520700	protein_coding	gene_id "WBGene00011761"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2190	205.0	WormBase	8518510	+	gene	False	N2HS_J2B_sp	False
8222595	8222595	0	False	False	200	8222395	8222395	0	ADOG	II	.	.	8222395	protein_coding	gene_id "WBGene00002066"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5164	3737.0	WormBase	8217231	+	gene	False	N2HS_J2B_sp	False
8204201	8204201	0	False	False	200	8204001	8204001	0	ADOG	II	.	.	8204001	protein_coding	gene_id "WBGene00004264"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004264	0	0	0	['WBGene00195311']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5198	340.0	WormBase	8198803	+	gene	False	N2HS_J2B_sp	False
7813678	7813678	0	False	False	200	7813478	7813478	0	ADOG	II	.	.	7813478	ncRNA	gene_id "WBGene00195775"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	149	651.0	WormBase	7813329	+	gene	False	N2HS_J2B_sp	False
7812305	7812305	0	False	False	200	7812105	7812105	0	ADOG	II	.	.	7812105	protein_coding	gene_id "WBGene00000516"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	865	498.0	WormBase	7811240	+	gene	False	N2HS_J2B_sp	False
7506795	7506795	0	False	False	200	7506595	7506595	0	ADOG	II	.	.	7506595	protein_coding	gene_id "WBGene00016183"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1244	5238.0	WormBase	7505351	+	gene	False	N2HS_J2B_sp	False
6417268	6417268	0	False	False	200	6417068	6417068	0	ADOG	II	.	.	6417068	ncRNA	gene_id "WBGene00196093"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	220	1151.0	WormBase	6416848	+	gene	False	N2HS_J2B_sp	False
6110322	6110322	0	True	False	200	6110122	6110122	0	ADOG	II	.	.	6110122	protein_coding	gene_id "WBGene00004346"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	10062	8277.0	WormBase	6100060	+	gene	False	N2HS_J2B_sp	False
5917110	5917110	0	False	False	200	5916910	5916910	0	ADOG	II	.	.	5916910	protein_coding	gene_id "WBGene00019127"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00168297']	0	0	0.0	0	['WBGene00219988']	0	0.0	5586	512.0	WormBase	5911324	+	gene	False	N2HS_J2B_sp	False
5118476	5118476	0	True	False	200	5118276	5118276	0	ADOG	II	.	.	5118276	protein_coding	gene_id "WBGene00017278"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2243	4186.0	WormBase	5116033	+	gene	False	N2HS_J2B_sp	False
8823837	8823837	0	False	False	200	8823637	8823637	0	ADOG	I	.	.	8823637	protein_coding	gene_id "WBGene00009458"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1449	16997.0	WormBase	8822188	+	gene	False	N2HS_J2B_spl	False
10719685	10719685	0	False	False	200	10719485	10719485	0	ADOG	III	.	.	10719485	lincRNA	gene_id "WBGene00219614"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1144	23292.0	WormBase	10718341	+	gene	False	N2-J2-3__split	False
2049113	2049113	0	False	False	200	2048913	2048913	0	ADOG	I	.	.	2048913	lincRNA	gene_id "WBGene00219749"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2374	15380.0	WormBase	2046539	+	gene	False	N2-J2-3__split	False
1598889	1598889	0	False	False	200	1598689	1598689	0	ADOG	V	.	.	1598689	pseudogene	gene_id "WBGene00017505"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00017505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2545	2349.0	WormBase	1596144	+	gene	False	N2-J2-3__split	False
13145510	13145510	0	False	False	200	13145310	13145310	0	ADOG	II	.	.	13145310	ncRNA	gene_id "WBGene00199283"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	175	12023.0	WormBase	13145135	+	gene	False	N2-J2-3__split	False
3309487	3309487	0	False	False	200	3309287	3309287	0	ADOG	II	.	.	3309287	ncRNA	gene_id "WBGene00249813"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00249813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	18	701.0	WormBase	3309269	+	gene	False	N2-J2-3__split	False
9071503	9071503	0	False	False	200	9071303	9071303	0	ADOG	II	.	.	9071303	ncRNA	gene_id "WBGene00199053"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	149	9965.0	WormBase	9071154	+	gene	False	N2-J2-1__split	False
