DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name
1701714	1701714		False	False	400	1701314	1701314		ADOG	III	.	.	1702437	protein_coding	gene_id "WBGene00021263"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021263	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2728.0	723		WormBase	1701714	-	gene	False	N2HS_J2B_s
1744641	1744641		False	False	200	1744441	1744441		ADOG	III	.	.	1744693	ncRNA	gene_id "WBGene00201846"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201846	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1321.0	52		WormBase	1744641	-	gene	False	N2HS_J2B_s
1752183	1752183		False	False	1500	1750683	1750683		ADOG	III	.	.	1754942	protein_coding	gene_id "WBGene00021593"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021593	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7490.0	2759		WormBase	1752183	-	gene	False	N2HS_J2B_s
1807740	1807740		False	False	800	1806940	1806940		ADOG	III	.	.	1818323	protein_coding	gene_id "WBGene00000545"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000545	0	0	0	['WBGene00200085', 'WBGene00201767']	0	0	0	0.0	0	0	0	0	0	0	['WBGene00198561', 'WBGene00197306', 'WBGene00198968']	0	0	0	0	0	0	11712.0	10583		WormBase	1807740	-	gene	False	N2HS_J2B_s
1945058	1945058		False	False	400	1944658	1944658		ADOG	III	.	.	1950270	protein_coding	gene_id "WBGene00018721"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018721	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1405.0	5212		WormBase	1945058	-	gene	False	N2HS_J2B_s
1983749	1983749		True	False	200	1983549	1983549		ADOG	III	.	.	1984960	protein_coding	gene_id "WBGene00206512"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00206512	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1102.0	1211		WormBase	1983749	-	gene	False	N2HS_J2B_s
2229992	2229992		False	False	300	2229692	2229692		ADOG	III	.	.	2232460	protein_coding	gene_id "WBGene00016527"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016527	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5992.0	2468		WormBase	2229992	-	gene	False	N2HS_J2B_s
2238967	2238967		False	False	1500	2237467	2237467		ADOG	III	.	.	2240172	protein_coding	gene_id "WBGene00016528"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016528	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6507.0	1205		WormBase	2238967	-	gene	False	N2HS_J2B_s
2390203	2390203		False	False	1000	2389203	2389203		ADOG	III	.	.	2392116	protein_coding	gene_id "WBGene00019201"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019201	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3624.0	1913		WormBase	2390203	-	gene	False	N2HS_J2B_s
2433550	2433550		False	False	200	2433350	2433350		ADOG	III	.	.	2435227	protein_coding	gene_id "WBGene00021023"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021023	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	15345.0	1677		WormBase	2433550	-	gene	False	N2HS_J2B_s
3259331	3259331		False	False	200	3259131	3259131		ADOG	III	.	.	3260882	protein_coding	gene_id "WBGene00021806"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021806	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	936.0	1551		WormBase	3259331	-	gene	False	N2HS_J2B_s
3774896	3774896		False	False	300	3774596	3774596		ADOG	III	.	.	3786640	protein_coding	gene_id "WBGene00000070"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000070	0	0	0	['WBGene00200623', 'WBGene00199522']	0	0	0	0.0	0	0	0	0	0	0	['WBGene00201464', 'WBGene00202364']	0	0	0	0	0	0	1502.0	11744		WormBase	3774896	-	gene	False	N2HS_J2B_s
3804772	3804772		False	False	300	3804472	3804472		ADOG	III	.	.	3809030	protein_coding	gene_id "WBGene00006591"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006591	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	334.0	4258		WormBase	3804772	-	gene	False	N2HS_J2B_s
3962731	3962731		False	False	300	3962431	3962431		ADOG	III	.	.	3964158	protein_coding	gene_id "WBGene00011214"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011214	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4072.0	1427		WormBase	3962731	-	gene	False	N2HS_J2B_s
3984367	3984367		False	False	1200	3983167	3983167		ADOG	III	.	.	3984670	protein_coding	gene_id "WBGene00012380"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012380	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7976.0	303		WormBase	3984367	-	gene	False	N2HS_J2B_s
4059647	4059647		False	False	700	4058947	4058947		ADOG	III	.	.	4060172	protein_coding	gene_id "WBGene00001944"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001944	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	904.0	525		WormBase	4059647	-	gene	False	N2HS_J2B_s
4248155	4248155		False	False	400	4247755	4247755		ADOG	III	.	.	4263048	protein_coding	gene_id "WBGene00011604"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011604	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	484.0	14893		WormBase	4248155	-	gene	False	N2HS_J2B_s
4301620	4301620		False	False	200	4301420	4301420		ADOG	III	.	.	4302393	protein_coding	gene_id "WBGene00011205"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011205	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	581.0	773		WormBase	4301620	-	gene	False	N2HS_J2B_s
4303096	4303096		False	False	300	4302796	4302796		ADOG	III	.	.	4313128	protein_coding	gene_id "WBGene00001352"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001352	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	703.0	10032		WormBase	4303096	-	gene	False	N2HS_J2B_s
4825345	4825345		False	False	2800	4822545	4822545		ADOG	III	.	.	4829509	protein_coding	gene_id "WBGene00017807"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017807	0	0	0	0	['WBGene00173893']	['WBGene00017802']	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3119.0	4164		WormBase	4825345	-	gene	False	N2HS_J2B_s
4922446	4922446		True	False	600	4921846	4921846		ADOG	III	.	.	4930204	protein_coding	gene_id "WBGene00004782"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004782	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	699.0	7758		WormBase	4922446	-	gene	False	N2HS_J2B_s
5352841	5352841		False	False	1300	5351541	5351541		ADOG	III	.	.	5353189	protein_coding	gene_id "WBGene00021317"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021317	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3440.0	348		WormBase	5352841	-	gene	False	N2HS_J2B_s
5431407	5431407		False	False	800	5430607	5430607		ADOG	III	.	.	5434467	protein_coding	gene_id "WBGene00020968"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020968	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	11842.0	3060		WormBase	5431407	-	gene	False	N2HS_J2B_s
5654984	5654984		False	False	200	5654784	5654784		ADOG	III	.	.	5656994	protein_coding	gene_id "WBGene00018828"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018828	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	854.0	2010		WormBase	5654984	-	gene	False	N2HS_J2B_s
5823024	5823024		False	False	1700	5821324	5821324		ADOG	III	.	.	5823171	ncRNA	gene_id "WBGene00200133"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200133	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	19982.0	147		WormBase	5823024	-	gene	False	N2HS_J2B_s
6025090	6025090		True	False	200	6024890	6024890		ADOG	III	.	.	6028532	protein_coding	gene_id "WBGene00006544"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006544	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5528.0	3442		WormBase	6025090	-	gene	False	N2HS_J2B_s
6032696	6032696		False	False	600	6032096	6032096		ADOG	III	.	.	6039475	protein_coding	gene_id "WBGene00022696"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022696	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1735.0	6779		WormBase	6032696	-	gene	False	N2HS_J2B_s
6049316	6049316		False	False	300	6049016	6049016		ADOG	III	.	.	6055448	protein_coding	gene_id "WBGene00018255"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018255	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2335.0	6132		WormBase	6049316	-	gene	False	N2HS_J2B_s
6114482	6114482		False	False	1600	6112882	6112882		ADOG	III	.	.	6116331	protein_coding	gene_id "WBGene00020549"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020549	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	11620.0	1849		WormBase	6114482	-	gene	False	N2HS_J2B_s
6215164	6215164		False	False	300	6214864	6214864		ADOG	III	.	.	6215576	protein_coding	gene_id "WBGene00016017"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016017	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241.0	412		WormBase	6215164	-	gene	False	N2HS_J2B_s
6338508	6338508		False	False	300	6338208	6338208		ADOG	III	.	.	6340228	protein_coding	gene_id "WBGene00002891"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002891	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108.0	1720		WormBase	6338508	-	gene	False	N2HS_J2B_s
6448075	6448075		False	False	300	6447775	6447775		ADOG	III	.	.	6450696	protein_coding	gene_id "WBGene00020822"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020822	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1132.0	2621		WormBase	6448075	-	gene	False	N2HS_J2B_s
6622676	6622676		False	False	200	6622476	6622476		ADOG	III	.	.	6624972	protein_coding	gene_id "WBGene00015734"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015734	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	14570.0	2296		WormBase	6622676	-	gene	False	N2HS_J2B_s
6632841	6632841		False	False	800	6632041	6632041		ADOG	III	.	.	6652083	protein_coding	gene_id "WBGene00015735"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015735	0	0	0	['WBGene00199460', 'WBGene00198622']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7869.0	19242		WormBase	6632841	-	gene	False	N2HS_J2B_s
7061111	7061111		False	False	500	7060611	7060611		ADOG	III	.	.	7064275	protein_coding	gene_id "WBGene00019812"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019812	0	0	0	0	0	['WBGene00019809']	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	514.0	3164		WormBase	7061111	-	gene	False	N2HS_J2B_s
7083684	7083684		True	False	800	7082884	7082884		ADOG	III	.	.	7085088	protein_coding	gene_id "WBGene00022737"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022737	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2895.0	1404		WormBase	7083684	-	gene	False	N2HS_J2B_s
7479680	7479680		False	False	1900	7477780	7477780		ADOG	III	.	.	7489075	protein_coding	gene_id "WBGene00003497"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003497	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	11004.0	9395		WormBase	7479680	-	gene	False	N2HS_J2B_s
7624120	7624120		False	False	600	7623520	7623520		ADOG	III	.	.	7624202	ncRNA	gene_id "WBGene00197191"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197191	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	14852.0	82		WormBase	7624120	-	gene	False	N2HS_J2B_s
7806915	7806915		False	False	2000	7804915	7804915		ADOG	III	.	.	7807079	ncRNA	gene_id "WBGene00198118"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198118	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6220.0	164		WormBase	7806915	-	gene	False	N2HS_J2B_s
7824377	7824377		True	False	2000	7822377	7822377		ADOG	III	.	.	7828626	protein_coding	gene_id "WBGene00001209"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001209	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4211.0	4249		WormBase	7824377	-	gene	False	N2HS_J2B_s
7842381	7842381		False	False	500	7841881	7841881		ADOG	III	.	.	7843636	protein_coding	gene_id "WBGene00022786"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022786	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	13755.0	1255		WormBase	7842381	-	gene	False	N2HS_J2B_s
7881113	7881113		False	False	400	7880713	7880713		ADOG	III	.	.	7883003	protein_coding	gene_id "WBGene00022803"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022803	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2274.0	1890		WormBase	7881113	-	gene	False	N2HS_J2B_s
7895752	7895752		False	False	200	7895552	7895552		ADOG	III	.	.	7897025	protein_coding	gene_id "WBGene00044447"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044447	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4137.0	1273		WormBase	7895752	-	gene	False	N2HS_J2B_s
7904945	7904945		False	False	300	7904645	7904645		ADOG	III	.	.	7907843	protein_coding	gene_id "WBGene00022801"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022801	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7920.0	2898		WormBase	7904945	-	gene	False	N2HS_J2B_s
7926999	7926999		False	False	200	7926799	7926799		ADOG	III	.	.	7928734	protein_coding	gene_id "WBGene00043051"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00043051	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2082.0	1735		WormBase	7926999	-	gene	False	N2HS_J2B_s
8106652	8106652		False	False	1200	8105452	8105452		ADOG	III	.	.	8106737	ncRNA	gene_id "WBGene00198860"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198860	0	0	0	0	0	0	0	0.0	0	0	['WBGene00022923']	0	0	0	0	0	0	0	0	0	0	8436.0	85		WormBase	8106652	-	gene	False	N2HS_J2B_s
8129551	8129551		False	False	400	8129151	8129151		ADOG	III	.	.	8130227	protein_coding	gene_id "WBGene00004433"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004433	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3329.0	676		WormBase	8129551	-	gene	False	N2HS_J2B_s
8159155	8159155		False	False	800	8158355	8158355		ADOG	III	.	.	8161338	protein_coding	gene_id "WBGene00086546"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00086546	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	910.0	2183		WormBase	8159155	-	gene	False	N2HS_J2B_s
8356887	8356887		False	False	400	8356487	8356487		ADOG	III	.	.	8358844	protein_coding	gene_id "WBGene00019881"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019881	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1713.0	1957		WormBase	8356887	-	gene	False	N2HS_J2B_s
8436700	8436700		False	False	200	8436500	8436500		ADOG	III	.	.	8437811	pseudogene	gene_id "WBGene00023223"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00023223	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1526.0	1111		WormBase	8436700	-	gene	False	N2HS_J2B_s
8443917	8443917		False	False	200	8443717	8443717		ADOG	III	.	.	8446920	protein_coding	gene_id "WBGene00016250"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016250	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	310.0	3003		WormBase	8443917	-	gene	False	N2HS_J2B_s
8457401	8457401		False	False	200	8457201	8457201		ADOG	III	.	.	8457592	ncRNA	gene_id "WBGene00195371"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195371	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4302.0	191		WormBase	8457401	-	gene	False	N2HS_J2B_s
8491776	8491776		False	False	500	8491276	8491276		ADOG	III	.	.	8491893	ncRNA	gene_id "WBGene00201658"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201658	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1429.0	117		WormBase	8491776	-	gene	False	N2HS_J2B_s
8570592	8570592		False	False	800	8569792	8569792		ADOG	III	.	.	8570731	ncRNA	gene_id "WBGene00195936"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195936	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	22945.0	139		WormBase	8570592	-	gene	False	N2HS_J2B_s
8634078	8634078		False	False	300	8633778	8633778		ADOG	III	.	.	8643739	protein_coding	gene_id "WBGene00006662"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006662	0	0	0	0	0	['WBGene00017695']	0	0.0	0	0	['WBGene00022998']	0	0	0	['WBGene00201631']	0	0	0	0	0	0	5507.0	9661		WormBase	8634078	-	gene	False	N2HS_J2B_s
8742007	8742007		False	False	200	8741807	8741807		ADOG	III	.	.	8743842	protein_coding	gene_id "WBGene00022720"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022720	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	595.0	1835		WormBase	8742007	-	gene	False	N2HS_J2B_s
9208288	9208288		False	False	200	9208088	9208088		ADOG	III	.	.	9215440	protein_coding	gene_id "WBGene00013848"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013848	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2003.0	7152		WormBase	9208288	-	gene	False	N2HS_J2B_s
9408963	9408963		False	False	200	9408763	9408763		ADOG	III	.	.	9409751	pseudogene	gene_id "WBGene00206420"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00206420	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2322.0	788		WormBase	9408963	-	gene	False	N2HS_J2B_s
9412854	9412854		False	False	700	9412154	9412154		ADOG	III	.	.	9413440	protein_coding	gene_id "WBGene00012060"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012060	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3103.0	586		WormBase	9412854	-	gene	False	N2HS_J2B_s
9425536	9425536		True	False	300	9425236	9425236		ADOG	III	.	.	9426674	protein_coding	gene_id "WBGene00012062"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012062	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7267.0	1138		WormBase	9425536	-	gene	False	N2HS_J2B_s
9603030	9603030		False	False	300	9602730	9602730		ADOG	III	.	.	9608688	protein_coding	gene_id "WBGene00010228"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010228	0	0	0	['WBGene00201357', 'WBGene00198672', 'WBGene00197897', 'WBGene00196608']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	589.0	5658		WormBase	9603030	-	gene	False	N2HS_J2B_s
9631994	9631994		False	False	600	9631394	9631394		ADOG	III	.	.	9637116	protein_coding	gene_id "WBGene00001570"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001570	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	827.0	5122		WormBase	9631994	-	gene	False	N2HS_J2B_s
9723282	9723282		False	False	200	9723082	9723082		ADOG	III	.	.	9725214	protein_coding	gene_id "WBGene00007399"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007399	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2991.0	1932		WormBase	9723282	-	gene	False	N2HS_J2B_s
9805515	9805515		False	False	200	9805315	9805315		ADOG	III	.	.	9807454	protein_coding	gene_id "WBGene00014013"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014013	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	422.0	1939		WormBase	9805515	-	gene	False	N2HS_J2B_s
9826130	9826130		False	False	500	9825630	9825630		ADOG	III	.	.	9827178	protein_coding	gene_id "WBGene00014017"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014017	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	685.0	1048		WormBase	9826130	-	gene	False	N2HS_J2B_s
9874142	9874142		False	False	200	9873942	9873942		ADOG	III	.	.	9877476	protein_coding	gene_id "WBGene00014074"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014074	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1928.0	3334		WormBase	9874142	-	gene	False	N2HS_J2B_s
9989480	9989480		False	False	400	9989080	9989080		ADOG	III	.	.	9989628	ncRNA	gene_id "WBGene00199190"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199190	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1059.0	148		WormBase	9989480	-	gene	False	N2HS_J2B_s
10445805	10445805		False	False	300	10445505	10445505		ADOG	III	.	.	10451112	protein_coding	gene_id "WBGene00010365"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010365	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3400.0	5307		WormBase	10445805	-	gene	False	N2HS_J2B_s
10484343	10484343		False	False	200	10484143	10484143		ADOG	III	.	.	10484425	ncRNA	gene_id "WBGene00200851"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200851	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	14840.0	82		WormBase	10484343	-	gene	False	N2HS_J2B_s
10684731	10684731		False	False	700	10684031	10684031		ADOG	III	.	.	10685225	pseudogene	gene_id "WBGene00044808"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00044808	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	41859.0	494		WormBase	10684731	-	gene	False	N2HS_J2B_s
10796711	10796711		False	False	300	10796411	10796411		ADOG	III	.	.	10802212	protein_coding	gene_id "WBGene00010772"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010772	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	13535.0	5501		WormBase	10796711	-	gene	False	N2HS_J2B_s
10847619	10847619		False	False	1300	10846319	10846319		ADOG	III	.	.	10848670	protein_coding	gene_id "WBGene00011267"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011267	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2599.0	1051		WormBase	10847619	-	gene	False	N2HS_J2B_s
11027250	11027250		False	False	200	11027050	11027050		ADOG	III	.	.	11029437	protein_coding	gene_id "WBGene00012969"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012969	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	684.0	2187		WormBase	11027250	-	gene	False	N2HS_J2B_s
11216398	11216398		False	False	10900	11205498	11205498		ADOG	III	.	.	11218260	protein_coding	gene_id "WBGene00006553"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006553	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	21191.0	1862		WormBase	11216398	-	gene	False	N2HS_J2B_s
11235581	11235581		False	False	200	11235381	11235381		ADOG	III	.	.	11236868	protein_coding	gene_id "WBGene00012927"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012927	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	720.0	1287		WormBase	11235581	-	gene	False	N2HS_J2B_s
11355887	11355887		False	False	2000	11353887	11353887		ADOG	III	.	.	11356051	ncRNA	gene_id "WBGene00196577"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196577	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	9098.0	164		WormBase	11355887	-	gene	False	N2HS_J2B_s
11706969	11706969		False	False	200	11706769	11706769		ADOG	III	.	.	11708820	protein_coding	gene_id "WBGene00012755"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012755	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	325.0	1851		WormBase	11706969	-	gene	False	N2HS_J2B_s
11728404	11728404		False	False	300	11728104	11728104		ADOG	III	.	.	11728552	ncRNA	gene_id "WBGene00199483"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199483	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1714.0	148		WormBase	11728404	-	gene	False	N2HS_J2B_s
