GeneID	Length	BAMS.N2WT_INP_.bam	BAMS.OK803.INP__.bam	BAMS.N2.J2.1_.bam	BAMS.N2.J2.2_.bam	BAMS.N2.J2.3_.bam	BAMS.OK803.J2.1_.bam	BAMS.OK803.J2.2_.bam	BAMS.OK803.J2.3_.bam
WBGene00048942	21	0	0	0	0	0	0	0	0
WBGene00174589	21	0	0	0	0	0	0	0	0
WBGene00171196	21	0	0	0	0	0	0	0	0
WBGene00048753	21	0	0	0	0	0	0	0	0
WBGene00050597	21	0	0	0	0	0	0	0	0
WBGene00174233	21	0	0	0	0	0	0	0	0
WBGene00174699	21	0	0	0	0	0	0	0	0
WBGene00173056	21	0	0	0	0	0	0	0	0
WBGene00170920	21	0	0	0	0	0	0	0	0
WBGene00050242	21	0	0	0	0	0	0	0	0
WBGene00174996	21	0	0	0	0	0	0	0	0
WBGene00167257	21	0	0	0	0	0	0	0	0
WBGene00048275	21	0	0	0	0	0	0	0	0
WBGene00165011	21	0	0	0	0	0	0	0	0
WBGene00049967	21	4	4	6	2	10	3	2	1
WBGene00169840	21	4	4	6	2	10	3	2	1
WBGene00048620	21	0	0	0	0	0	0	0	0
WBGene00048301	21	0	0	0	0	0	0	0	0
WBGene00047330	21	0	0	0	0	0	0	0	0
WBGene00010373	2105	7149	14	467	910	304	1	4	4
WBGene00168003	21	0	0	0	0	0	0	0	0
WBGene00049130	21	0	0	0	0	0	0	0	0
WBGene00171237	21	0	0	0	0	0	0	0	0
WBGene00166090	21	0	0	0	0	0	0	0	0
WBGene00173829	21	0	0	0	0	0	0	0	0
WBGene00045739	21	0	0	0	0	0	0	0	0
WBGene00045585	21	0	0	0	0	0	0	0	0
WBGene00045552	21	0	0	0	0	0	0	0	0
WBGene00166163	21	0	0	0	0	0	0	0	0
WBGene00168929	21	0	0	0	0	0	0	0	0
WBGene00049894	21	0	0	0	0	0	0	0	0
WBGene00047096	21	0	0	0	0	0	0	0	0
WBGene00166131	21	0	0	0	0	0	0	0	0
WBGene00172331	21	0	0	0	0	0	0	0	0
WBGene00174984	21	0	0	0	0	0	0	0	0
WBGene00048034	21	0	0	0	0	0	0	0	0
WBGene00045933	21	0	1	0	0	0	0	0	0
WBGene00046469	21	0	0	0	0	0	0	0	0
WBGene00170043	21	0	0	0	0	0	0	0	0
WBGene00173406	21	0	0	0	0	0	0	0	0
WBGene00165728	21	0	0	0	0	0	0	0	0
WBGene00171255	21	0	1	4	0	0	0	0	0
WBGene00166235	21	0	0	0	0	0	1	0	0
WBGene00171729	21	0	0	0	0	0	0	0	0
WBGene00168956	21	0	0	0	0	0	0	0	0
WBGene00007199	4936	227	190	113	97	65	49	33	29
WBGene00045279	548	53	39	7	7	11	13	15	10
WBGene00174523	21	0	0	0	0	0	0	0	0
WBGene00172460	21	0	0	0	0	0	0	0	0
WBGene00049267	21	0	0	0	0	0	0	0	0
WBGene00171620	21	0	0	0	0	0	0	0	0
WBGene00007200	5008	144	140	62	49	53	45	21	27
WBGene00167377	21	0	0	0	0	0	0	0	0
WBGene00165758	21	0	0	0	0	0	0	0	0
WBGene00173935	21	0	0	0	0	0	0	0	0
WBGene00050301	21	0	0	0	0	0	0	0	0
WBGene00049219	21	0	0	0	0	0	0	0	0
WBGene00049202	21	0	0	0	0	0	0	0	0
WBGene00007197	8060	714	806	215	184	166	147	110	105
WBGene00173119	21	0	1	2	0	0	0	0	0
WBGene00046859	21	2	2	0	1	0	1	0	1
WBGene00047756	21	1	0	1	0	0	0	0	0
WBGene00169006	21	0	0	0	1	1	0	0	0
WBGene00048375	21	1	0	0	0	1	0	2	0
WBGene00049340	21	0	0	0	0	0	0	0	1
WBGene00170795	21	2	0	1	0	0	1	0	0
WBGene00174872	21	6	2	3	0	3	0	1	0
WBGene00047912	21	6	2	3	0	4	0	1	0
WBGene00048267	21	0	0	0	0	0	0	0	0
WBGene00047788	21	0	0	0	0	0	0	0	0
WBGene00049675	21	0	0	0	0	0	0	0	0
WBGene00047184	21	0	0	0	0	0	0	0	0
WBGene00167273	21	0	0	0	0	0	0	0	0
WBGene00165275	21	0	0	0	0	0	0	0	0
WBGene00047264	21	0	0	0	0	0	0	0	0
WBGene00045605	21	0	0	0	0	0	0	0	0
WBGene00050419	21	0	0	0	0	0	0	0	0
WBGene00168438	21	0	0	0	0	0	0	0	0
WBGene00049112	21	0	0	0	0	0	0	0	0
WBGene00174695	21	0	0	0	0	0	0	0	0
WBGene00171942	21	0	0	0	0	0	0	0	0
WBGene00047716	21	0	0	0	0	0	0	0	0
WBGene00012536	5058	38	52	23	28	21	16	18	7
WBGene00172261	21	0	0	0	0	0	0	0	0
WBGene00170417	21	0	0	0	0	0	0	0	0
WBGene00049685	21	0	1	0	0	0	0	0	0
WBGene00170093	21	0	0	0	0	0	0	0	0
WBGene00012535	6307	128	133	70	70	71	58	22	29
WBGene00172459	21	1	1	7	6	4	2	2	0
WBGene00050726	21	1	1	7	6	4	2	2	0
WBGene00049418	21	0	0	0	0	0	0	0	0
WBGene00172777	21	0	0	0	0	0	0	0	0
WBGene00048809	21	0	0	0	0	0	0	0	0
WBGene00050094	21	0	0	0	0	0	0	0	0
WBGene00049731	21	0	0	0	0	0	0	0	0
WBGene00167578	21	0	0	1	0	0	0	0	0
WBGene00048332	21	0	0	1	0	0	0	0	0
WBGene00173133	21	0	0	1	0	0	0	0	0
WBGene00173694	21	0	0	0	0	0	0	0	0
WBGene00048123	21	0	0	0	0	0	0	0	0
WBGene00048196	21	1	0	0	0	2	0	0	0
WBGene00047677	21	0	0	0	0	0	0	0	0
WBGene00045995	21	1	0	0	0	0	0	0	0
WBGene00050113	21	0	0	0	0	0	0	0	0
WBGene00046972	21	0	0	0	0	0	0	0	0
WBGene00047054	21	0	0	0	0	0	0	0	0
WBGene00047948	21	0	0	0	0	0	0	0	0
WBGene00170197	21	0	0	0	0	0	0	0	0
WBGene00171719	21	0	0	0	0	0	0	0	0
WBGene00045768	21	0	0	0	0	0	0	0	0
WBGene00048121	21	0	0	0	0	0	0	0	0
WBGene00048477	21	0	0	0	0	0	0	0	0
WBGene00173766	21	0	0	0	0	0	0	0	0
WBGene00171944	21	0	0	0	0	0	0	0	0
WBGene00050071	21	0	0	0	0	0	0	0	0
WBGene00045579	21	0	0	0	0	0	0	0	0
WBGene00170455	21	0	0	0	0	0	0	0	0
WBGene00166647	21	0	0	0	0	0	0	0	0
WBGene00049980	21	0	0	0	0	0	0	0	0
WBGene00049815	21	0	0	0	0	0	0	0	0
WBGene00049791	21	0	0	0	0	0	0	0	0
WBGene00167522	21	0	0	0	0	0	0	0	0
WBGene00171522	21	0	1	0	0	0	0	0	0
WBGene00168148	21	0	0	0	0	0	0	0	0
WBGene00172314	21	0	0	0	0	0	0	0	0
WBGene00048752	21	0	0	0	0	0	0	0	0
WBGene00172373	21	0	0	0	0	0	0	0	0
WBGene00165828	21	0	0	0	0	0	0	0	0
WBGene00046853	21	0	0	0	0	0	0	0	0
WBGene00048523	21	0	0	0	0	0	0	0	0
WBGene00172451	21	0	0	0	0	0	0	0	0
WBGene00049012	21	0	0	0	0	0	0	0	0
WBGene00168778	21	0	0	0	0	0	0	0	0
WBGene00049574	21	0	0	0	0	0	0	0	0
WBGene00165771	21	0	0	0	0	0	0	0	0
WBGene00171634	21	0	0	0	0	0	0	0	0
WBGene00046519	21	0	0	0	0	0	0	0	0
WBGene00046133	21	0	0	0	0	0	0	0	0
WBGene00169238	21	0	0	0	0	0	0	0	0
WBGene00174471	21	0	0	0	0	0	0	0	0
WBGene00170146	21	0	0	0	0	0	0	0	0
WBGene00046227	21	0	0	0	0	0	0	0	0
WBGene00167262	21	0	0	0	0	0	0	0	0
WBGene00172159	21	0	0	0	0	0	0	0	0
WBGene00166908	21	0	0	0	0	0	0	0	0
WBGene00048469	21	0	0	0	0	0	0	0	0
WBGene00050404	21	0	0	0	0	0	0	0	0
WBGene00046225	21	0	0	0	0	0	0	0	0
WBGene00050762	21	0	0	0	0	0	0	0	0
WBGene00174228	21	0	0	0	0	0	0	0	0
WBGene00173497	21	0	0	0	0	0	0	0	0
WBGene00046798	21	0	0	0	0	0	0	0	0
WBGene00048356	21	0	0	0	0	0	0	0	0
WBGene00169024	21	0	0	0	0	0	0	0	0
WBGene00169818	21	0	0	0	0	0	0	0	0
WBGene00046612	21	0	0	0	0	0	0	0	0
WBGene00168296	21	0	0	0	0	0	0	0	0
WBGene00046140	21	0	0	0	0	0	0	1	0
WBGene00044989	15489	1085	1356	1156	939	990	617	546	429
WBGene00171515	21	0	0	1	0	0	0	0	0
WBGene00001575	1439	17	2	4	2	3	1	2	1
WBGene00167533	21	0	0	0	0	0	0	0	0
WBGene00047577	21	0	0	0	0	0	0	0	0
WBGene00167305	21	0	0	0	0	0	0	0	0
WBGene00006598	1506	4	5	4	2	0	2	0	0
WBGene00006597	1555	8	9	2	2	1	0	0	0
WBGene00168433	21	0	0	0	0	0	0	0	0
WBGene00047819	21	0	0	0	0	0	0	0	0
WBGene00047719	21	0	0	0	0	0	0	0	0
WBGene00046346	21	0	0	0	0	0	0	0	0
WBGene00050811	21	0	0	0	1	0	0	0	0
WBGene00048732	21	0	0	0	0	0	0	0	0
WBGene00047769	21	0	0	0	0	0	0	0	0
WBGene00166421	21	0	0	0	0	0	0	0	0
WBGene00169967	21	0	0	0	0	0	0	0	0
WBGene00170544	21	0	0	0	0	0	0	0	0
WBGene00046191	21	0	0	0	0	0	0	0	0
WBGene00170955	21	0	0	0	0	0	0	0	0
WBGene00165974	21	0	0	0	0	0	0	0	0
WBGene00050110	21	0	0	0	0	0	0	0	0
WBGene00170209	21	0	0	0	0	0	0	0	0
WBGene00169875	21	0	0	0	0	0	0	0	0
WBGene00166468	21	0	0	0	0	0	0	0	0
WBGene00047736	21	0	0	0	0	0	0	0	0
WBGene00045913	21	1	0	0	0	0	0	0	0
WBGene00045951	21	1	0	0	0	0	0	0	0
WBGene00050702	21	0	0	0	0	0	0	0	0
WBGene00165878	21	0	0	0	0	0	0	0	0
WBGene00172345	21	0	0	0	0	0	0	0	0
WBGene00169043	21	0	0	0	0	0	0	0	0
WBGene00050093	21	0	0	0	0	0	0	0	0
WBGene00047055	21	0	0	0	0	0	0	0	0
WBGene00171098	21	0	1	0	0	0	0	0	0
WBGene00168319	21	0	0	0	0	0	0	0	0
WBGene00045798	21	0	0	0	0	0	0	0	0
WBGene00165623	21	0	0	0	0	0	0	0	0
WBGene00049276	21	0	0	0	0	0	0	0	0
WBGene00173267	21	0	0	0	0	0	0	0	0
WBGene00049129	21	0	0	0	0	0	0	0	0
WBGene00171101	21	0	0	0	0	0	0	0	0
WBGene00048929	21	0	0	0	0	0	0	0	0
WBGene00168964	21	0	0	0	0	0	0	0	0
WBGene00166013	21	0	0	0	0	0	0	0	0
WBGene00168851	21	0	0	0	0	0	0	0	0
WBGene00174969	21	0	0	0	0	0	0	0	0
WBGene00048663	21	0	0	0	0	0	0	0	0
WBGene00166196	21	0	0	0	0	0	0	0	0
WBGene00167441	21	0	0	0	0	0	0	0	0
WBGene00174871	21	0	0	0	0	0	0	0	0
WBGene00169367	21	0	0	0	0	0	0	0	0
WBGene00050294	21	0	0	0	0	0	0	0	0
WBGene00048750	21	0	0	0	0	0	0	0	0
WBGene00173146	21	0	0	1	1	1	0	0	0
WBGene00174446	21	0	0	1	1	1	0	0	0
WBGene00167960	21	0	0	1	1	1	0	0	0
WBGene00167130	21	0	0	0	0	0	0	0	0
WBGene00165973	21	0	0	0	0	0	0	0	0
WBGene00172090	21	0	0	0	0	0	0	0	0
WBGene00048468	21	0	0	0	1	0	0	0	0
WBGene00048696	21	0	0	0	0	0	0	0	0
WBGene00166913	21	0	0	0	0	0	0	0	0
WBGene00169200	21	0	0	0	0	0	0	0	0
WBGene00167932	21	0	0	0	0	0	0	0	0
WBGene00005810	1921	4	0	0	1	2	0	0	0
WBGene00012542	3885	3	15	1	4	1	2	1	0
WBGene00048762	21	0	0	0	0	0	0	0	0
WBGene00171849	21	0	0	0	0	0	0	0	0
WBGene00171028	21	0	0	0	0	0	0	0	0
WBGene00048853	21	0	0	0	0	0	0	0	0
WBGene00045709	21	0	0	0	0	0	0	0	0
WBGene00170524	21	0	0	0	0	0	0	0	0
WBGene00174120	21	0	0	0	0	0	0	0	0
WBGene00045819	21	0	0	0	0	0	0	0	0
WBGene00049342	21	0	0	0	0	0	0	0	0
WBGene00171574	21	0	0	0	0	0	0	0	0
WBGene00167232	21	0	0	0	0	0	0	0	0
WBGene00170293	21	0	0	0	0	0	0	0	0
WBGene00174520	21	0	0	0	0	0	0	0	0
WBGene00171195	21	0	0	0	0	0	0	0	0
WBGene00169534	21	0	0	0	0	0	0	0	0
WBGene00048422	21	0	0	0	0	0	0	0	0
WBGene00170742	21	0	0	0	0	0	0	0	0
WBGene00171115	21	0	0	0	0	0	0	0	0
WBGene00049592	21	0	0	0	0	0	0	0	0
WBGene00165395	21	0	0	0	0	0	0	0	0
WBGene00170286	21	0	0	0	0	0	0	0	0
WBGene00048917	21	0	0	0	0	0	0	0	0
WBGene00048962	21	0	0	0	0	0	0	0	0
WBGene00172442	21	0	0	0	0	0	0	0	0
WBGene00049473	21	0	0	0	0	0	0	0	0
WBGene00045661	21	0	0	0	0	0	0	0	0
WBGene00168645	21	0	0	0	0	0	0	0	0
WBGene00166813	21	0	0	0	0	0	0	0	0
WBGene00173020	21	0	0	0	0	0	0	0	0
WBGene00047150	21	0	0	0	0	0	0	0	0
WBGene00174935	21	0	0	0	0	0	0	0	0
WBGene00049091	21	0	0	0	0	0	0	0	0
WBGene00046640	21	0	0	0	0	0	0	0	0
WBGene00048719	21	0	0	0	0	0	0	0	0
WBGene00048530	21	0	0	0	0	0	0	0	0
WBGene00047831	21	1	0	0	0	0	0	0	0
WBGene00172975	21	0	0	0	0	0	0	0	0
WBGene00050385	21	0	0	0	0	0	0	0	0
WBGene00047427	21	0	0	0	0	0	0	0	0
WBGene00045896	21	0	0	0	0	0	0	0	0
WBGene00046894	21	0	0	0	0	0	0	0	0
WBGene00172742	21	0	1	0	0	0	0	0	0
WBGene00167642	21	0	0	0	1	0	0	0	0
WBGene00172621	21	1	0	0	0	0	0	0	0
WBGene00198798	196	1	0	0	0	0	1	0	0
WBGene00201963	80	0	1	0	0	0	0	0	0
WBGene00200911	122	1	0	0	0	0	0	0	0
WBGene00198933	298	1	3	0	0	0	0	0	2
WBGene00199919	149	2	6	0	0	2	0	0	0
WBGene00050020	21	0	0	0	0	0	0	0	0
WBGene00170135	21	0	0	0	0	0	0	0	0
WBGene00165701	21	0	0	0	0	0	0	0	0
WBGene00049942	21	0	0	0	0	0	0	0	0
WBGene00046922	21	0	0	0	0	0	0	0	0
WBGene00168960	21	0	0	0	0	0	0	0	0
WBGene00049180	21	0	0	0	0	0	0	0	0
WBGene00173219	21	0	0	0	0	0	0	0	0
WBGene00171611	21	0	0	0	0	0	0	0	0
WBGene00174840	21	0	0	0	0	0	0	0	0
WBGene00050382	21	0	0	0	0	0	0	0	0
WBGene00165794	21	0	0	0	0	0	0	0	0
WBGene00166248	21	1	0	0	0	0	0	0	0
WBGene00046681	21	1	0	0	0	0	0	0	0
WBGene00173570	21	0	0	0	0	0	0	0	0
WBGene00048282	21	0	0	0	0	0	0	0	0
WBGene00045569	21	0	0	0	0	0	0	0	0
WBGene00050150	21	0	0	0	0	0	0	0	0
WBGene00167430	21	0	0	0	0	0	0	0	0
WBGene00047308	21	0	0	0	0	0	0	0	0
WBGene00170063	21	0	0	0	0	0	0	0	0
WBGene00165228	21	0	0	0	0	0	0	0	0
WBGene00170075	21	0	0	0	0	0	0	0	0
WBGene00047025	21	0	0	0	0	0	0	0	0
WBGene00046562	21	0	0	0	0	0	0	0	0
WBGene00170495	21	0	0	0	0	0	0	0	0
WBGene00047680	21	0	0	0	0	0	0	0	0
WBGene00012540	1186	5	24	1	2	2	1	0	1
WBGene00047853	21	0	0	0	0	0	0	0	0
WBGene00168465	21	0	0	0	0	0	0	0	0
WBGene00168371	21	0	0	0	0	0	0	0	0
WBGene00170375	21	0	0	0	0	0	0	0	0
WBGene00166488	21	0	0	1	0	0	0	0	0
WBGene00172369	21	0	0	0	0	0	0	0	0
WBGene00167073	21	0	0	0	0	0	0	0	0
WBGene00046881	21	0	0	0	0	0	0	0	0
WBGene00172714	21	1	0	0	0	0	0	0	0
WBGene00046174	21	0	0	0	0	0	0	0	0
WBGene00171541	21	0	0	0	0	0	0	0	0
WBGene00050151	21	0	0	0	0	0	0	0	0
WBGene00165539	21	0	0	0	0	0	0	0	0
WBGene00171210	21	0	0	0	0	0	0	0	0
WBGene00046910	21	0	0	0	0	0	0	0	0
WBGene00165575	21	0	0	0	0	0	0	0	0
WBGene00166384	21	0	0	0	0	0	0	0	0
WBGene00168745	21	0	0	0	0	0	0	0	0
WBGene00169226	21	0	0	0	0	0	0	0	0
WBGene00169065	21	0	0	0	0	0	0	0	0
WBGene00047252	21	0	0	0	0	0	0	0	0
WBGene00047835	21	0	0	1	0	0	0	0	0
WBGene00170950	21	0	0	0	0	0	0	0	0
WBGene00169104	21	0	0	0	0	0	0	0	0
WBGene00049064	21	0	0	0	0	0	0	0	0
WBGene00045535	21	2	0	0	0	0	0	0	0
WBGene00166991	21	0	0	0	0	0	0	0	0
WBGene00012537	1162	14	8	0	2	2	2	1	0
WBGene00003086	8850	1415	1586	1036	960	858	630	486	328
WBGene00173006	21	0	0	0	0	0	1	0	0
WBGene00174130	21	0	0	0	0	0	0	0	0
WBGene00171795	21	0	0	0	0	0	0	0	0
WBGene00173218	21	0	0	0	0	0	0	0	0
WBGene00045525	21	0	0	0	0	0	0	0	0
WBGene00046497	21	0	0	0	0	0	0	0	0
WBGene00173302	21	0	0	0	0	0	0	0	0
WBGene00165867	21	0	0	0	0	0	0	0	0
WBGene00171339	21	0	0	0	0	0	0	0	0
WBGene00047620	21	0	0	0	0	0	0	0	0
WBGene00170247	21	0	0	0	0	0	0	0	0
WBGene00173096	21	0	0	0	0	0	0	0	0
WBGene00050435	21	0	0	0	0	0	0	0	0
WBGene00172723	21	0	0	0	0	0	0	0	0
WBGene00174816	21	0	0	0	0	0	0	0	0
WBGene00050247	21	0	0	0	0	0	0	0	0
WBGene00050313	21	0	0	0	0	0	0	0	0
WBGene00171507	21	0	0	0	0	0	0	0	0
WBGene00048946	21	0	0	0	0	0	0	0	0
WBGene00165209	21	0	0	0	0	0	0	0	0
WBGene00167701	21	0	0	0	0	0	0	0	0
WBGene00166201	21	0	0	0	0	0	0	0	0
WBGene00168501	21	0	0	0	0	0	0	0	0
WBGene00173744	21	0	0	0	0	0	0	0	0
WBGene00046108	21	0	0	0	0	0	0	0	0
WBGene00049887	21	0	0	0	0	0	0	0	0
WBGene00047248	21	0	0	0	0	0	0	0	0
WBGene00046772	21	0	0	0	0	0	0	0	0
WBGene00047030	21	0	0	0	0	0	0	0	0
WBGene00174517	21	0	0	0	0	0	0	1	0
WBGene00174569	21	0	0	0	1	0	0	0	0
WBGene00048285	21	0	0	0	1	0	0	0	0
WBGene00049991	21	0	0	0	0	0	0	0	0
WBGene00172004	21	0	0	0	0	0	0	0	0
WBGene00167319	21	0	0	0	0	0	0	0	0
WBGene00171966	21	0	0	0	0	0	0	0	0
WBGene00049239	21	0	0	0	0	0	0	0	0
WBGene00049594	21	0	0	0	0	0	0	0	0
WBGene00166950	21	0	0	0	0	0	0	0	0
WBGene00047021	21	0	0	0	0	0	0	0	0
WBGene00048430	21	0	0	0	0	0	0	0	0
WBGene00050336	21	1	0	0	0	0	0	0	0
WBGene00172716	21	0	0	0	0	0	0	0	0
WBGene00000707	1044	568	292	223	207	185	97	74	43
WBGene00050009	21	0	0	0	0	0	0	0	0
WBGene00169267	21	0	0	0	0	0	0	0	0
WBGene00050074	21	0	0	0	0	0	0	0	0
WBGene00049200	21	0	0	1	0	0	0	0	0
WBGene00169942	21	0	0	0	0	0	0	0	0
WBGene00174790	21	0	0	0	0	0	0	0	0
WBGene00173717	21	0	0	0	0	0	0	0	0
WBGene00009927	1137	22	41	9	3	8	9	4	7
WBGene00046216	21	1	0	0	0	0	0	0	0
WBGene00173915	21	0	0	2	0	0	0	0	0
WBGene00165522	21	0	0	2	0	0	0	0	0
WBGene00047195	21	0	0	0	0	0	0	0	0
WBGene00047923	21	0	0	0	0	0	0	0	0
WBGene00046745	21	0	0	0	0	0	0	0	0
WBGene00174892	21	0	0	0	0	0	0	0	0
WBGene00171474	21	0	0	0	0	0	0	0	0
WBGene00166788	21	0	0	0	0	0	0	0	0
WBGene00174029	21	0	0	0	0	0	0	0	0
WBGene00165660	21	0	0	0	0	0	0	0	0
WBGene00012543	8314	1572	2101	1040	832	856	640	483	312
WBGene00174220	21	0	0	1	0	0	0	0	0
WBGene00166729	21	0	0	1	0	0	0	0	0
WBGene00048680	21	0	0	0	0	0	0	0	0
WBGene00173478	21	0	1	0	0	0	1	0	0
WBGene00171128	21	0	0	0	0	0	0	0	0
WBGene00168053	21	0	0	0	0	0	0	0	0
WBGene00165658	21	0	0	0	0	0	0	0	0
WBGene00167247	21	0	0	0	0	2	0	1	0
WBGene00174848	21	0	0	0	0	2	0	1	0
WBGene00167047	21	0	0	0	0	0	0	0	0
WBGene00046610	21	0	0	0	0	0	0	0	0
WBGene00045568	21	0	0	0	0	0	0	0	0
WBGene00171756	21	0	0	0	0	0	0	0	0
WBGene00170048	21	0	0	0	0	0	0	0	0
WBGene00167370	21	0	0	0	0	0	0	0	0
WBGene00168447	21	0	0	0	0	0	0	0	0
WBGene00166125	21	0	0	0	0	0	1	0	0
WBGene00049478	21	0	0	0	0	0	0	0	0
WBGene00045943	21	0	0	0	0	0	0	0	0
WBGene00047477	21	0	0	0	0	0	0	0	0
WBGene00174057	21	0	0	0	0	0	0	0	0
WBGene00165015	21	0	0	0	0	0	0	0	0
WBGene00165879	21	0	1	0	0	0	0	0	0
WBGene00168623	21	0	1	0	0	0	0	0	0
WBGene00165270	21	0	1	0	0	0	0	0	0
WBGene00046132	21	0	0	0	0	0	1	0	0
WBGene00047841	21	0	0	0	0	0	0	0	0
WBGene00174985	21	0	0	0	0	0	0	0	0
WBGene00047118	21	0	0	0	0	0	0	0	0
WBGene00050664	21	0	0	0	0	0	0	0	0
WBGene00049590	21	0	2	0	0	0	0	0	0
WBGene00167981	21	0	3	0	0	0	0	0	0
WBGene00194920	379	0	0	0	0	0	0	0	0
WBGene00166167	21	0	0	0	0	0	0	0	0
WBGene00050198	21	0	0	0	0	0	0	0	0
WBGene00167585	21	0	0	0	0	0	0	0	0
WBGene00048975	21	0	0	0	0	0	0	0	0
WBGene00171835	21	0	0	0	0	0	0	0	0
WBGene00172824	21	0	0	0	0	0	0	0	0
WBGene00049824	21	0	0	0	0	0	0	0	0
WBGene00165617	21	0	0	0	0	0	0	0	0
WBGene00166261	21	0	0	0	0	0	0	0	0
WBGene00048977	21	0	0	0	0	0	0	0	0
WBGene00167421	21	0	0	0	0	0	0	0	0
WBGene00047298	21	0	0	0	0	0	0	0	0
WBGene00046625	21	0	0	0	0	0	0	0	0
WBGene00048438	21	0	0	0	0	0	0	0	0
WBGene00171609	21	0	0	0	0	0	0	0	0
WBGene00166005	21	0	0	0	0	0	0	0	0
WBGene00168811	21	0	0	0	0	0	0	0	0
WBGene00174179	21	0	0	0	0	0	0	0	0
WBGene00170018	21	0	0	0	0	0	0	0	0
WBGene00174404	21	0	0	0	0	0	0	0	0
WBGene00169056	21	0	0	0	0	0	0	0	0
WBGene00046445	21	0	0	0	0	0	0	0	0
WBGene00165018	21	0	0	0	0	0	0	0	0
WBGene00169025	21	0	0	0	0	0	0	0	0
WBGene00174334	21	0	0	0	0	0	0	0	0
WBGene00196732	63	0	0	0	0	0	0	0	0
WBGene00047417	21	0	0	0	0	0	0	0	0
WBGene00010392	3031	2	0	0	1	3	0	0	0
WBGene00011025	2779	3	1	1	3	1	0	0	1
WBGene00045561	21	0	0	0	0	0	0	0	0
WBGene00011024	2519	1	1	1	1	1	0	0	0
WBGene00048295	21	0	0	0	0	0	0	0	0
WBGene00045835	21	0	0	0	0	0	0	0	0
WBGene00173072	21	0	0	0	0	0	0	0	0
WBGene00048760	21	0	1	0	0	0	0	0	0
WBGene00048373	21	0	0	0	0	0	0	0	0
WBGene00045994	21	0	0	0	0	0	0	0	0
WBGene00170334	21	0	0	0	0	0	0	0	0
WBGene00048617	21	0	0	0	0	0	0	0	0
WBGene00172583	21	0	0	0	0	0	0	0	0
WBGene00165870	21	0	0	0	0	0	0	0	0
WBGene00168366	21	0	0	0	0	0	0	0	0
WBGene00168113	21	0	0	0	0	0	0	0	0
WBGene00173023	21	0	0	0	0	0	0	0	0
WBGene00170668	21	0	0	0	0	0	0	0	0
WBGene00167862	21	0	0	0	0	0	0	0	0
WBGene00046141	21	0	0	0	0	0	0	0	0
WBGene00049084	21	0	0	0	0	0	0	0	0
WBGene00050459	21	0	0	0	0	0	0	0	0
WBGene00011020	2832	29	40	16	10	13	3	1	1
WBGene00166609	21	0	0	0	0	0	0	0	0
WBGene00046687	21	0	0	0	0	0	0	0	0
WBGene00166226	21	1	0	1	0	0	0	0	0
WBGene00049417	21	1	0	1	0	0	0	0	0
WBGene00172422	21	1	0	1	0	0	0	0	0
WBGene00172233	21	0	0	0	0	0	0	0	0
WBGene00046936	21	0	0	0	0	0	0	0	0
WBGene00165045	21	0	0	0	0	0	0	0	0
WBGene00172288	21	0	0	0	0	0	0	0	0
WBGene00049061	21	0	0	0	0	0	0	0	0
WBGene00170434	21	0	0	0	0	0	0	0	0
WBGene00171911	21	0	0	0	0	0	0	0	0
WBGene00049309	21	0	0	0	0	0	0	0	0
WBGene00048965	21	0	0	0	0	0	0	0	0
WBGene00166639	21	0	0	0	0	0	0	0	0
WBGene00049526	21	0	0	0	0	0	0	0	0
WBGene00050063	21	0	0	0	0	0	0	0	0
WBGene00048724	21	0	0	0	0	0	0	0	0
WBGene00174802	21	0	0	1	0	1	0	0	0
WBGene00170296	21	0	0	0	0	0	0	0	0
WBGene00048209	21	0	0	0	0	0	0	0	0
WBGene00172382	21	0	0	0	0	0	0	0	0
WBGene00169898	21	0	0	0	0	0	0	0	0
WBGene00173817	21	0	0	0	0	0	0	0	0
WBGene00046591	21	0	0	0	0	0	0	0	0
WBGene00050262	21	0	0	0	0	0	0	0	0
WBGene00166554	21	0	0	0	0	0	0	0	0
WBGene00050319	21	0	0	0	0	0	0	0	0
WBGene00169263	21	0	0	0	0	0	0	0	0
WBGene00166153	21	0	0	0	0	0	0	0	0
WBGene00049986	21	0	0	0	0	0	0	0	0
WBGene00050115	21	0	0	0	0	0	0	0	0
WBGene00171078	21	0	0	0	0	0	0	0	0
WBGene00173377	21	0	2	4	0	0	2	0	1
WBGene00050671	21	0	0	0	0	1	0	0	0
WBGene00172488	21	0	0	0	0	0	0	0	0
WBGene00168378	21	0	0	0	0	0	0	0	0
WBGene00049357	21	0	0	0	0	0	0	0	0
WBGene00045921	21	0	0	0	1	0	0	2	0
WBGene00048264	21	0	0	0	0	0	0	0	0
WBGene00045766	21	0	0	0	0	0	0	0	0
WBGene00169578	21	0	0	1	0	0	0	0	0
WBGene00045646	21	0	0	0	0	0	0	0	0
WBGene00168299	21	0	0	0	0	0	0	0	0
WBGene00169038	21	0	0	0	0	0	0	0	0
WBGene00170139	21	0	0	0	0	0	0	0	0
WBGene00169843	21	0	0	0	0	0	0	0	0
WBGene00171378	21	0	0	0	0	0	0	0	0
WBGene00169514	21	0	0	0	0	0	0	0	0
WBGene00047752	21	0	0	0	0	0	0	0	0
WBGene00171413	21	0	0	0	0	0	0	0	0
WBGene00166765	21	0	0	0	1	1	0	0	0
WBGene00046538	21	0	0	0	1	1	0	0	0
